"results_author","results_date","results_des","results_img","results_title","results_url"
"潇湘晨报","2小时前","【本站4月20日讯】为切实加强今年水旱灾害风险防御工作,慈溪市水利局高度重视,提前部署,深入排查防汛安全隐患,坚持防汛抗旱两手抓,确保安全度汛。 一是提前部署,全面开展汛前自查。2月下旬,慈溪市水利局下发《关于开展2021年度水旱灾害防御...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","慈溪:全面筑牢水旱灾害防御安全网","https://baijiahao.baidu.com/s?id=1697532900695276565&wfr=spider&for=pc"
"九派云旅","2小时前","4月15日,浙江进入汛期,汛期的到来意味着我省海洋灾害也进入了高发期。为切实提高海洋灾害防范和应急处置能力,4月15日下午,浙江省参加了由自然资源部海洋预警监测司指导、国家海洋环境预报中心组织的2021年海洋灾害预警报应急演练,浙江作为...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","浙江参加2021年海洋灾害预警报应急演练","https://baijiahao.baidu.com/s?id=1697530912888182122&wfr=spider&for=pc"
"腾讯网","2小时前","也许像这样的自然现象听起来不像是“灾难性的”,但这次事件确实很可怕。闪电落入了一个装满火药的堡垒,造成非常大规模的爆炸,摧毁了大部分城市并夺走了大约3000人的生命。事件发生后,反对避雷针的教会开始允许放置它,还制定了有利于私人...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3237351950,3928177908&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=93101CC74EA38B47522B202C0300D04A&sec=1618986285&t=c24c232d767529b50907123889abfa21","外国历史:出现过的15个事情,带来的都是巨大灾难","https://new.qq.com/omn/20210420/20210420A04RH200.html"
"网易新闻","2小时前","近日,根据2021年第20号自然资源部公告,《HY/T 0313—2021海洋灾害承灾体调查指南》(以下简称《指南》)推荐性海洋行业标准通过全国海洋标准化技术委员会审查并批准发布,将自6月1日起正式实施。 《指南》在自然资源部海洋预警监测司指导...","NoPicture","《海洋灾害承灾体调查指南》海洋行业标准正式发布","http://dy.163.com/article/G81BEQCG0514K880.html"
"中国江西网","2小时前","今年5月12日是我国第13个全国防灾减灾日,主题是“防范化解灾害风险,筑牢安全发展基础”。5月8日至14日为防灾减灾宣传周。赣州市减灾委员会办公室发出通知,要求各地、各有关单位做好2021年全国防灾减灾日有关工作。 ","NoPicture","今年全国防灾减灾日,赣州市要求这样做…","https://jxgz.jxnews.com.cn/system/2021/04/20/019252676.shtml"
"人民资讯","2小时前","4月12日,湖南省祁东县就防汛和山洪地质灾害防治召开工作会,县委副书记、县长彭丽堂出席会议并强调,全县各级各部门要打起十二分精神,全面动员,严防死守,切实做好防汛保安、地质灾害防治工作。 县水利局、县自然资源局、县应急管理局负责人...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=4173400213,140526020&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6F020BC70A62069013BDF1120300C092&sec=1618986285&t=4ef1cf40dcb4fb1fcd01a7e7156bbbed","湖南祁东:严防死守,做好防汛和山洪地质灾害防治","https://baijiahao.baidu.com/s?id=1697529858338578727&wfr=spider&for=pc"
"潇湘晨报","2小时前","二季度是自然灾害多发易发期,春旱、春汛、大风、冰雹、局地洪涝、地质灾害、森林火灾等自然灾害均由有可能出现,平阳县多措并举,切实做好防范应对工作,确保万无一失。 一是做好监测预警。监测雷电、大风等恶劣天气,盯紧森林火险等级持续偏...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","平阳县全力做好二季度自然灾害防范应对工作","https://baijiahao.baidu.com/s?id=1697532275185271288&wfr=spider&for=pc"
"湖南24小时","3小时前","请在wifi下点击播放 4月16日,武陵区召开第一次全国自然灾害综合风险普查工作动员会,明确自然灾害综合风险普查工作任务。副区长高波参会。 此次普查范围涵盖地震、地质、气象、水旱、森林等自然灾害类型。内容包括主要灾害致灾调查与评估,人口...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2433249635,140523651&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EAF00DC50E01144D13284CB203005002&sec=1618986285&t=dea71cc836c288a54df8ee205561abf6","武陵区启动自然灾害综合风险普查工作","https://baijiahao.baidu.com/s?id=1697527279528846468&wfr=spider&for=pc"
"腾讯网","None","3月22日,无锡市水利局副局长金雪林率无锡市防汛指挥部办公室、各县水利局和无锡人保财险一行来温州调研水利设施灾害保险,并与温州市水利局就水利设施灾害保险及堤防海塘建设和管理开展了座谈交流。温州市水利局党组副书记、副局长李红健参...","NoPicture","无锡市水利局来温调研水利设施灾害保险","https://xw.qq.com/cmsid/20210324A0FO6Z00"
"湖南24小时","3小时前","4月16日,为迅速贯彻落实全省地质灾害防治工作电视电话会议精神,澧县召开地质灾害防治工作调度会,县人民政府副县长丁保国主持会议。各镇人民政府镇长,各街道办事处主任,县自然资源局主要负责人以及县委宣传部、县发改局等相关单位分管负责人参...","https://cambrian-images.cdn.bcebos.com/2b8c89bba3e0dcf633035d5892d89cfc_1671002953130924.jpeg@w_100,h_100","澧县召开全县地质灾害防治工作调度会","https://baijiahao.baidu.com/s?id=1697526163342921838&wfr=spider&for=pc"
"同花顺财经","3小时前","近期的低温可能会对美国得州以及俄克拉荷马州的小麦等农作物造成影响,并减缓中西部农作物的种植进度。 彭博援引Maxar的气象学家Don Keeney表示,近期得州和俄克拉荷马州的主要农作物都受严重霜冻影响,给这些作物造成“轻微”伤害,此外,南方...","NoPicture","美国西南部遭遇严重霜冻灾害 玉米小麦等作物生产将受损","http://news.10jqka.com.cn/m628707776_futures/"
"芒果都市","3小时前","加班,劳动者能说“不”吗?相关法律规定,对企业违反法律、法规强迫劳动者延长工作时间的,劳动者有权拒绝。但为公众利益的需要,劳动法明确规定,单位在某些特殊情况延长工作时间可不受相关限制。不可抗力因素:发生自然灾害、事故或者因其他...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3929669759,140522065&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=3632308A8AF53D8049BC57830300E08E&sec=1618986295&t=56a638f77769768802b101b4ea55501b","知名女星被骂上热搜!网友:有这样的老板真是灾难!","https://baijiahao.baidu.com/s?id=1697525610649872230&wfr=spider&for=pc"
"网易","3小时前","在天灾人祸面前,人类还是相对渺小,因此做好自然灾害预警非常重要! 好在现如今国内企业都很注重这方面的投资,像国产手机品牌OPPO就投资自然灾害预警商成都美幻,支持对于多灾害预警大数据的研究,这也是国产企业拥有社会责任心的表现。 ","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1752373038,2575405498&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=11933BD7469F8C2D6B9A61630300E01A&sec=1618986295&t=6c444d3e4b7353f1418f3cbd533a792e","多灾害预警大数据,这家国产手机品牌很支持","https://www.163.com/dy/article/G816HO6505373F9M.html"
"江阳沽酒客","3小时前","32年的泸州,在4月19号和20号短短两天,泸州市连续遭受两次特大风雹灾害袭击。 4月19日凌晨的零时至1时,先是古蔺、叙永两县遭到历史上罕见的冰雹、暴雨和暴风袭击,根据当时地方气象站记录,冰雹直径一般20——30毫米,大的70——80毫...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=79790222,140521358&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=1F226B8440A2B1EFC6B59C24030080C3&sec=1618986295&t=55524fce272532c15441ea08bf426256","32年的4月20日,泸州那场特大灾难,飓风超过了12级","https://baijiahao.baidu.com/s?id=1697524849383639366&wfr=spider&for=pc"
"气象小秘书","3小时前","为做好今年水旱灾害防御工作,自3月上旬以来,市水利局采取县区和水管单位自查、县区之间互查、市级重点抽查等多种方式,对排查出的41处水旱灾害防御薄弱环节和险工隐患,建立问题清单,限时完成整改。按照“横向到边、纵向到底”的预案编制...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2048918037,140521728&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EAA005C4085397C01001B5160300E0C2&sec=1618986295&t=a5fb2dd6388df92822ebd875daa80fef","市水利局举办全市水旱灾害防御工作培训班","https://baijiahao.baidu.com/s?id=1697525237988271461&wfr=spider&for=pc"
"九派云旅","3小时前","预计, 未来一周湖南雨日较多 , 其中20日至21日 , 23至24日将有两次降水过程 。 公众需防范山洪地质灾害 ; 注意防范局地较强降水对交通出行的不利影响 。  据实况数据显示 , 昨天08时至今天08时 , 全省大部分地区阴天有小雨 ,...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","湖南较强降雨来袭 谨防地质灾害","https://baijiahao.baidu.com/s?id=1697534393955463430&wfr=spider&for=pc"
"甘肃新闻网","4小时前","中新网甘肃新闻4月20日电 (通讯员 马艳玲)4月18日,兰州市自然资源局相关负责人走进兰州电视台《落实进行时》栏目直播间,就全市地质灾害防治、自然资源开发利用、国土空间规划、生态修复、耕地保护等工作方面与大家进行沟通交流。 ","NoPicture","兰州市将配建地质灾害避险安置房","http://www.gs.chinanews.com/news/2021/04-20/339022.shtml"
"红网永州站","4小时前","红网时刻4月20日讯(东安站记者 章佰政 通讯员 张剑)4月19日上午,东安县委副书记、县长龙向洋深入白牙市镇和川岩乡调研指导地质灾害防治和防汛工作。要求各级各部门加强水利设施运行检查,严阵以待,全力做好防汛抗灾防范工作。县委常委、县...","https://cambrian-images.cdn.bcebos.com/645dd61a5594ca1c86694ed6efa1e032_1603131333631298.jpeg@w_100,h_100","东安:龙向洋调研指导地质灾害防治和防汛工作","https://baijiahao.baidu.com/s?id=1697522634719913184&wfr=spider&for=pc"
"中国新闻网","4小时前","中新网成都4月20日电 (记者 刘忠俊)四川省地震局20日透露,四川雅安市已实现地震预警信息“村村响”,同时率先向社会公布了防震减灾公共服务事项和产品清单,全面完成地震灾害风险调查工作,坚持不懈地提升地震灾害风险防范能力。 8年前,一...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1555891737,140519183&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=0A20498056CE3EEC742594A403008031&sec=1618986295&t=ddc1c579b67c633130661b9f3a5af8e4","四川芦山7.0级地震8周年:芦山地震灾害风险调查工作完成 灾害风险...","https://baijiahao.baidu.com/s?id=1697522500463271952&wfr=spider&for=pc"
"潇湘晨报","4小时前","映象网讯(记者 黄向阳 见习记者 冯占华 通讯员 付想)连日来,为做好今年汛期地质灾害防治工作,西平县气象局采取多项措施切实做好汛期地质灾害防治工作。在参加县里组织的汛期地质灾害防治工作会后,领导高度重视,组织安排部署相关工作。 ","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3924706110,140524190&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EB904A8B425A17CC0DA1E9B30300C007&sec=1618986295&t=0f95aa5f9d68b8cdf4d974a4ebe24963","完善预案 落实措施 西平县气象局部署汛期地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697527881805987320&wfr=spider&for=pc"
"网易","7小时前","这是8年前地震的央视报道,依然记得,地震后不久,宝兴与外界联系中断,但在整个救灾过程中,大家都保持着沉着冷静,整个宝兴县城保持着秩序。所有的灾民很快就迅速得到了安置,随后县民政局就组织发放帐篷,县武装部、住房保障局开始现场招募志...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=59647477,3906400406&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=9F186983062102A47CB4A11A0300C093&sec=1618986297&t=bbee7d1e59a113986c0d8a2b404a1566","宝兴:4.20地震八周年,我们未曾忘记","https://www.163.com/dy/article/G80R8QQE0545GCGM.html"
"网易新闻","7小时前","据中国地震台网正式测定,2021年4月18日22时11分,台湾省花莲县(北纬23.92度,东经121.53度)发生5.6级地震,震源深度7千米。 22时14分,台湾省花莲县(北纬23.94度,东经121.43度)发生6.1级地震,震源深度5千米。 地震发生后,汕头市...","NoPicture","昨晚十点,两次地震!你感受到了吗?","http://dy.163.com/article/G80QKJHP0517N04P.html"
"网易","7小时前","@中国地震台网速报 正式测定:4月18日22时14分在台湾花莲县(北纬23.94度,东经121.43度)发生6.1级地震,震源深度5千米。而就在4月18日22时11分,台湾花莲县(北纬23.92度,东经121.53度)发生5.6级地震。 ","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1094906968,2537484643&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=EB52CF1A195EC4CC507920D70300D0B0&sec=1618986297&t=b3e3411d3c50b18b6feca31dae120e6f","昨夜两次地震!多地震感强烈","https://www.163.com/dy/article/G80QHT2105373AYU.html"
"网易","7小时前","地震中飞起的杂物也会对你造成伤害。 正确的做法是 “伏地、遮挡、手抓牢” 地震发生时, 楼越高越危险吗? 根据第五代《中国地震动参数区划图》 我国要求建设的房屋抗震设防烈度 至少要达到7度 ...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3756072705,2672461897&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=A772CB3641934E645E5AA1C3020060BB&sec=1618986297&t=4b5be59338c4e2e5cb49e39c1e2f6ed5","昨夜突发6.1级地震!多地震感强烈!","https://www.163.com/dy/article/G80Q39R505374MXG.html"
"澎湃新闻","7小时前","昨天唐山发生了4.3级地震,暂无人员伤亡,让我们一起了解下这种重大灾害后的急救措施。 大地震后如何自救和互救? 大地震中被倒塌建筑物压埋的人,只要神志清醒,身体没有重大创伤,都应该坚定获救的信心,妥善保护好自己,积极实施自救。自救原...","NoPicture","地震后如何自救和互救?哪些事千万不能做?","http://www.thepaper.cn/newsDetail_forward_12256899"
"网易","7小时前","2008年5月12日,震惊世界的汶川地震发生了。我国立即以“一方有难八方支援”的口号动员全国对受灾地区进行施救。而受灾同样严重的四川都江堰在地震之后也化为了一片废墟。 夫妻本是同林鸟 战士们在废墟之中不断寻觅,终于找到了一名幸存者...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3690668821,1435895652&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=821A33CAD71B147D4AD1D80C0300A0C0&sec=1618986297&t=bd52dbe34aa112e6c28d01fa8ecf4fbe","汶川地震中,她因先救丈夫失去双腿,2年后,丈夫的做法令人愤慨","https://www.163.com/dy/article/G80P84JI05371JY3.html"
"腾讯网","7小时前","前天(4月18号)晚上10点多钟 台湾花莲县先后发生 5.6级和6.1级地震 南京、无锡、苏州、常州 等地有震感 ▲南京网友 ▲无锡网友 ▲苏州网友 ▲常州网友 除了南京、无锡、苏州、常州 杭州、泉州、厦门、福州 ...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2549523808,2789750956&fm=217&app=2&size=f242,162&n=0&g=0n&f=PNG?s=EBC28F1A095EC0CC16F920DF0300D0B2&sec=1618986297&t=076bfc099b0889b3f842c3891e038568","突发!常州无锡地震了?江苏多地有震感…","https://new.qq.com/omn/20210420/20210420A00TZ600.html"
"邯郸之窗","9小时前","娄底地震体验馆在哪,地震小屋:实景搭建地震小屋,利用高清成像系统和逼真还原的音响,模拟4-8级地震,地震等级、地震触发及持续时间均可调;利用声光机电融合技术实现灯光闪烁,灯光晃动、房门歪斜、装饰品倒塌等多种灾难发生后实景。 娄底体验...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=956032703,1766639167&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=81B25F9546327F8C56B8D9E403006031&sec=1618986297&t=e9daa45e4f223af63a8ec32e74313f68","娄底地震体验馆在哪","http://www.hdzc.net/inews/IVc3eXwU0UzIDM7Cw4tgZA.html"
"网易","14小时前","在今天下午18时马竞正式宣布俱乐部以创始会员身份加入欧洲超级联赛,这就意味着欧洲超级联赛十二支豪门球队全部正式确认了自己的创始会员的身份。G12包括了尤文图斯,国际米兰,AC米兰,皇家马德里,巴塞罗那,马德里竞技,切尔西,曼联,曼城,利物浦,阿...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=4192527345,31136336&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=F9871F7409D159CA0C7024D7030080FA&sec=1618986297&t=40fb043212418a0fcb31d1682aa9bd51","欧超联赛诞生,欧洲足坛大地震,背后是美欧的博弈!","https://www.163.com/dy/article/G802GQD70549O5FF.html"
"网易","10小时前","这是汶川大地震给人们带来的灾难,对孩子来说他们心中的恐惧更甚。但是当时有一位年仅9岁的小男孩名叫林浩,他和同学们一起被困在了废墟之中,却表现出这个年纪不该有的沉着和冷静,一举成为名震全国的小英雄。后来他还立下誓言要考...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=3171701317,3287028816&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=68F22EC10AF180D64C412511030010C0&sec=1618986297&t=1368fa892dc36c5ebff76a844391d673","汶川地震中的9岁英雄林浩,曾当众发誓考清华,如今走上另一条路","https://www.163.com/dy/article/G80GRND70525KN5E.html"
"邯郸之窗","9小时前","娄底地震体验馆在哪,地震小屋:实景搭建地震小屋,利用高清成像系统和逼真还原的音响,模拟4-8级地震,地震等级、地震触发及持续时间均可调;利用声光机电融合技术实现灯光闪烁,灯光晃动、房门歪斜、装饰品倒塌等多种灾难发生后实景。 娄底体验...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=956032703,1766639167&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=81B25F9546327F8C56B8D9E403006031&sec=1618986298&t=f635fb8674269dd9b0fc74908e71e4ee","娄底地震体验馆在哪","http://www.hdzc.net/inews/IVc3eXwU0UzIDM7Cw4tgZA.html"
"网易","9小时前","1996年1月11日下午3:45分,加拿大太平洋地学中心悉尼办公室的工作人员监测到一个异常奇怪的地震信号。 这个信号来自一个危险的地震带,学界一直相信这里将会发生强度超过5.12汶川地震的的特大地震。大地震一旦发生,甚至整个太平洋沿岸都有...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=245327669,1687678915&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=0AC5834E9FA8B7704E48D41500001082&sec=1618986298&t=57bd80f06fb4a38ae8ed912abdefccbc","地震仪能监测到人类爱情运动吗?能!","https://www.163.com/dy/article/G80HQ0JB05118OGM.html"
"网易","14小时前","在今天下午18时马竞正式宣布俱乐部以创始会员身份加入欧洲超级联赛,这就意味着欧洲超级联赛十二支豪门球队全部正式确认了自己的创始会员的身份。G12包括了尤文图斯,国际米兰,AC米兰,皇家马德里,巴塞罗那,马德里竞技,切尔西,曼联,曼城,利物浦,阿...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=4192527345,31136336&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=F9871F7409D159CA0C7024D7030080FA&sec=1618986298&t=e7f4f186ae78841ddb80f633f455a1b9","欧超联赛诞生,欧洲足坛大地震,背后是美欧的博弈!","https://www.163.com/dy/article/G802GQD70549O5FF.html"
"网易新闻","10小时前","这是汶川大地震给人们带来的灾难,对孩子来说他们心中的恐惧更甚。但是当时有一位年仅9岁的小男孩名叫林浩,他和同学们一起被困在了废墟之中,却表现出这个年纪不该有的沉着和冷静,一举成为名震全国的小英雄。后来他还立下誓言要考...","NoPicture","汶川地震中的9岁英雄林浩,曾当众发誓考清华,如今走上另一条路","http://dy.163.com/article/G80GRND70525KN5E.html"
"网易","11小时前","中国地震台网正式测定:04月18日22时11分在台湾花莲县(北纬23.92度,东经121.53度)发生5.6级地震,震源深度7千米。 中国地震台网正式测定:04月18日22时14分在台湾花莲县(北纬23.94度,东经121.43度)发生6.1级地震,震源深度5千米...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=454472423,3603555837&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=AD8A3F7EC953665D1ECCDCCA0200F0B3&sec=1618986298&t=16f03d742c1edb51c3545c60a07adccc","台湾花莲昨晚两次地震!厦门震感强烈!","https://www.163.com/dy/article/G80CN5010526OQD0.html"
"网易","12小时前","中国地震台网正式测定:04月18日22时14分在台湾花莲县(北纬23.94度,东经121.43度)发生6.1级地震,震源深度5千米。 中国地震台网正式测定:04月18日22时11分在台湾花莲县(北纬23.92度,东经121.53度)发生5.6级地震,震源深度7千米...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=231671742,1878895455&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=AD8E3F7EC943665D1ECCDC4A0200F0B3&sec=1618986298&t=bd2f2f67ce273c530883ce4f0da14dc6","5.6级!6.1级!花莲连发两次地震!台湾现场画面","https://www.163.com/dy/article/G80A33SC05432FZ4.html"
"腾讯网","12小时前","4月18日夜,福建的不少网友突然感觉到一阵剧烈的摇晃,这是地震了!根据中国地震台网的数据,4月18日晚,与福建一海之隔的我国台湾东部沿海花莲县先后发生了两次地震,一次地震为5.6级,震源深度为7公里……","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3366949149,17850108&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=04537A8392B0298ECF05E51E01008093&sec=1618986298&t=6a83ee56005fe2f07412f27373665f55","台湾发生6.1级地震!","https://new.qq.com/omn/20210420/20210420A00EWV00.html"
