"results_author","results_date","results_des","results_img","results_title","results_url"
"网易","14小时前","最近,位于城阳的青岛绿地国科健康科技小镇18栋楼爆炸拆除引起关注。关于这个楼盘,其实不是什么新鲜事了,从去年开始,业主一直在奔走呼告,项目也是屡屡停工,扯皮不断。而且,早在去年12月份,就已经拆除了3栋,当时因为质量问题,还专门召开了...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3908516491,1819013954&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=FB3A04C1C20E234F2690811203008092&sec=1618987481&t=4d8a1e056a4346f2ddc45ced7bf03fb1","再现混凝土质量问题,青岛绿地18栋新建住宅楼爆炸拆除","https://www.163.com/dy/article/G8030H1A0535LAWV.html"
"腾讯网","14小时前","据媒体报道,4月15日在河南郑州市,小伙陈先生在街上和女友一块行走,不料随身包包突然起火。经核实,起火对象系三星G5700手机。 当时,监控探头正好拍下起火画面,地点位于农业路政七街附近。有媒体称,爆炸后手机直接冒出半米多高的火苗。","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=3543996152,4243686081&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=D1223B77421663C840951DE70300A063&sec=1618987481&t=18c95009c30116407b97cf38b8307c91","手机当街爆炸成火球!把小伙烧伤:三星用户留言称瑟瑟发抖!","https://xw.qq.com/cmsid/20210419A02BJD00"
"腾讯网","昨天23:59","与目前储能电站的主流电池——使用非水电解液的锂电池不同,由于全钒液流电池电解质离子存在于水溶液中,发生过热、爆炸的可能性大大降低,液流电池的安全性能让其在电池领域脱颖而出。 “坦率地讲,锂电池仍面临着安全性问题的挑战。锂...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=2279460059,2014133190&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=222260A4601397CE4407BC9003005098&sec=1618987481&t=9abe6110916bb784db1d46121009bf1c","北京储能电站爆炸事故凸显全钒液流电池安全","https://new.qq.com/omn/20210420/20210420A001PX00.html"
"潇湘晨报","昨天22:50","4月18日 上午10:30左右,万宏美食城一餐馆突发火情,现场一度浓烟滚滚,有人听见了爆炸声。从市民拍摄的视频可以看到,美食城的一家餐馆正冒出滚滚浓烟。不时还有明火冒出,周边市民说起火前听见了震耳的爆炸声。市民:“我就站在这里...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1099181462,140493829&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=F19B759D255F6DDEC88884EB03003032&sec=1618987481&t=b58097caab5e54627f52c7615a966a0b","巨大爆炸声后餐馆冒出几米高火焰数人奔跑逃生 昆明万宏美食城突发...","https://baijiahao.baidu.com/s?id=1697495281371820373&wfr=spider&for=pc"
"中科院物理所","昨天22:49","你以为的大爆炸 & 实际上的大爆炸. jpg 01/从爆炸开始的歧义 宇宙大爆炸——从这个定义名称开始,歧义就已经在产生了,因为大爆炸(Big Bang)这个词本身看起来就像是一场爆炸,但这种描述实际上并不准确。 20世纪20年代早期,数学家亚历...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3737081097,140480262&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=BA086884363D2382209B817503009013&sec=1618987481&t=5ffeb9ab03c2bc4ed161871999691658","宇宙大爆炸 VS 你以为的 BIG BANG","https://baijiahao.baidu.com/s?id=1697480510280414189&wfr=spider&for=pc"
"悠闲的瞌睡君","昨天22:36","上周院线最火的电影,当属柯南第24部剧场版绯色的子弹,柯南系列也不知不觉连载了20余年,可以说是当今连载时间最长的漫画之一了,而近些年的柯南剧场版也屡屡打破日本票房纪录,虽然剧场版中的推理情节越来越敷衍,但是爆炸大场面越来越多,...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1107025316,140479492&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=D686CEAF4AB287FF5CB5DDBF0300B00A&sec=1618987481&t=3ab5acf99ce1124e21fc4030e7bfb21c","爆炸,追车,越来越像007电影的柯南剧场版","https://baijiahao.baidu.com/s?id=1697479893354894335&wfr=spider&for=pc"
"奇怪的故事","昨天22:33","在乌克兰顿巴斯地区紧张局势没有得到缓和的情况下,另一个东欧国家捷克又向俄罗斯发难,捷克总理安德烈·巴比什指责俄罗斯情报部门“29155部队”是2014年造成捷克东部兹林县爆炸案的元凶,以此为由驱逐俄罗斯18名外交官。而俄罗斯针尖对麦芒,立刻...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=3041526271,140479337&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=DE600EC79E134EDED808E1B703000043&sec=1618987481&t=933335dd29c727f9857456f45891c049","俄罗斯和捷克相互驱逐外交官 起因是一场爆炸案?","https://baijiahao.baidu.com/s?id=1697479729355288141&wfr=spider&for=pc"
"网易","昨天21:48","这确实太恐怖,之前有人说,如果全世界的原子弹一起爆炸的话,整个地球就将毁灭,那么事实确实如此吗? 如果各国的数据都准确的话,那么现在全球一共有一万五千个核弹头,平均每个是20万吨当量的话,那加起来约等于三十亿吨TNT的当量。 ","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3396562372,2749759779&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=237453905CD17BC842AC3145030050F2&sec=1618987481&t=bd1809ac1d312c9ca3be63716ea37e6b","全世界一万五千个核弹头一起爆炸,地球会毁灭吗?专家:想多了","https://www.163.com/dy/article/G7VQK2820543MGWV.html"
"环球网","昨天21:34","新华社阿布贾4月19日电(记者郭骏)尼日利亚路政管理部门19日证实,尼中部贝努埃州18日发生一起油罐车爆炸事故,造成至少12人死亡。 贝努埃州路政管理部门负责人雅库布·穆罕默德19日在接受新华社记者电话采访时说,一辆满载汽油的油罐车18日在...","https://cambrian-images.cdn.bcebos.com/4abbff0a59588ce5f14a4b6923ee62e6_1549608413453462.jpeg@w_100,h_100","尼日利亚一辆油罐车爆炸造成至少12人死亡","https://baijiahao.baidu.com/s?id=1697476126451978043&wfr=spider&for=pc"
"川观新闻SCOL","昨天21:21","彭州辖区拥有多家易制爆、剧毒危险化学品储存、使用单位,其中民爆单位总量排在成都市第一,而李恋需要监管服务的单位有195家。 “压力山大,每时每刻都绷紧神经。”李恋说。 李恋专门负责管理辖区危爆物品,每天都和这些危化品相关工作打...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=417960577,140475627&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=11B07D9540035CEA020944C60300B0A2&sec=1618987481&t=4d25f90d49df40966740f8106ed7f12c","这位成都警花,专为民用爆炸物、剧毒品拧紧“安全阀”","https://baijiahao.baidu.com/s?id=1697475476058486522&wfr=spider&for=pc"
"同花顺财经","3小时前","近期的低温可能会对美国得州以及俄克拉荷马州的小麦等农作物造成影响,并减缓中西部农作物的种植进度。 彭博援引Maxar的气象学家Don Keeney表示,近期得州和俄克拉荷马州的主要农作物都受严重霜冻影响,给这些作物造成“轻微”伤害,此外,南方...","NoPicture","美国西南部遭遇严重霜冻灾害 玉米小麦等作物生产将受损","http://news.10jqka.com.cn/m628707776_futures/"
"芒果都市","4小时前","加班,劳动者能说“不”吗?相关法律规定,对企业违反法律、法规强迫劳动者延长工作时间的,劳动者有权拒绝。但为公众利益的需要,劳动法明确规定,单位在某些特殊情况延长工作时间可不受相关限制。不可抗力因素:发生自然灾害、事故或者因其他...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3929669759,140522065&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=3632308A8AF53D8049BC57830300E08E&sec=1618987481&t=3705543138d68f4ec90fbbf3dc1d267d","知名女星被骂上热搜!网友:有这样的老板真是灾难!","https://baijiahao.baidu.com/s?id=1697525610649872230&wfr=spider&for=pc"
"网易","4小时前","在天灾人祸面前,人类还是相对渺小,因此做好自然灾害预警非常重要! 好在现如今国内企业都很注重这方面的投资,像国产手机品牌OPPO就投资自然灾害预警商成都美幻,支持对于多灾害预警大数据的研究,这也是国产企业拥有社会责任心的表现。 ","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1752373038,2575405498&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=11933BD7469F8C2D6B9A61630300E01A&sec=1618987481&t=9a8b8e2cd3a1de50054a9b95aeb693c5","多灾害预警大数据,这家国产手机品牌很支持","https://www.163.com/dy/article/G816HO6505373F9M.html"
"江阳沽酒客","4小时前","32年的泸州,在4月19号和20号短短两天,泸州市连续遭受两次特大风雹灾害袭击。 4月19日凌晨的零时至1时,先是古蔺、叙永两县遭到历史上罕见的冰雹、暴雨和暴风袭击,根据当时地方气象站记录,冰雹直径一般20——30毫米,大的70——80毫...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=79790222,140521358&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=1F226B8440A2B1EFC6B59C24030080C3&sec=1618987481&t=efa31ffd93ff08294132e54dbd8a1573","32年的4月20日,泸州那场特大灾难,飓风超过了12级","https://baijiahao.baidu.com/s?id=1697524849383639366&wfr=spider&for=pc"
"气象小秘书","4小时前","为做好今年水旱灾害防御工作,自3月上旬以来,市水利局采取县区和水管单位自查、县区之间互查、市级重点抽查等多种方式,对排查出的41处水旱灾害防御薄弱环节和险工隐患,建立问题清单,限时完成整改。按照“横向到边、纵向到底”的预案编制...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2048918037,140521728&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EAA005C4085397C01001B5160300E0C2&sec=1618987481&t=737bb93953a0b1435305eab63c291a6a","市水利局举办全市水旱灾害防御工作培训班","https://baijiahao.baidu.com/s?id=1697525237988271461&wfr=spider&for=pc"
"九派云旅","4小时前","预计, 未来一周湖南雨日较多 , 其中20日至21日 , 23至24日将有两次降水过程 。 公众需防范山洪地质灾害 ; 注意防范局地较强降水对交通出行的不利影响 。  据实况数据显示 , 昨天08时至今天08时 , 全省大部分地区阴天有小雨 ,...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","湖南较强降雨来袭 谨防地质灾害","https://baijiahao.baidu.com/s?id=1697534393955463430&wfr=spider&for=pc"
"甘肃新闻网","4小时前","中新网甘肃新闻4月20日电 (通讯员 马艳玲)4月18日,兰州市自然资源局相关负责人走进兰州电视台《落实进行时》栏目直播间,就全市地质灾害防治、自然资源开发利用、国土空间规划、生态修复、耕地保护等工作方面与大家进行沟通交流。 ","NoPicture","兰州市将配建地质灾害避险安置房","http://www.gs.chinanews.com/news/2021/04-20/339022.shtml"
"红网永州站","4小时前","红网时刻4月20日讯(东安站记者 章佰政 通讯员 张剑)4月19日上午,东安县委副书记、县长龙向洋深入白牙市镇和川岩乡调研指导地质灾害防治和防汛工作。要求各级各部门加强水利设施运行检查,严阵以待,全力做好防汛抗灾防范工作。县委常委、县...","https://cambrian-images.cdn.bcebos.com/645dd61a5594ca1c86694ed6efa1e032_1603131333631298.jpeg@w_100,h_100","东安:龙向洋调研指导地质灾害防治和防汛工作","https://baijiahao.baidu.com/s?id=1697522634719913184&wfr=spider&for=pc"
"中国新闻网","4小时前","中新网成都4月20日电 (记者 刘忠俊)四川省地震局20日透露,四川雅安市已实现地震预警信息“村村响”,同时率先向社会公布了防震减灾公共服务事项和产品清单,全面完成地震灾害风险调查工作,坚持不懈地提升地震灾害风险防范能力。 8年前,一...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1555891737,140519183&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=0A20498056CE3EEC742594A403008031&sec=1618987481&t=099afd535e8956f8c48c8774ae8aebeb","四川芦山7.0级地震8周年:芦山地震灾害风险调查工作完成 灾害风险...","https://baijiahao.baidu.com/s?id=1697522500463271952&wfr=spider&for=pc"
"潇湘晨报","4小时前","映象网讯(记者 黄向阳 见习记者 冯占华 通讯员 付想)连日来,为做好今年汛期地质灾害防治工作,西平县气象局采取多项措施切实做好汛期地质灾害防治工作。在参加县里组织的汛期地质灾害防治工作会后,领导高度重视,组织安排部署相关工作。 ","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3924706110,140524190&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EB904A8B425A17CC0DA1E9B30300C007&sec=1618987481&t=399b0ed99249f23ee8784f09d711f058","完善预案 落实措施 西平县气象局部署汛期地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697527881805987320&wfr=spider&for=pc"
"直播四川联盟","5小时前","4月19日,高坪区举办山洪灾害防治工作技术专题培训会,各乡镇(街道)负责人,具体负责村级山洪灾害简易雨量站点看护人员,山洪危险区监测巡查、转移责任人100余人参加了会议。 会议邀请了市水务局四级主任科员彭钰清和川大智能控制研究院水利专员...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=405170286,140517819&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EED30CC70C5206CE0020E4320300D053&sec=1618987483&t=1fae0bae01a4b3ebb0de9d2265e7ab3b","高坪:山洪灾害防治 有备无患","https://baijiahao.baidu.com/s?id=1697521033604376526&wfr=spider&for=pc"
"腾讯网","5小时前","贡嘎山密密的丛林里,藏着一座科考站,它是中国科学院、水利部成都山地灾害与环境研究所(以下简称“中科院成都山地所”)的野外观测站之一:四川贡嘎山森林生态系统国家野外科学观测研究站(以下简称“贡嘎山站”)。它就像守护冰川和森林的岗...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=636584332,1830614412&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=EB006089F20636FB55B40DD30300C0B1&sec=1618987483&t=2f9be2b0b27889e63fd653e5ee025dcb","一座观测站近四十年的科考发现 贡嘎山上冰“退”林“进”","https://new.qq.com/omn/20210420/20210420A0330Q00.html"
"豫眼屏媒","5小时前","明万历十八年(1590年)三月三日下午6时许,许州城郊刮起黑风。从西北来,吽吽有声,行人迷途,多有坠入坑堑而死伤,逾夜方停。 清道光六年(1826年)三月二十二日,鄢陵、许州城郊刮起大黄风,自北而南,昼如黑夜,至次日方息。 光绪...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2892534801,140516079&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6AA2CC4DB4635B345298EC500300C093&sec=1618987483&t=eb7c0c78f49d71b6c544b3943f8bb2ee","许昌历史上重要自然灾害之风灾","https://baijiahao.baidu.com/s?id=1697519184425363763&wfr=spider&for=pc"
"网易","5小时前","根据历年统计,我省造成人员伤亡的地质灾害,60%以上与切坡建房有关。2020年造成人员伤亡的5起灾害,有4起与切坡建房或修路切坡未采取有效支护有关,教训非常深刻。 目前,我省已排查出临坡切坡建房户76万户,并逐户发放了防灾宣传册,为...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1063286061,903337496&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=549152919C426A4718A17EE103007020&sec=1618987483&t=4d9ef647fe05264f92937d5eb498432a","山体滑坡!益阳一女子不幸被滑坡体掩埋…紧急提醒:临坡切坡建房...","https://www.163.com/dy/article/G810NPLU0530S6GI.html"
"红网","5小时前","红网保靖县分站4月20日讯(通讯员 刘继慧 马强)近日,保靖县气象局模拟极端灾害性天气预报,在清水坪镇杰坳村范围内有持续性强降雨,极易引发山体滑坡、泥石流灾情,清水坪镇应急指挥部启动应急预案,开展应急演练活动。 清水坪镇杰坳村为...","https://cambrian-images.cdn.bcebos.com/d400fe19b97213bee8a175348c25c88f_1566248435989082.jpeg@w_100,h_100","保靖:气象服务助力灾害天气防治","https://baijiahao.baidu.com/s?id=1697518265392806895&wfr=spider&for=pc"
"网易","8小时前","19 切萨皮克湾地区,中新世海岸线移动(12-16百万年) 下面通过一些地质灾害动图了解下地灾的危害! 一、火山喷发 二、冰川崩解 三、地震 四、滑坡 五、山洪 泥石流 六、海啸 一键搜你感兴趣的热门文章 分享 收藏 点赞 在看...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2778536984,163925922&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=56967781D46B3107E328B88303003082&sec=1618987483&t=ccfc0b3e44802c20abfd8cba15ac658e","...不出这四个圈(附地质动图全集详解!带你直面了解地质灾害全过程!)","https://www.163.com/dy/article/G80OSEH80516DHVE.html"
"腾讯网","14小时前","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?,你要说OPPO、小米这两家不是串通好的,我还有点不相信。最近OPPO和雷总投资的公司都非常有意思,之前就有消息爆料,OPPO和雷总都和紫光展锐有合作一起生产5G通信模块。而...","NoPicture","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?","http://new.qq.com/omn/ENT20190/20210420A009E400.html"
"网易","11小时前","结合棉花霜冻灾害指标,预计4月22日至25日塔城地区、石河子市、昌吉州棉区有不同程度霜冻出现。 4月21日开始的降水降温和持续低温天气对棉花、玉米等喜温作物播种和出苗生长影响较大。各地应合理调整春播进度,目前北疆还未播种的棉田应在...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2466138084,526350890&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=DCF02AD4D3534E7F5298E271030060F5&sec=1618987483&t=06b3dab49de61b21993ff347d5b29235","...霜冻和持续低温对棉花春播不利,应加强冷害、霜冻和风沙灾害防御","https://www.163.com/dy/article/G80DS7RA0511CCT0.html"
"网易新闻","11小时前","注意了!七台河气象灾害预警!2021-04-20 03:07 七台河关注 点↑""七台河关注""关注我们点我发布广告信息 特别声明:以上内容(如有图片或视频亦包括在内)为自媒体平台“网易号”用户上传并发布,本平台仅提供信息存储服务。","NoPicture","注意了!七台河气象灾害预警!","http://dy.163.com/article/G80CS7PR0534C72H.html"
"网易新闻","11小时前","近日,汉中市宁强县巴山镇党委政府组织镇村干部、派出所民警、卫生院工作人员共计55人对本辖区石坝子村田坝里,罗全岩村水池坪两个地质灾害点进行了防灾救灾应急演练。 巴山镇共有地质灾害点5个,时刻威胁着14个家庭,59间房屋,42人的生命...","NoPicture","汉中市宁强县巴山镇开展地质灾害演练","http://dy.163.com/article/G80CNA7J05373FF6.html"
"腾讯网","昨天17:04","据太原市政府新闻办公室消息,2021年4月17日8时36分,太原市兴安化工厂一工房发生爆炸。 打开腾讯新闻,查看更多图片 > 经初步核查,有2人在事故中不幸遇难,3人失联。事故处置工作还在进行当中,善后工作已经同步展开,事故原因正在调查中。","NoPicture","2死3失联,太原一化工厂工房发生爆炸!","http://new.qq.com/omn/ENT20190/20210419A08Y9300.html"
"网易","昨天16:42","据统计,这一次广岛原子弹事件对将近20万人造成了影响,仅仅爆炸当天就有75000人死亡,还有一些在经过抢救后不治身亡。即使有些侥幸活下来的民众,也必须面对因为这场爆炸已经没有任何完整之处的城市,深受核辐射的折磨。 ","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1532433890,1184540156&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=B47A8A2BD0667B07798859C30100E090&sec=1618987484&t=670176f530e5cfc749c51bca578ee577","广岛原子弹爆炸,20万人造成影响,75000人死亡,如今这城市怎样","https://www.163.com/dy/article/G7V92VNE0543L1LU.html"
"财姥爷有才","昨天16:08","一场储能电站爆炸事故,将上市公司国轩高科(002074)推进了风暴口。 4月16日晚,北京一储能电站发生火灾,涉事电站是北京国轩福威斯光储充技术有限公司,是国轩高科与北京福威斯成立的合资公司。 国轩高科回应,未参与运营管理。 舆论发酵后,国...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1062135182,140456764&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=FBB02DC5CE4568DE0F0054D80300B090&sec=1618987484&t=6135776814153a4c60a8981c935bf201","储能电站爆炸,国轩高科跌超8%,122万亿储能市场谁来“收割”?","https://baijiahao.baidu.com/s?id=1697455480767456081&wfr=spider&for=pc"
"人民网人民数据","昨天15:50","据北京消防警情通报,4月16日12时许,北京集美家居大红门的储能电站起火,北京消防调派了15个消防站、47辆消防车、235名指战员到场处置;14时15分许,电站北区在毫无征兆的情况下突发爆炸,导致2名消防员牺牲,1名消防员受伤,电站内1名员工...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=366059793,140455707&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=9A8A742353AFF9ED5CD501D20100C0B2&sec=1618987484&t=76554647f9e8a85ae9523be31c07a988","北京一储能电站爆炸,2名消防员牺牲 涉事上市公司回应:深表歉意","https://baijiahao.baidu.com/s?id=1697453842082621568&wfr=spider&for=pc"
"网易","昨天15:15","2020年8月18日,湖南省常德市的一对夫妻在晚上睡觉前,把手机随手扔在床上充电,不幸的事发生了。凌晨,手机突然爆炸,点燃了家里面的易燃物,而熟睡的一家人根本就来不及反应,短短几分钟就被大火无情吞噬!当晚,一家四口被紧急送往医院...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3970294381,3571076585&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=0740DB4B8E603B0F87A0501B030080D0&sec=1618987484&t=9de6ba8e3f4238dcf19291f7d65d00a0","警惕!手机出现这现象一定要小心,可能是""爆炸""的前兆","https://www.163.com/dy/article/G7V43S670530HINK.html"
