"results_author","results_date","results_des","results_img","results_title","results_url"
"潇湘晨报","2小时前","【本站4月20日讯】为切实加强今年水旱灾害风险防御工作,慈溪市水利局高度重视,提前部署,深入排查防汛安全隐患,坚持防汛抗旱两手抓,确保安全度汛。 一是提前部署,全面开展汛前自查。2月下旬,慈溪市水利局下发《关于开展2021年度水旱灾害防御...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","慈溪:全面筑牢水旱灾害防御安全网","https://baijiahao.baidu.com/s?id=1697532900695276565&wfr=spider&for=pc"
"九派云旅","2小时前","4月15日,浙江进入汛期,汛期的到来意味着我省海洋灾害也进入了高发期。为切实提高海洋灾害防范和应急处置能力,4月15日下午,浙江省参加了由自然资源部海洋预警监测司指导、国家海洋环境预报中心组织的2021年海洋灾害预警报应急演练,浙江作为...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","浙江参加2021年海洋灾害预警报应急演练","https://baijiahao.baidu.com/s?id=1697530912888182122&wfr=spider&for=pc"
"腾讯网","2小时前","也许像这样的自然现象听起来不像是“灾难性的”,但这次事件确实很可怕。闪电落入了一个装满火药的堡垒,造成非常大规模的爆炸,摧毁了大部分城市并夺走了大约3000人的生命。事件发生后,反对避雷针的教会开始允许放置它,还制定了有利于私人...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3237351950,3928177908&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=93101CC74EA38B47522B202C0300D04A&sec=1618987208&t=a850407362c7368f6c2fa181fc377b7e","外国历史:出现过的15个事情,带来的都是巨大灾难","https://new.qq.com/omn/20210420/20210420A04RH200.html"
"网易新闻","2小时前","近日,根据2021年第20号自然资源部公告,《HY/T 0313—2021海洋灾害承灾体调查指南》(以下简称《指南》)推荐性海洋行业标准通过全国海洋标准化技术委员会审查并批准发布,将自6月1日起正式实施。 《指南》在自然资源部海洋预警监测司指导...","NoPicture","《海洋灾害承灾体调查指南》海洋行业标准正式发布","http://dy.163.com/article/G81BEQCG0514K880.html"
"中国江西网","2小时前","今年5月12日是我国第13个全国防灾减灾日,主题是“防范化解灾害风险,筑牢安全发展基础”。5月8日至14日为防灾减灾宣传周。赣州市减灾委员会办公室发出通知,要求各地、各有关单位做好2021年全国防灾减灾日有关工作。 ","NoPicture","今年全国防灾减灾日,赣州市要求这样做…","https://jxgz.jxnews.com.cn/system/2021/04/20/019252676.shtml"
"人民资讯","2小时前","4月12日,湖南省祁东县就防汛和山洪地质灾害防治召开工作会,县委副书记、县长彭丽堂出席会议并强调,全县各级各部门要打起十二分精神,全面动员,严防死守,切实做好防汛保安、地质灾害防治工作。 县水利局、县自然资源局、县应急管理局负责人...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=4173400213,140526020&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6F020BC70A62069013BDF1120300C092&sec=1618987208&t=da4d0523453806efe6a5dd57f52c7b26","湖南祁东:严防死守,做好防汛和山洪地质灾害防治","https://baijiahao.baidu.com/s?id=1697529858338578727&wfr=spider&for=pc"
"潇湘晨报","2小时前","二季度是自然灾害多发易发期,春旱、春汛、大风、冰雹、局地洪涝、地质灾害、森林火灾等自然灾害均由有可能出现,平阳县多措并举,切实做好防范应对工作,确保万无一失。 一是做好监测预警。监测雷电、大风等恶劣天气,盯紧森林火险等级持续偏...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","平阳县全力做好二季度自然灾害防范应对工作","https://baijiahao.baidu.com/s?id=1697532275185271288&wfr=spider&for=pc"
"湖南24小时","3小时前","请在wifi下点击播放 4月16日,武陵区召开第一次全国自然灾害综合风险普查工作动员会,明确自然灾害综合风险普查工作任务。副区长高波参会。 此次普查范围涵盖地震、地质、气象、水旱、森林等自然灾害类型。内容包括主要灾害致灾调查与评估,人口...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2433249635,140523651&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EAF00DC50E01144D13284CB203005002&sec=1618987208&t=565c704ba8ffac62bc9d9a5ba7748190","武陵区启动自然灾害综合风险普查工作","https://baijiahao.baidu.com/s?id=1697527279528846468&wfr=spider&for=pc"
"腾讯网","None","3月22日,无锡市水利局副局长金雪林率无锡市防汛指挥部办公室、各县水利局和无锡人保财险一行来温州调研水利设施灾害保险,并与温州市水利局就水利设施灾害保险及堤防海塘建设和管理开展了座谈交流。温州市水利局党组副书记、副局长李红健参...","NoPicture","无锡市水利局来温调研水利设施灾害保险","https://xw.qq.com/cmsid/20210324A0FO6Z00"
"湖南24小时","3小时前","4月16日,为迅速贯彻落实全省地质灾害防治工作电视电话会议精神,澧县召开地质灾害防治工作调度会,县人民政府副县长丁保国主持会议。各镇人民政府镇长,各街道办事处主任,县自然资源局主要负责人以及县委宣传部、县发改局等相关单位分管负责人参...","https://cambrian-images.cdn.bcebos.com/2b8c89bba3e0dcf633035d5892d89cfc_1671002953130924.jpeg@w_100,h_100","澧县召开全县地质灾害防治工作调度会","https://baijiahao.baidu.com/s?id=1697526163342921838&wfr=spider&for=pc"
"同花顺财经","3小时前","近期的低温可能会对美国得州以及俄克拉荷马州的小麦等农作物造成影响,并减缓中西部农作物的种植进度。 彭博援引Maxar的气象学家Don Keeney表示,近期得州和俄克拉荷马州的主要农作物都受严重霜冻影响,给这些作物造成“轻微”伤害,此外,南方...","NoPicture","美国西南部遭遇严重霜冻灾害 玉米小麦等作物生产将受损","http://news.10jqka.com.cn/m628707776_futures/"
"芒果都市","3小时前","加班,劳动者能说“不”吗?相关法律规定,对企业违反法律、法规强迫劳动者延长工作时间的,劳动者有权拒绝。但为公众利益的需要,劳动法明确规定,单位在某些特殊情况延长工作时间可不受相关限制。不可抗力因素:发生自然灾害、事故或者因其他...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3929669759,140522065&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=3632308A8AF53D8049BC57830300E08E&sec=1618987213&t=14d01423971bc981c75a81e149830a2a","知名女星被骂上热搜!网友:有这样的老板真是灾难!","https://baijiahao.baidu.com/s?id=1697525610649872230&wfr=spider&for=pc"
"网易","4小时前","在天灾人祸面前,人类还是相对渺小,因此做好自然灾害预警非常重要! 好在现如今国内企业都很注重这方面的投资,像国产手机品牌OPPO就投资自然灾害预警商成都美幻,支持对于多灾害预警大数据的研究,这也是国产企业拥有社会责任心的表现。 ","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1752373038,2575405498&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=11933BD7469F8C2D6B9A61630300E01A&sec=1618987213&t=9e1774ad387519974eb3bc430dcf3435","多灾害预警大数据,这家国产手机品牌很支持","https://www.163.com/dy/article/G816HO6505373F9M.html"
"江阳沽酒客","4小时前","32年的泸州,在4月19号和20号短短两天,泸州市连续遭受两次特大风雹灾害袭击。 4月19日凌晨的零时至1时,先是古蔺、叙永两县遭到历史上罕见的冰雹、暴雨和暴风袭击,根据当时地方气象站记录,冰雹直径一般20——30毫米,大的70——80毫...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=79790222,140521358&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=1F226B8440A2B1EFC6B59C24030080C3&sec=1618987213&t=2307a84f9ba20eec81ff24cee1b873be","32年的4月20日,泸州那场特大灾难,飓风超过了12级","https://baijiahao.baidu.com/s?id=1697524849383639366&wfr=spider&for=pc"
"气象小秘书","4小时前","为做好今年水旱灾害防御工作,自3月上旬以来,市水利局采取县区和水管单位自查、县区之间互查、市级重点抽查等多种方式,对排查出的41处水旱灾害防御薄弱环节和险工隐患,建立问题清单,限时完成整改。按照“横向到边、纵向到底”的预案编制...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2048918037,140521728&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EAA005C4085397C01001B5160300E0C2&sec=1618987213&t=e076885e729cc91fb299c9777c4a8db9","市水利局举办全市水旱灾害防御工作培训班","https://baijiahao.baidu.com/s?id=1697525237988271461&wfr=spider&for=pc"
"九派云旅","4小时前","预计, 未来一周湖南雨日较多 , 其中20日至21日 , 23至24日将有两次降水过程 。 公众需防范山洪地质灾害 ; 注意防范局地较强降水对交通出行的不利影响 。  据实况数据显示 , 昨天08时至今天08时 , 全省大部分地区阴天有小雨 ,...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","湖南较强降雨来袭 谨防地质灾害","https://baijiahao.baidu.com/s?id=1697534393955463430&wfr=spider&for=pc"
"甘肃新闻网","4小时前","中新网甘肃新闻4月20日电 (通讯员 马艳玲)4月18日,兰州市自然资源局相关负责人走进兰州电视台《落实进行时》栏目直播间,就全市地质灾害防治、自然资源开发利用、国土空间规划、生态修复、耕地保护等工作方面与大家进行沟通交流。 ","NoPicture","兰州市将配建地质灾害避险安置房","http://www.gs.chinanews.com/news/2021/04-20/339022.shtml"
"红网永州站","4小时前","红网时刻4月20日讯(东安站记者 章佰政 通讯员 张剑)4月19日上午,东安县委副书记、县长龙向洋深入白牙市镇和川岩乡调研指导地质灾害防治和防汛工作。要求各级各部门加强水利设施运行检查,严阵以待,全力做好防汛抗灾防范工作。县委常委、县...","https://cambrian-images.cdn.bcebos.com/645dd61a5594ca1c86694ed6efa1e032_1603131333631298.jpeg@w_100,h_100","东安:龙向洋调研指导地质灾害防治和防汛工作","https://baijiahao.baidu.com/s?id=1697522634719913184&wfr=spider&for=pc"
"中国新闻网","4小时前","中新网成都4月20日电 (记者 刘忠俊)四川省地震局20日透露,四川雅安市已实现地震预警信息“村村响”,同时率先向社会公布了防震减灾公共服务事项和产品清单,全面完成地震灾害风险调查工作,坚持不懈地提升地震灾害风险防范能力。 8年前,一...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=1555891737,140519183&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=0A20498056CE3EEC742594A403008031&sec=1618987213&t=e7b8fd4e0ee67311d4308b4e0f549f67","四川芦山7.0级地震8周年:芦山地震灾害风险调查工作完成 灾害风险...","https://baijiahao.baidu.com/s?id=1697522500463271952&wfr=spider&for=pc"
"潇湘晨报","4小时前","映象网讯(记者 黄向阳 见习记者 冯占华 通讯员 付想)连日来,为做好今年汛期地质灾害防治工作,西平县气象局采取多项措施切实做好汛期地质灾害防治工作。在参加县里组织的汛期地质灾害防治工作会后,领导高度重视,组织安排部署相关工作。 ","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=3924706110,140524190&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EB904A8B425A17CC0DA1E9B30300C007&sec=1618987213&t=97b3755fa8fef3b54936f6c45873dd4f","完善预案 落实措施 西平县气象局部署汛期地质灾害防治工作","https://baijiahao.baidu.com/s?id=1697527881805987320&wfr=spider&for=pc"
"直播四川联盟","5小时前","4月19日,高坪区举办山洪灾害防治工作技术专题培训会,各乡镇(街道)负责人,具体负责村级山洪灾害简易雨量站点看护人员,山洪危险区监测巡查、转移责任人100余人参加了会议。 会议邀请了市水务局四级主任科员彭钰清和川大智能控制研究院水利专员...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=405170286,140517819&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EED30CC70C5206CE0020E4320300D053&sec=1618987217&t=41eebc16b9796774fbfc54d5fbd04007","高坪:山洪灾害防治 有备无患","https://baijiahao.baidu.com/s?id=1697521033604376526&wfr=spider&for=pc"
"腾讯网","5小时前","贡嘎山密密的丛林里,藏着一座科考站,它是中国科学院、水利部成都山地灾害与环境研究所(以下简称“中科院成都山地所”)的野外观测站之一:四川贡嘎山森林生态系统国家野外科学观测研究站(以下简称“贡嘎山站”)。它就像守护冰川和森林的岗...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=636584332,1830614412&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=EB006089F20636FB55B40DD30300C0B1&sec=1618987217&t=5db145d66c868bf5729e644e595a990f","一座观测站近四十年的科考发现 贡嘎山上冰“退”林“进”","https://new.qq.com/omn/20210420/20210420A0330Q00.html"
"豫眼屏媒","5小时前","明万历十八年(1590年)三月三日下午6时许,许州城郊刮起黑风。从西北来,吽吽有声,行人迷途,多有坠入坑堑而死伤,逾夜方停。 清道光六年(1826年)三月二十二日,鄢陵、许州城郊刮起大黄风,自北而南,昼如黑夜,至次日方息。 光绪...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2892534801,140516079&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6AA2CC4DB4635B345298EC500300C093&sec=1618987217&t=016f5c9e58ec4b784841d88f71dcffe7","许昌历史上重要自然灾害之风灾","https://baijiahao.baidu.com/s?id=1697519184425363763&wfr=spider&for=pc"
"网易","5小时前","根据历年统计,我省造成人员伤亡的地质灾害,60%以上与切坡建房有关。2020年造成人员伤亡的5起灾害,有4起与切坡建房或修路切坡未采取有效支护有关,教训非常深刻。 目前,我省已排查出临坡切坡建房户76万户,并逐户发放了防灾宣传册,为...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1063286061,903337496&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=549152919C426A4718A17EE103007020&sec=1618987217&t=9554dab7d54d3b5b044a7a6d78cc42a8","山体滑坡!益阳一女子不幸被滑坡体掩埋…紧急提醒:临坡切坡建房...","https://www.163.com/dy/article/G810NPLU0530S6GI.html"
"红网","5小时前","红网保靖县分站4月20日讯(通讯员 刘继慧 马强)近日,保靖县气象局模拟极端灾害性天气预报,在清水坪镇杰坳村范围内有持续性强降雨,极易引发山体滑坡、泥石流灾情,清水坪镇应急指挥部启动应急预案,开展应急演练活动。 清水坪镇杰坳村为...","https://cambrian-images.cdn.bcebos.com/d400fe19b97213bee8a175348c25c88f_1566248435989082.jpeg@w_100,h_100","保靖:气象服务助力灾害天气防治","https://baijiahao.baidu.com/s?id=1697518265392806895&wfr=spider&for=pc"
"网易","8小时前","19 切萨皮克湾地区,中新世海岸线移动(12-16百万年) 下面通过一些地质灾害动图了解下地灾的危害! 一、火山喷发 二、冰川崩解 三、地震 四、滑坡 五、山洪 泥石流 六、海啸 一键搜你感兴趣的热门文章 分享 收藏 点赞 在看...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2778536984,163925922&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=56967781D46B3107E328B88303003082&sec=1618987217&t=bd7009db1b4f424eab60a8011aea758f","...不出这四个圈(附地质动图全集详解!带你直面了解地质灾害全过程!)","https://www.163.com/dy/article/G80OSEH80516DHVE.html"
"腾讯网","14小时前","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?,你要说OPPO、小米这两家不是串通好的,我还有点不相信。最近OPPO和雷总投资的公司都非常有意思,之前就有消息爆料,OPPO和雷总都和紫光展锐有合作一起生产5G通信模块。而...","NoPicture","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?","http://new.qq.com/omn/ENT20190/20210420A009E400.html"
"网易","11小时前","结合棉花霜冻灾害指标,预计4月22日至25日塔城地区、石河子市、昌吉州棉区有不同程度霜冻出现。 4月21日开始的降水降温和持续低温天气对棉花、玉米等喜温作物播种和出苗生长影响较大。各地应合理调整春播进度,目前北疆还未播种的棉田应在...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2466138084,526350890&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=DCF02AD4D3534E7F5298E271030060F5&sec=1618987217&t=2707abd3d930fa43507ff6cadad36cd8","...霜冻和持续低温对棉花春播不利,应加强冷害、霜冻和风沙灾害防御","https://www.163.com/dy/article/G80DS7RA0511CCT0.html"
"网易新闻","11小时前","注意了!七台河气象灾害预警!2021-04-20 03:07 七台河关注 点↑""七台河关注""关注我们点我发布广告信息 特别声明:以上内容(如有图片或视频亦包括在内)为自媒体平台“网易号”用户上传并发布,本平台仅提供信息存储服务。","NoPicture","注意了!七台河气象灾害预警!","http://dy.163.com/article/G80CS7PR0534C72H.html"
"网易新闻","11小时前","近日,汉中市宁强县巴山镇党委政府组织镇村干部、派出所民警、卫生院工作人员共计55人对本辖区石坝子村田坝里,罗全岩村水池坪两个地质灾害点进行了防灾救灾应急演练。 巴山镇共有地质灾害点5个,时刻威胁着14个家庭,59间房屋,42人的生命...","NoPicture","汉中市宁强县巴山镇开展地质灾害演练","http://dy.163.com/article/G80CNA7J05373FF6.html"
"晨曦讲旅游","12小时前","泰州当地人非常享受生活,他们每天早晨上班前会悠闲地吃早餐,等到晚上放松一下,例如选择温泉或去酒吧等,这样可以减轻自己的压力,享受美好的时光,更重要的是,泰州已经2000多年没有发生自然灾害了,因此非常适合长期居住。 此外,泰州还拥有丰...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=56805528,140491458&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=F702A0AEF840BCCECEB893810300708C&sec=1618987226&t=a5f8c38d0d00e22805bde0338759b4bc","江苏这“神奇”城市,旅游资源丰富,“两千多年”没发生自然灾害","https://baijiahao.baidu.com/s?id=1697492750272935177&wfr=spider&for=pc"
"潇湘晨报","13小时前","为扎实做好汛期地质灾害防治工作,近日,瀛洲镇自然资源规划所联合镇政府安监、林业、水利等负责人对全镇地质灾害隐患点进行了全面摸底排查。  排查中,一是对辖区内原有6个地质灾害隐患点进行复查,查明地质灾害隐患点影响范围、威胁对象等变...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","瀛洲镇全面开展汛前地质灾害隐患大排查","https://baijiahao.baidu.com/s?id=1697491055830795702&wfr=spider&for=pc"
"华龙网","14小时前","模拟桌面推演。市应急局供图 华龙网-新重庆客户端 发 华龙网-新重庆客户端4月19日22时讯(首席记者 黄宇)今(19)日,华龙网-新重庆客户端记者从重庆市应急局获悉,为进一步完善抢险救灾体系,全市应急系统在巫溪举行了地质灾害桌面推演。","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1427445083,140484436&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=1602A2E156F297C80690DD040300B0D8&sec=1618987226&t=ece96703849dd74408ff85707db02b25","重庆举行2021年地质灾害桌面推演 加大隐患区域排查","https://baijiahao.baidu.com/s?id=1697485209538261451&wfr=spider&for=pc"
"湘湘带你看社会","昨天23:43","4月19日下午,省海洋灾害应急指挥部(以下简称“省海指”)召开了省海指成员单位联络员会议,回顾总结了省海指近年来的主要工作,对2021年全省海洋灾害应急防御工作任务进行了部署。省海指办主任,省自然资源厅党组成员、副厅长阮飙出席会议...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2188067679,140483481&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=8F3A6485509815C21230E5B20300D01A&sec=1618987226&t=df50a5bd845264e9f5203770e0adea60","浙江省海洋灾害应急指挥部召开2021年度第一次成员单位联络员会议","https://baijiahao.baidu.com/s?id=1697484168589511332&wfr=spider&for=pc"
"岭南24小时","昨天22:37","防风总指挥部关于我省进入2021年汛期的通知》文件精神,2021年4月16日,武江区自然资源局副局长陈晓辉带领局相关股室人员,会同技术支撑单位广东省地质局第三地质大队及自然资源所工作人员对我区辖区内在册地质灾害隐患点及工程治理点开展了...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=4125911505,140479507&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=CB9E06C15AA3CF454C0D653C0300E040&sec=1618987226&t=c4090a662ec11b8bdca1724180a80954","武江区自然资源局开展武江区2021年汛期在册地质灾害隐患点巡排查...","https://baijiahao.baidu.com/s?id=1697479949260798051&wfr=spider&for=pc"
"腾讯网","昨天22:33","那么,有效防范和化解重大风险,及时应对各类突发事件,保障人民群众生命和财产安全,建立完善相关应急管理制度尤为重要。本期节目就邀请到市应急局应急指挥调度和科技信息化科科长熊伟解读灾害事故应急处置相关制度。","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=489735357,1658240838&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3B0390468E2300155D3FB6FA0300801D&sec=1618987226&t=d84996947bd66f09b7ba47ba7cd1b0b0","节目预告《遵义应急在线》——灾害事故应急处置相关制度解读","https://new.qq.com/omn/20210419/20210419A0ENAR00.html"
