"results_author","results_date","results_des","results_img","results_title","results_url"
"九派云旅","2小时前","4月15日,浙江进入汛期,汛期的到来意味着我省海洋灾害也进入了高发期。为切实提高海洋灾害防范和应急处置能力,4月15日下午,浙江省参加了由自然资源部海洋预警监测司指导、国家海洋环境预报中心组织的2021年海洋灾害预警报应急演练,浙江作为...","https://cambrian-images.cdn.bcebos.com/32f18f599ffb716bb3a02cb75516f3e7_1692285652438042.jpeg@w_100,h_100","浙江参加2021年海洋灾害预警报应急演练","https://baijiahao.baidu.com/s?id=1697530912888182122&wfr=spider&for=pc"
"腾讯网","2小时前","也许像这样的自然现象听起来不像是“灾难性的”,但这次事件确实很可怕。闪电落入了一个装满火药的堡垒,造成非常大规模的爆炸,摧毁了大部分城市并夺走了大约3000人的生命。事件发生后,反对避雷针的教会开始允许放置它,还制定了有利于私人...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=3237351950,3928177908&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=93101CC74EA38B47522B202C0300D04A&sec=1618986112&t=36da10cc2ab2a6183c1a47416885195d","外国历史:出现过的15个事情,带来的都是巨大灾难","https://new.qq.com/omn/20210420/20210420A04RH200.html"
"网易新闻","2小时前","近日,根据2021年第20号自然资源部公告,《HY/T 0313—2021海洋灾害承灾体调查指南》(以下简称《指南》)推荐性海洋行业标准通过全国海洋标准化技术委员会审查并批准发布,将自6月1日起正式实施。 《指南》在自然资源部海洋预警监测司指导...","NoPicture","《海洋灾害承灾体调查指南》海洋行业标准正式发布","http://dy.163.com/article/G81BEQCG0514K880.html"
"中国江西网","2小时前","今年5月12日是我国第13个全国防灾减灾日,主题是“防范化解灾害风险,筑牢安全发展基础”。5月8日至14日为防灾减灾宣传周。赣州市减灾委员会办公室发出通知,要求各地、各有关单位做好2021年全国防灾减灾日有关工作。 ","NoPicture","今年全国防灾减灾日,赣州市要求这样做…","https://jxgz.jxnews.com.cn/system/2021/04/20/019252676.shtml"
"人民资讯","2小时前","4月12日,湖南省祁东县就防汛和山洪地质灾害防治召开工作会,县委副书记、县长彭丽堂出席会议并强调,全县各级各部门要打起十二分精神,全面动员,严防死守,切实做好防汛保安、地质灾害防治工作。 县水利局、县自然资源局、县应急管理局负责人...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=4173400213,140526020&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6F020BC70A62069013BDF1120300C092&sec=1618986112&t=7fe8082bece8c36bbdb7cc8b2ecb71c4","湖南祁东:严防死守,做好防汛和山洪地质灾害防治","https://baijiahao.baidu.com/s?id=1697529858338578727&wfr=spider&for=pc"
"潇湘晨报","2小时前","二季度是自然灾害多发易发期,春旱、春汛、大风、冰雹、局地洪涝、地质灾害、森林火灾等自然灾害均由有可能出现,平阳县多措并举,切实做好防范应对工作,确保万无一失。 一是做好监测预警。监测雷电、大风等恶劣天气,盯紧森林火险等级持续偏...","https://cambrian-images.cdn.bcebos.com/a51d142ac7625feda1002f0c739ae255_1606863438588053.jpeg@w_100,h_100","平阳县全力做好二季度自然灾害防范应对工作","https://baijiahao.baidu.com/s?id=1697532275185271288&wfr=spider&for=pc"
"湖南24小时","3小时前","请在wifi下点击播放 4月16日,武陵区召开第一次全国自然灾害综合风险普查工作动员会,明确自然灾害综合风险普查工作任务。副区长高波参会。 此次普查范围涵盖地震、地质、气象、水旱、森林等自然灾害类型。内容包括主要灾害致灾调查与评估,人口...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2433249635,140523651&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=EAF00DC50E01144D13284CB203005002&sec=1618986112&t=260da1428b3a3834f8cd0edc9ee8c8cf","武陵区启动自然灾害综合风险普查工作","https://baijiahao.baidu.com/s?id=1697527279528846468&wfr=spider&for=pc"
"腾讯网","None","3月22日,无锡市水利局副局长金雪林率无锡市防汛指挥部办公室、各县水利局和无锡人保财险一行来温州调研水利设施灾害保险,并与温州市水利局就水利设施灾害保险及堤防海塘建设和管理开展了座谈交流。温州市水利局党组副书记、副局长李红健参...","NoPicture","无锡市水利局来温调研水利设施灾害保险","https://xw.qq.com/cmsid/20210324A0FO6Z00"
"湖南24小时","3小时前","4月16日,为迅速贯彻落实全省地质灾害防治工作电视电话会议精神,澧县召开地质灾害防治工作调度会,县人民政府副县长丁保国主持会议。各镇人民政府镇长,各街道办事处主任,县自然资源局主要负责人以及县委宣传部、县发改局等相关单位分管负责人参...","https://cambrian-images.cdn.bcebos.com/2b8c89bba3e0dcf633035d5892d89cfc_1671002953130924.jpeg@w_100,h_100","澧县召开全县地质灾害防治工作调度会","https://baijiahao.baidu.com/s?id=1697526163342921838&wfr=spider&for=pc"
"同花顺财经","3小时前","近期的低温可能会对美国得州以及俄克拉荷马州的小麦等农作物造成影响,并减缓中西部农作物的种植进度。 彭博援引Maxar的气象学家Don Keeney表示,近期得州和俄克拉荷马州的主要农作物都受严重霜冻影响,给这些作物造成“轻微”伤害,此外,南方...","NoPicture","美国西南部遭遇严重霜冻灾害 玉米小麦等作物生产将受损","http://news.10jqka.com.cn/m628707776_futures/"
"腾讯网","昨天16:57","很多在边境守卫的军人,他们都生活的极其艰难,冒着严寒和酷暑,为后方保证安宁,如今的中国,是世界上最安全的国家之一,是因为这些可爱的军人,才有了我们的和平。","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1590104535,1390049310&fm=217&app=2&size=f242,162&n=0&g=0n&f=PNG?s=D2B2306150DB35CE0E18D4870300E0E1&sec=1618986114&t=611dd51305f58790b35dc4ad8a10897a","抗美援朝最惨战役,长津湖125名志愿军,为完成任务被冻成冰雕","https://new.qq.com/omn/20210419/20210419A08MS600.html"
"刘丹游戏说","昨天16:54","攀登高处,务求攀登到绝顶,赏雪莫畏严寒”,在我们确立了人生目标后,就应脚踏实地,不畏艰难。心境不佳的人,很难到达「山顶」,更难欣赏「雪景」。事实上,当我们努力到了一定程度,我们将不难发现,所面临的困难也不过如此。这一期《星座...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=4233272110,140459489&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=9C63209ACAD257E76DB2EE9C030070AF&sec=1618986114&t=45865e2400fbba2f5fb90d27ffa85006","4月底,摆正心态,霉运散去,勇往直前,好运相随的星座","https://baijiahao.baidu.com/s?id=1697458420077555093&wfr=spider&for=pc"
"城市导报","昨天16:54","在京杭运河大桥项目施工中,他组织项目经理、总监、审计等有关专家探讨施工方案,“当时正值严寒大雪,想方设法,用棉被、毡子覆盖桥面,炭火炉桥下加温,边浇筑边覆盖,”陈建社说,连续作业38小时最终完成了浇筑任务。 陈建社在执法工作上一...","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=2176060867,140459559&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=B50A0FF06E727A9680A0145B0300C0F0&sec=1618986114&t=b88bce0574f8c3727a3c5ba9628a8d3b","先锋故事|执行力非常强,他的军人风不停地感染者我们","https://baijiahao.baidu.com/s?id=1697458438319026019&wfr=spider&for=pc"
"网易新闻","昨天16:49","希望各直销企业积极思变,主动应变,把握时与势,树信心强坚守,自信地找准适应与新发展格局和优化营商环境相匹配的发展定位,等待严寒后的春天。 丁珍良要求各直销企业要明责、履责、重责,将埋头发展与抬头看路统一起来,将规范经营行为与...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=902832021,1038049560&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=4D7A39C75FB2A6C05C7BCF910300608F&sec=1618986114&t=e3879c0f1c8ad285d3318c5c981f83f2","在湘直企负责人座谈会|直销企业要积极思变 等待严寒后的春天","http://dy.163.com/article/G7V9GMM80534NBSP.html"
"网易","昨天15:42","他在论文里面写到我走了很远的路,吃了很多苦,是呀,有几个的人生能有一帆风顺的,不经历风雨怎么见彩虹啊,梅花不经历严寒,怎么又会有扑鼻的芳香呢?这一切的一切都是对我的考验,我自己一个人在人生路上行走,看过了很多风景,经历人情...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=1729043340,3769554114&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=78A83172CB38768A57EC69CE0200F0A1&sec=1618986114&t=75158db53d6182b1c89fd638e1f1369e","一篇博士致谢论文在网络上走红,当代版的宋东阳马先生序","https://www.163.com/dy/article/G7V5KU1S0548UQJE.html"
"网易","昨天15:32","在乌金辽地区东部的抚顺附近金兀术也还有一个贵族儿子叫金进,但是他死于乌金辽地区的严寒之下,所以只剩下一个金进的少数亲信在抚顺当着“奴才”。 但是在清朝政府还没有继续进行南京保卫战以前,新进给出了个南京附近金兀术地区的战略...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1194006226,3427810038&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=D7CCFDAE16C31DFD4C0999A20300A011&sec=1618986114&t=fc0f6ad2e1750d08b7c4bffbacda25e8","女真是金朝唯一的血脉,东北接收金兀术","https://www.163.com/dy/article/G7V541F805444GTJ.html"
"中华网","昨天15:10","为推动建筑行业减碳事业发展,君旺集团坚持投身于超低能耗建筑发展事业,拥有着丰富的实践经验,由君旺承建的澳海被动房示范项目成功获得德国PHI预认证,该项目作为严寒地区吉林省首例通过德国PHI预认证的被动房示范项目,对于被动房在严寒地区的...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1301558888,2408095659&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=5802CF1AD91E56CC1A7C24D9030050B3&sec=1618986114&t=78ca009a9bf0c78129a97e98df4071d9","碳排放交易再按“快进键”,赋予建筑节能赛道新机遇?","https://hea.china.com/article/20210419/042021_756339.html"
"腾讯网","昨天14:13","不惧严寒 俄罗斯近2千雪上运动爱好者着泳衣滑雪  查看网友的精彩评论 推荐阅读 欧洲超级联赛遭骂声一片:政要反对,名宿开炮,球迷划清界限 APP专享澎湃新闻 407评论 印度疫情告急!确诊为何突然疯狂反弹?单日新增破26万! APP专享观察者网...","NoPicture","不惧严寒 俄罗斯近2千雪上运动爱好者着泳衣滑雪","https://xw.qq.com/amphtml/20210419V05SB800"
"乡村大姑娘","昨天14:03","软枣猕猴桃种植范围特别的广,从黑龙江到广西都有野生的分布,不管是-30度的严寒,还是40度的高温,它都能顺利的生存下来。 管理粗放,和普通的百香果,葡萄一样搭好架子保证通风就行,病虫害少,成活率高达87%,能种好绿萝,地瓜的就能种好...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=3724125350,140449411&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=81482EF844432EF24A1133390300E054&sec=1618986114&t=8b19fa393206beac2bd3481d5a07e5d9","家里有空地,选“它”真省心,不挑土壤不怕冻,好吃作用多","https://baijiahao.baidu.com/s?id=1697438683820708038&wfr=spider&for=pc"
"澎湃新闻","昨天13:57","科考线路多涉及海拔4000m以上的高山峡谷区,科考队员们克服着高原反应、严寒雪山、崎岖山路、山体落石失稳等诸多困难,风餐露宿,摸清了研究区内川藏铁路隧道进出口上方斜坡灾害的发育特征与分布规律。","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=3622724079,2144435436&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=08B25C91A0F9498C2185CDD0030050B0&sec=1618986114&t=48ab64020d8e0011674b086fd58a38d3","海拔4000米的攻坚!——陈剑平教授川藏铁路重大基础科学研究考察记","http://www.thepaper.cn/newsDetail_forward_12283532"
"腾讯网","4小时前","贡嘎山密密的丛林里,藏着一座科考站,它是中国科学院、水利部成都山地灾害与环境研究所(以下简称“中科院成都山地所”)的野外观测站之一:四川贡嘎山森林生态系统国家野外科学观测研究站(以下简称“贡嘎山站”)。它就像守护冰川和森林的岗...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=636584332,1830614412&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=EB006089F20636FB55B40DD30300C0B1&sec=1618986116&t=c2c4594636f0069a6afebca004b42b7d","一座观测站近四十年的科考发现 贡嘎山上冰“退”林“进”","https://new.qq.com/omn/20210420/20210420A0330Q00.html"
"豫眼屏媒","5小时前","明万历十八年(1590年)三月三日下午6时许,许州城郊刮起黑风。从西北来,吽吽有声,行人迷途,多有坠入坑堑而死伤,逾夜方停。 清道光六年(1826年)三月二十二日,鄢陵、许州城郊刮起大黄风,自北而南,昼如黑夜,至次日方息。 光绪...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2892534801,140516079&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=6AA2CC4DB4635B345298EC500300C093&sec=1618986116&t=fec383ffcd1da4d9884424f8252bd9f0","许昌历史上重要自然灾害之风灾","https://baijiahao.baidu.com/s?id=1697519184425363763&wfr=spider&for=pc"
"网易","5小时前","根据历年统计,我省造成人员伤亡的地质灾害,60%以上与切坡建房有关。2020年造成人员伤亡的5起灾害,有4起与切坡建房或修路切坡未采取有效支护有关,教训非常深刻。 目前,我省已排查出临坡切坡建房户76万户,并逐户发放了防灾宣传册,为...","https://dss2.bdstatic.com/6Ot1bjeh1BF3odCf/it/u=1063286061,903337496&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=549152919C426A4718A17EE103007020&sec=1618986116&t=b3a199bc615566f548427e20cf1a7e22","山体滑坡!益阳一女子不幸被滑坡体掩埋…紧急提醒:临坡切坡建房...","https://www.163.com/dy/article/G810NPLU0530S6GI.html"
"红网","5小时前","红网保靖县分站4月20日讯(通讯员 刘继慧 马强)近日,保靖县气象局模拟极端灾害性天气预报,在清水坪镇杰坳村范围内有持续性强降雨,极易引发山体滑坡、泥石流灾情,清水坪镇应急指挥部启动应急预案,开展应急演练活动。 清水坪镇杰坳村为...","https://cambrian-images.cdn.bcebos.com/d400fe19b97213bee8a175348c25c88f_1566248435989082.jpeg@w_100,h_100","保靖:气象服务助力灾害天气防治","https://baijiahao.baidu.com/s?id=1697518265392806895&wfr=spider&for=pc"
"网易","7小时前","19 切萨皮克湾地区,中新世海岸线移动(12-16百万年) 下面通过一些地质灾害动图了解下地灾的危害! 一、火山喷发 二、冰川崩解 三、地震 四、滑坡 五、山洪 泥石流 六、海啸 一键搜你感兴趣的热门文章 分享 收藏 点赞 在看...","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=2778536984,163925922&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=56967781D46B3107E328B88303003082&sec=1618986116&t=1516ea3110cdd796e619005fde685f69","...不出这四个圈(附地质动图全集详解!带你直面了解地质灾害全过程!)","https://www.163.com/dy/article/G80OSEH80516DHVE.html"
"腾讯网","13小时前","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?,你要说OPPO、小米这两家不是串通好的,我还有点不相信。最近OPPO和雷总投资的公司都非常有意思,之前就有消息爆料,OPPO和雷总都和紫光展锐有合作一起生产5G通信模块。而...","NoPicture","OPPO小米入股自然灾害预警公司,以后全国都可以使用预警功能了?","http://new.qq.com/omn/ENT20190/20210420A009E400.html"
"网易","10小时前","结合棉花霜冻灾害指标,预计4月22日至25日塔城地区、石河子市、昌吉州棉区有不同程度霜冻出现。 4月21日开始的降水降温和持续低温天气对棉花、玉米等喜温作物播种和出苗生长影响较大。各地应合理调整春播进度,目前北疆还未播种的棉田应在...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=2466138084,526350890&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=DCF02AD4D3534E7F5298E271030060F5&sec=1618986116&t=24eb3ead66237c9ca50564591bcae2dd","...霜冻和持续低温对棉花春播不利,应加强冷害、霜冻和风沙灾害防御","https://www.163.com/dy/article/G80DS7RA0511CCT0.html"
"网易新闻","11小时前","近日,汉中市宁强县巴山镇党委政府组织镇村干部、派出所民警、卫生院工作人员共计55人对本辖区石坝子村田坝里,罗全岩村水池坪两个地质灾害点进行了防灾救灾应急演练。 巴山镇共有地质灾害点5个,时刻威胁着14个家庭,59间房屋,42人的生命...","NoPicture","汉中市宁强县巴山镇开展地质灾害演练","http://dy.163.com/article/G80CNA7J05373FF6.html"
"网易","12小时前","纵然杰克知道前面是冰川覆盖,难以生还,却不忘记身为一个父亲对孩子的约定,信守诺言,找到儿子,度过灾难。与此同时,山姆也为了拯救心爱的女人劳拉,离开安全的图书馆去船上找药,外面的世界是未知的、危险的,即使这样,图书馆的伙伴们还是...","https://dss1.bdstatic.com/6OF1bjeh1BF3odCf/it/u=1490957663,2662515566&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=5E8DB944F61631CEDE96189F0300C08A&sec=1618986116&t=757523e7de2cb7dffcced551d9113dcd","学生作品展示No.547|《后天》:灾难面前,没有超人拯救世界","https://www.163.com/dy/article/G809AJ0B0542814L.html"
"晨曦讲旅游","12小时前","泰州当地人非常享受生活,他们每天早晨上班前会悠闲地吃早餐,等到晚上放松一下,例如选择温泉或去酒吧等,这样可以减轻自己的压力,享受美好的时光,更重要的是,泰州已经2000多年没有发生自然灾害了,因此非常适合长期居住。 此外,泰州还拥有丰...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=56805528,140491458&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=F702A0AEF840BCCECEB893810300708C&sec=1618986116&t=8970fca91ed18a066f6ba8532adb30f8","江苏这“神奇”城市,旅游资源丰富,“两千多年”没发生自然灾害","https://baijiahao.baidu.com/s?id=1697492750272935177&wfr=spider&for=pc"
"华龙网","14小时前","模拟桌面推演。市应急局供图 华龙网-新重庆客户端 发 华龙网-新重庆客户端4月19日22时讯(首席记者 黄宇)今(19)日,华龙网-新重庆客户端记者从重庆市应急局获悉,为进一步完善抢险救灾体系,全市应急系统在巫溪举行了地质灾害桌面推演。","https://dss1.baidu.com/6ONXsjip0QIZ8tyhnq/it/u=1427445083,140484436&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=1602A2E156F297C80690DD040300B0D8&sec=1618986117&t=b1f49cb096afb3f1bc3eab62f354aa05","重庆举行2021年地质灾害桌面推演 加大隐患区域排查","https://baijiahao.baidu.com/s?id=1697485209538261451&wfr=spider&for=pc"
"湘湘带你看社会","昨天23:43","4月19日下午,省海洋灾害应急指挥部(以下简称“省海指”)召开了省海指成员单位联络员会议,回顾总结了省海指近年来的主要工作,对2021年全省海洋灾害应急防御工作任务进行了部署。省海指办主任,省自然资源厅党组成员、副厅长阮飙出席会议...","https://dss0.baidu.com/6ONWsjip0QIZ8tyhnq/it/u=2188067679,140483481&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=8F3A6485509815C21230E5B20300D01A&sec=1618986117&t=4c39f93e56e3548286b5840f6e7830e5","浙江省海洋灾害应急指挥部召开2021年度第一次成员单位联络员会议","https://baijiahao.baidu.com/s?id=1697484168589511332&wfr=spider&for=pc"
"岭南24小时","昨天22:37","防风总指挥部关于我省进入2021年汛期的通知》文件精神,2021年4月16日,武江区自然资源局副局长陈晓辉带领局相关股室人员,会同技术支撑单位广东省地质局第三地质大队及自然资源所工作人员对我区辖区内在册地质灾害隐患点及工程治理点开展了...","https://dss2.baidu.com/6ONYsjip0QIZ8tyhnq/it/u=4125911505,140479507&fm=30&app=106&size=f242,162&n=0&g=0n&f=JPEG?s=CB9E06C15AA3CF454C0D653C0300E040&sec=1618986117&t=2c20b69c07db9d94c2115c9bcac3c40a","武江区自然资源局开展武江区2021年汛期在册地质灾害隐患点巡排查...","https://baijiahao.baidu.com/s?id=1697479949260798051&wfr=spider&for=pc"
"腾讯网","昨天22:33","那么,有效防范和化解重大风险,及时应对各类突发事件,保障人民群众生命和财产安全,建立完善相关应急管理制度尤为重要。本期节目就邀请到市应急局应急指挥调度和科技信息化科科长熊伟解读灾害事故应急处置相关制度。","https://dss0.bdstatic.com/6Ox1bjeh1BF3odCf/it/u=489735357,1658240838&fm=217&app=2&size=f242,162&n=0&g=0n&f=JPEG?s=3B0390468E2300155D3FB6FA0300801D&sec=1618986117&t=a017e125fbc7902d6fbec39c2a783f0b","节目预告《遵义应急在线》——灾害事故应急处置相关制度解读","https://new.qq.com/omn/20210419/20210419A0ENAR00.html"
"中国应急管理报","昨天21:44","日前, 金砖国家灾害管理工作组会议以视频方式举行,会议由金砖轮值主席国印度国家灾害管理署主持,中国、巴西、俄罗斯和南非应急管理部门代表与会。 金砖五国代表重点围绕多灾害早期预警系统、志愿服务与灾害管理及灾害韧性基础设施等议题分享了本...","https://cambrian-images.cdn.bcebos.com/2f7520776853b264c16c428a0689b5cf_1613905207406390.jpeg@w_100,h_100","应急管理部参加金砖国家灾害管理工作组会议","https://baijiahao.baidu.com/s?id=1697476636776067670&wfr=spider&for=pc"
