,名词,词频
2083,办 ,3
1771,储备局,3
1948, 震级,3
580,议题,3
693,涝,3
2107,特征 ,3
2296,重建,3
711,会商会,3
513,家庭,3
581,本,3
455,教训,3
2096,全民,3
2360, 现,3
2276,火灾 ,3
416,智能,3
553,副厅长,3
452,切坡,3
721,文,3
506,派出所,3
1895, 记者,3
393,全力,3
1904,系列,3
606,洪,3
1886,高原,3
522,灾难 ,3
694,交替 ,3
2424,特色,3
402,产品,3
338,冰雹 ,3
1779,东,3
405,后 ,3
496,玉米,3
1964,课题,3
357,清单 ,3
2893,法制办,2
2861,生物,2
2875,仪式,2
1285,人士们,2
1282,近海,2
1275,果树,2
1276,防范局,2
1291,鼠兔 ,2
2021,国情,2
1290,老师,2
1278,舒力基 ,2
1283, files,2
2214,论述,2
1281,台风级,2
1286,丛书,2
1289,笔者,2
2219,总结,2
2886,统计 ,2
2451,树枝,2
1292,照片 ,2
1335,多云,2
2235,信息网,2
2823,时间 ,2
2818,善后,2
1977,业务处室,2
1970,塌陷,2
2240,发 ,2
2810,野外站,2
1963,高度,2
1293,书,2
1960,调度 ,2
2246,监测院,2
1350,责 ,2
1955,震级,2
1354,委员 ,2
1355,总指挥,2
1356,大佛,2
1314,官员,2
1978,财政厅,2
2842,行为,2
1979,市民,2
2020,温度,2
1294,鼠,2
1295,兔 ,2
1296,套,2
2220,会战 ,2
2019,创作者,2
2858,分类,2
1301,防线,2
2221,成果 ,2
2230,大局 ,2
2844,法   ,2
2234,  二 ,2
1274,苹果树,2
1303,楼,2
1981,景区,2
2843,1 2 ,2
2897,环保,2
1273,地里,2
1272,余款,2
2955, 点,2
1162,终端,2
2137,上下,2
2950,抢修,2
2946,电业局,2
2085,防,2
2942, 保,2
1168, 省,2
2939,信号 ,2
2079,假期,2
2143,专班 ,2
2915,宣传片,2
1184,风 ,2
2070, 事故,2
1186,大雾,2
1188, 钟,2
1191,战勤,2
1149,个数,2
2956,面,2
1139,地段,2
1123,水量,2
1104,民兵,2
1109,学员,2
1110,讨论,2
2116,次数,2
2110,部 ,2
2125, 疫情,2
2129,东北部,2
1124,超水位,2
2962,重视,2
1125,警戒,2
2132,表彰,2
2133,大会,2
1135,防火,2
1138,境内,2
2103,数据库,2
2092,圆环,2
2905,实,2
2904,次生 ,2
2903, 海洋,2
1264,季节,2
1245,供电局,2
1360,头,2
2896, 民政,2
1252,边坡点,2
2028,中 ,2
1256,变暖,2
1101,方法,2
2022,国力,2
2031,停电,2
1266,苹果地,2
1267,钱,2
2895,情况 ,2
2894,颁布,2
1269,村里人,2
1270,老白,2
1271,保留,2
1244,电网,2
2898,运输,2
1198,话,2
1215,爆发 ,2
1199,气象 ,2
2062,开放,2
2902,林业 ,2
2159,距离,2
2055,失踪,2
2901,卫生 ,2
1211,内部,2
1217,安置点,2
2037,冰雪,2
2900,水利 ,2
2174,管控,2
2182, 气候,2
2899,铁道 ,2
2049,新房,2
1236,降温 ,2
1237,霜冻 ,2
1358,事,2
1426,微信群,2
2804, 卫生部 ,2
1821,总数,2
1583,当下,2
1815,三文鱼,2
2378,管理 ,2
1595, 地,2
2561,损失 ,2
1596,裂缝,2
2560,防御 ,2
1609,水灾,2
1802,反常,2
1621,地矿,2
1801,准备 ,2
1630,原则,2
2551,小康,2
2379,隐患区,2
2550,周年,2
1797,情,2
2549,旱情,2
2562, 法规 ,2
1570,事实,2
1369,大字,2
2571,考验,2
1877,收入,2
2602,  级  ,2
1876,财政,2
2370,保障度,2
1543,统治者,2
2601,出版社,2
1549,赈济,2
1560,闪电,2
1564,冠疫情,2
1828,崩塌 ,2
2595,直辖市,2
2590, 秒,2
1567,破表,2
2584,辐射,2
1568,甲烷,2
1569,拖延症,2
2576,世界上,2
2547,减灾院,2
1644,期,2
2546,院务,2
2398,联席,2
2491,重大,2
2428,集体,2
2488,百姓,2
2433,效益,2
2447,行进 ,2
2466,线虫病,2
2464,防范期,2
1766,健康委,2
2462,国家主席 ,2
1765,农村部 ,2
2460,主汛期,2
2455,风力,2
2448, 洪水,2
2449,旁,2
1756,储备 ,2
2450,裹挟,2
2452,西北部,2
1772, 林草局,2
2427,政治局,2
1776,失踪  ,2
1680, 要,2
2544,传播,2
1667,全,2
1671,清单,2
2399,请示,2
1676,凌汛,2
1677, 公,2
1678,湖长,2
1792,陡边坡,2
1787,状况,2
2535,职工,2
2524,核定,2
2520,图表,2
1791,丘陵区,2
1684,晚,2
1690,愿景,2
2516,制度 ,2
1885,黄土,2
1541,核电站,2
1539,决定 ,2
1479,上旬,2
2302,畜禽,2
2305,病原,2
1934,核心,2
2762, 总参谋部,2
2758,效率,2
1464,准确性,2
1930,需求,2
1467,威胁 ,2
2725,爆炸,2
1469,规律,2
1470,联系 ,2
2714,受损,2
1928,城镇,2
1474,行为 ,2
2320,救灾 ,2
2697,降水 ,2
1477,下旬,2
1433,新闻网,2
1940,题,2
1425,农村局,2
2282,支流,2
2263,监察局,2
1379,会议室,2
1954, W ,2
1383,国家 ,2
1384, 寒潮 ,2
1953, S ,2
2268,博物馆,2
2799,评估 ,2
1941,做法 ,2
2291,中下游,2
2299,金融,2
1944,汇报会,2
2776,东北,2
1943,演示,2
1942,赞扬 ,2
2766,备案,2
1478,终台,2
1481,调水,2
2603,  级 ,2
1483,设计,2
2629,参谋部,2
1901,6 ,2
2355, 852 ,2
1900,战地,2
1519,北风,2
1521,沙尘,2
1524,示范村,2
1525,创建,2
1528,龙卷风,2
2357,先生,2
1529,建筑物,2
1890,东南部,2
2615,现状,2
1535,当局,2
1887,防治区,2
2605,平均值,2
2362,预置,2
2352,数量,2
1505, 国土,2
1912,供应链,2
2344,国家防总,2
2696,监测 ,2
1490,海浪,2
1491,偏多 ,2
1916,电子,2
2686,环境司,2
2681,倒塌,2
2675,广 ,2
2674,地域,2
2631,审图,2
2646,国家主席,2
1492,风暴,2
2643,评选,2
1493,潮,2
2633,序图,2
1501,天气网,2
2632,出版,2
2120, 十四五 ,2
1510,适应,2
304, 南方,2
95,事宜,2
356,建立,2
1015,幼苗,2
1013,工程师,2
586,县域,2
1006,计划,2
735,工程 ,2
734,民生,2
732,评论 ,2
1001,后勤,2
731,反馈 ,2
596,防汛 ,2
347,水管,2
598,自救,2
730,举报 ,2
600,防护,2
994, 人们,2
601,屏障,2
862,农户,2
990,声明 ,2
866,冷害,2
605, 山,2
987,修改,2
353,环节,2
206,承灾体,2
982,门户,2
235,动员 ,2
37, 二,2
816,独角兽,2
818,资本,2
40,技术组,2
743,防范区,2
1035,军官,2
236,死守 ,2
1034,海军,2
565,治理点,2
567,节目,2
45,江段,2
850,巡视员,2
825,方,2
742, 街道,2
52,点 ,2
232,县长,2
343,气象站,2
570,信息化,2
229,工作会,2
571,科,2
80,地带,2
219,筑牢,2
607,易发区,2
100,村庄,2
254,火险,2
427,观测站,2
137,枢纽 ,2
700,内 ,2
142,落实,2
943,分管,2
942,融,2
941,探测,2
648,科普,2
434,城郊,2
677,自治县,2
673,规章,2
905, 政府,2
373,雨,2
654,标题,2
935,攻坚,2
778,学习,2
387,沟通,2
933,推荐,2
424,山地,2
912,灭火,2
410,站点,2
180,安全度,2
417,控制,2
641,会场,2
630,处长,2
868,水利厅,2
960,水电站,2
110,选址,2
615,直播,2
727,网,2
871,建设厅,2
616,间 ,2
882,打印,2
726,权属,2
724,权益,2
884,分配,2
709,事情,2
619,调整,2
117,力度,2
957,水务,2
114,风险点,2
620,总,2
625,保驾护航,2
115,用地,2
369,出行,2
705,赤地,2
201,生命 ,2
894, x ,2
703, 蝗灾,2
247,可能,2
419,专员,2
791,村 ,2
795,现场 ,2
517,孩子,2
751,勘查院,2
1096,报灾,2
782,实践,2
507,民警,2
546,省海指,2
1093,保障处,2
545,以下,2
272,保险 ,2
1069,冠肺炎,2
485,功能,2
274,堤防,2
316,需要,2
315,利益,2
25, 一,2
540,桌面,2
311,法规,2
1088,热点,2
789,计划 ,2
491,棉花,2
300,霜冻,2
298,进度,2
289,宣传部,2
495,降温,2
296,中西部,2
291,参,2
1083,能源,2
293,小麦,2
508,卫生院,2
1094,调研员,2
497,播种,2
33,进展,2
561,地质局,2
809,警报,2
1045,世纪,2
319,因素 ,2
34,汇报 ,2
265,致灾,2
321,天灾人祸,2
2507,航务,1
412,巡查 ,1
2395,提问,1
411,看护,1
2394,司局,1
2509,湖北,1
2393,复产,1
2392,复工,1
372,阴天,1
2391,会议厅,1
2521, 扫,1
2358,提问 ,1
2390,招宾馆,1
2397,你厅,1
2400,应急 ,1
371,实况,1
2353,同比,1
2348,帮扶,1
2349,贫困,1
2350,贫,1
367,防范局地,1
2351,端午节,1
2522,扫,1
2503,恐怖主义,1
2404,活动 ,1
2401,省政府,1
2504,动机 ,1
2403,际,1
2354,06 28 08 06 00,1
2505, 不幸,1
2506,万幸 ,1
2402,工作厅,1
415,科员,1
2510,港口,1
2368,指挥长,1
305,加班 ,1
2374,线上,1
2380,复核,1
399,防震,1
380,直播间 ,1
2363,思想 ,1
2377,路径,1
2376,疏散,1
2375,信号,1
2373,避难,1
2381,县 ,1
2364,主持,1
2365,作动员,1
2372, 北方,1
392,市镇,1
397, 村村,1
398,响  ,1
2367,概况,1
2518,行文 ,1
2517,印章 ,1
2369,习近,1
2513,国计民生 ,1
2388,公民,1
409,雨量,1
2387,认知,1
2511,站址,1
310,法律 ,1
403,见习,1
2386,感知 ,1
2385,危机 ,1
307, 不 ,1
2384,父辈们,1
2514,委 ,1
2383,体制,1
362,雨日,1
2382, 区 ,1
2519,附件 ,1
2515,财政部,1
2389,联防,1
2457, 利,1
2502,纵火,1
2437, 本,1
2442, 10 ,1
2441,本页 ,1
2470,追责,1
2471,总则,1
2440,提示 ,1
2439,安能,1
2472,认定,1
2438,防治资,1
2436,支付,1
2444,版权,1
2473, 督办,1
345,70  ,1
2474,追责 ,1
2434,预算法,1
2475,附则,1
2347,扶贫办,1
2431, 粮食,1
350,抽查,1
2443,网站 ,1
2445,主办,1
2476, 国办,1
334,表现,1
2458,奇马 ,1
2459,遇难 ,1
327,品牌,1
328,预警商,1
329,成都,1
2461,岔沟组,1
2453,内涝 ,1
333,责任心,1
323,国内,1
2446,前方,1
322, 人类,1
340,暴风,1
341,袭击 ,1
2465,松材,1
2467,林业,1
2468,草原局,1
2469,督办,1
344,直径,1
352,薄弱,1
354,险工,1
2408,我部,1
2498,参训 ,1
2416, 寒潮  级,1
2493,强化,1
2494,联动 ,1
2495,创新 ,1
2415,03 11 15 03 00,1
2496,高效,1
2414,起步区,1
2497,师资,1
2499,保障司,1
2417,空气,1
2500,警方,1
2501,结论,1
2456,帅帅 ,1
2413,资料 ,1
2412,蓄滞洪区,1
2411,规程,1
2410,公,1
360,底 ,1
2492,领导 ,1
2418,南下,1
2426,全会,1
2480,摄,1
2477,党政,1
2478,吹风会,1
358,整改 ,1
2479,秘书长,1
359,边 ,1
2422,省政,1
2421, 协调 ,1
2420,大雪,1
318,限制,1
2419,西,1
2482,    四 ,1
317,劳动法,1
2484,推广,1
2485,目录,1
2486,价值,1
2487,攻坚战,1
2490,事关,1
313,权,1
348, 市级,1
1102,讲解,1
2346,脱贫,1
2196,建筑 ,1
2194, 水旱 ,1
2193,介绍 ,1
2192, 普查,1
2191,房山,1
2190,快讯,1
2189,纪实,1
2188,网   ,1
2187,高效 ,1
2186,图  ,1
2185,管理报,1
479,键,1
2183,弦 ,1
480,兴趣,1
2181,利用,1
2180,增量,1
2179,存量,1
2178,配合,1
2177,协作,1
2176,值守 ,1
481,文章 ,1
482, 收藏 ,1
2173,通行,1
2172,凝冻 ,1
2171,连线 ,1
2170,覆盖,1
2195,要素,1
2197, 十三五 ,1
2168,考评,1
2198,总结 ,1
2223,轮,1
2222,宣传片 ,1
468,动图,1
471, 二 ,1
472, 三 ,1
2218,收尾,1
2217,战 ,1
2216, 大会,1
2215,指导 ,1
473, 四 ,1
2213,普查办 ,1
2212,省份,1
2211,中部,1
477, 六 ,1
2209,越南盾 ,1
2208,暴,1
2207, 家底,1
2206,研究员,1
2205,主任 ,1
2204,管理室,1
2203, 这,1
2202,防范 ,1
2201, 水务 ,1
2200,海河,1
2199,职责 ,1
2169,抓手,1
2167,绩效,1
2225,举措,1
2135, 主动性,1
498,出苗,1
2131,一路,1
2130,暴风雪 ,1
499,生长,1
2128,报道,1
2127, 令,1
2126,本土,1
500,春播,1
2124,噩耗,1
2123, 省自,1
2122,五,1
501,进度 ,1
502,棉田,1
2119,长,1
2118,理赔,1
2117,纪录 ,1
2115,飓风,1
2114,救济会,1
2113,基督教,1
2112,团体,1
2111,公益,1
510,田坝里,1
511,点,1
514,房屋 ,1
515,前面,1
2134,典型 ,1
2136,创造性 ,1
2166, 规范性,1
2138,责任感,1
2165,实习生,1
483,点赞 ,1
2163,负责人 ,1
2162,功能区,1
2161, 县,1
2160,太阳,1
2158,天象,1
2157,靠近,1
2156,行星,1
2155,相聚会,1
2154,震前,1
2153,气象厅,1
2152,概述,1
2151, DIS    ,1
2150,大灾,1
2149,心灵 ,1
2148,千家万户 ,1
2147,温暖,1
2146,决断 ,1
487,爆料,1
490,模块 ,1
2142,科室,1
493,棉区,1
2140,片区,1
2139,使命感,1
2224,降雪,1
2226,安委办,1
421,里 ,1
2315,禽流感,1
2313,猪,1
2312, 口蹄疫,1
2311,猪瘟,1
2310,侵袭 ,1
2308,抵抗力,1
2307,水源,1
2306,微生物,1
2304,腐烂 ,1
2303, 尸体,1
431,研究站,1
433,岗,1
435,黑风 ,1
2298,保监局,1
2297,银,1
437, 行人,1
2295,灾后,1
2294, 20 07 00,1
2293, 07 ,1
438,迷途 ,1
439,坑堑,1
2290,中北部,1
2289,南北部,1
2288,盆地,1
2287,谋划,1
2286,愚公,1
2314,蓝耳病,1
2316,疫病 ,1
2284,机构 ,1
2317,血吸虫病,1
2343,预算,1
2342,改革委,1
2341, 世卫,1
422,科考站,1
2339,心肺,1
2338,泛滥,1
2337,河水,1
2336, CCTV 5,1
2335,体育,1
2334,中文,1
2333,综艺 ,1
2332,财经 ,1
2331,综合 ,1
2330,CCTV 1,1
2329,广告,1
2328,广告 ,1
2327,天下,1
2326,  朝闻,1
2325,直播间,1
2324,访谈,1
2323,焦点,1
2322, 52 ,1
2321,央视网,1
2319,运营商 ,1
2318,炭疽,1
2285,坝闸 ,1
440,死伤 ,1
467,下面,1
2254,普查涉,1
453,修路,1
2251,报,1
2250,分局,1
2249,隐蔽性,1
2248,危害 ,1
2247,院长,1
454,支护,1
2245,  会,1
2244,   声,1
2243,帮助,1
2242,朋友们,1
2241,旅游季,1
456,建房户,1
2239,央广网,1
2238,截图,1
2237,网址,1
2236,链接 ,1
457,宣传册 ,1
465,海岸线,1
2233,安全感,1
2232,幸福感 ,1
2231,获得感,1
466,移动,1
2229,发布 ,1
2228,覆盖率,1
2253,分布 ,1
2255,老百姓,1
441,夜方,1
2256,意外,1
2281,上游,1
2280,江 ,1
2279, 图们,1
2278, 雨区,1
2277,感觉,1
442,道光,1
2275,场景 ,1
2274,还原度,1
2273,场景,1
2272,体验厅,1
2271,眼帘,1
2270,宗旨,1
2269,大厅 ,1
443,大黄风 ,1
2267,探索,1
2266,会战,1
2265,示范,1
2264,智能化,1
446,昼,1
447,黑夜,1
448,光绪,1
2260,期限,1
2259,补偿,1
2258,伤害,1
2257,人身,1
2309,疫病,1
2559,人工,1
2523,稿件,1
2868,劳动力,1
2866, 城镇化,1
2865,上涨,1
2864,价格,1
2863,蔬菜,1
2862,职能,1
90,商会,1
2860,不同 ,1
2859,考虑,1
2857,难度,1
2856,强 ,1
2855,多 ,1
2854,构造,1
2853,避让,1
2852,同时,1
