,名词,词频
1392,时间 ,3
1415,绿化,3
748,文,3
746,声明,3
1049, 地震 ,3
386,产品,3
487,降温,3
1131,防洪,3
76,规划 ,3
508,党委,3
1265,假期,3
1523,卫生,3
73,水 ,3
1025,大陆,3
1262,局部,3
2137,官方,3
1882,特点,3
502,内 ,3
2066,上游,3
511,派出所,3
347,    ,3
1832,方法,3
414,科学院,3
1132,风险 ,3
1043,国际,3
71,副主任,3
1922,蛙,3
1376,旱 ,3
1875,大部 ,2
881,农户,2
1366,局地,2
1785, 地震,2
788, 地质,2
1331,过程 ,2
884,意见,2
890,建设厅,2
1368,中北部,2
20,台媒,2
1394,气象台 ,2
1398,东,2
2108,底数,2
1871,预警  ,2
903,分配,2
773,勘查院,2
1202,拨款,2
1733,时期,2
899,政策,2
49,评论 ,2
1788,储备 ,2
114,人士,2
115,可能,2
1787,年代,2
880,产量,2
167,承灾体,2
1390,春雨,2
1771,陈数,2
1334,阴雨,2
838,独角兽,2
2073,副总工程师,2
48,反馈 ,2
2055,水源,2
1383,应用,2
1382,动态,2
1873,响应 ,2
849,新区,2
2074,访谈,2
848, 水利部,2
847,团队,2
804,实践,2
1354,中东部,2
1379,作业,2
47,举报 ,2
846,方,2
831,警报,2
1164,数量,2
856,机制,2
1754,发言人,2
2041,水源 ,2
13,预报 ,2
1755,洪灾,2
1386,奖,2
1770, 影片,2
1769,剧照,2
861,防灭火,2
2059,人道,2
860,乡村,2
798, 据,2
1768,杀青,2
1767,深度 ,2
45,意外,2
2087,腹地,2
1384,示范,2
950,演练 ,2
1318, 生物,2
1002, 记者,2
1965,公益,2
1057,报告,2
1966, 气候,2
1055,老百姓,2
2374,高原,2
1127,思维 ,2
1924,步道,2
1045,所长,2
1044,水稻,2
1042,报道,2
1256,帷幕,2
38,草原 ,2
1038,时报 ,2
74,能源,2
1260,裂缝,2
1836,拦截,2
1032,蝗虫,2
1028,侵袭 ,2
1833,云层,2
1831,增雨,2
1021,水灾,2
1019,协会,2
1270,放假,2
1016, 九蛙,2
1009,风景区,2
1007,干涸 ,2
1918,摄影 ,2
1249,雷暴,2
1248,暴雨 ,2
1126,底线,2
1231,质量,2
1932, 水利署,2
1933,蓄水量,2
1934,旅游,2
1935,胜地,2
1936,游船,2
1108,讨论,2
1937,荒 ,2
1859,医院,2
1223,主体,2
1098,雨季,2
1096,发展期,2
1092,投稿,2
1232,前提,2
1068,西南部,2
1088,学会,2
1927,意象,2
1235,搬迁,2
40,潭,2
1121,抗洪,2
1240,霜冻 ,2
1076,航天局,2
1926,景观,2
1925,末端,2
1075,航空,2
1957,走廊,2
1070,日报,2
1825,重旱,2
82,打量,2
1795,水利部,2
1000,困难,2
1907,风景,2
103,宽高,2
946,攻坚,2
1807,失踪  ,2
1806,集团,2
2010,早稻,2
2011,首都,2
104,音量,2
938,个人,2
2012,水坝,2
936,车辆,2
935,灾区,2
105,协议,2
1305,希望,2
1306,季节,2
44,状况,2
26,游客,2
1802,储备局,2
106,网友,2
922, 水利 ,2
108,参考,2
918,推进,2
2026,焦点,2
1796,农村部 ,2
2028,解读,2
2029,以南,2
2030, 旱区,2
2004,南北部,2
1219,安置点,2
952,大气,2
1911,水社,2
1137,副市长,2
994,病毒,2
993,人口 ,2
992,白菜,2
991,街头,2
989,考验,2
1284,供电局,2
983,防御处,2
1727,部长,2
31, 专家,2
1141,境内,2
1206,大象,2
98,播放,2
954,融,2
348,实况,2
2384,灌浆,2
1909,及时雨,2
1991,飓风,2
971,水电站,2
969,水务,2
1993,总结,2
100,chromehls ,2
1995,热浪,2
101,分辨率,2
1293,边坡点,2
955,分管,2
975,不均 ,2
768,基层,2
764, 街道,2
548,省海指,2
1482,海里,2
589,座谈会,2
1483,元素,2
1487,中心 ,2
577,信息化,2
573,节目,2
568,治理点,2
564,地质局,2
275,中西部,2
558,总指挥部,2
1501,社会主义,2
277,进度,2
550,联络员,2
278,气象学家,2
547,以下,2
1522,目标,2
279,霜冻,2
544,体系,2
1503,海浪,2
540,桌面,2
1504,偏多 ,2
538,对象,2
1505,风暴,2
1668,林业局,2
1514,天气网,2
1516,沙尘 ,2
2309,盆地,2
516,点,2
287,法律,2
513,卫生院,2
595,行政村,2
2318, 农作物,2
1475,时效性,2
2320,畜禽,2
1465,热情 ,2
1466,意识 ,2
239,致灾,2
1467,幸福,2
2323,病原,2
248,保险 ,2
1468,扫一扫,2
250,堤防,2
1469,厅,2
1470,保障处,2
2173,主管,2
630,协调,2
629,统筹,2
1471,专业化,2
1472,掌控,2
2175,专班 ,2
623,间 ,2
622,直播,2
618,密集区,2
616,农贸,2
615,学校,2
614,易发区,2
612, 山,2
611, 水库,2
610,山塘,2
609,屏障,2
608,防护,2
607,互救,2
606,自救,2
512,民警,2
506,用户,2
650,形式,2
407,智能,2
1566,预防,2
426,城郊,2
424,冰川,2
1569,时,2
422,观测,2
2296,支流,2
1570,史料,2
312,风雹,2
417,野外,2
313,袭击,2
415,山地,2
1572,赈济,2
411,丛林,2
408,控制,2
315,冰雹 ,2
2221,发布会,2
2267,链接 ,2
401,危险区,2
2268,网址,2
397,雨量,2
2293,内涝,2
392,后 ,2
391,会,2
1617,特征,2
1580,了解,2
1581,开展,2
385,事项,2
2273,时候,2
373,运行,2
367,沟通,2
1565,统治者,2
1564,泄漏,2
1627,灾 ,2
2250,会战 ,2
500,声明 ,2
498,广告,2
1654,科学家,2
1530, 县,2
492,春播,2
489,播种,2
484,指标,2
483,棉花,2
1533,时报,2
481,通信,2
478,功能,2
293,利益,2
471,海啸 ,2
1540,北风,2
467,滑坡 ,2
1542,沙尘,2
1543,晴,2
1545,示范村,2
1546,创建,2
1639,院,2
1638,地矿,2
300,天灾人祸,2
2300,愚公,2
451,分站,2
1635,恐慌 ,2
1634,愤怒,2
1633,网上,2
2299,坝闸 ,2
442,建房,2
1464,参与,2
1493,调水,2
741,伤亡 ,2
1714,晚,2
226,火险,2
1700,清单,2
2151, 十四五 ,2
726,事情,2
712,交替 ,2
711,涝,2
709,均值,2
751,权益,2
198,县长,2
752,权属,2
2152,纲要,2
753,网,2
1425,调查 ,2
754,邮箱,2
206,保安,2
1424,国力,2
205,死守 ,2
2128,全民,2
204,动员 ,2
2116,偏差 ,2
756,民生,2
1454,部分,2
195,工作会,2
181,日 ,2
661,网络,2
1720,愿景,2
2120,汛情 ,2
2139,台风 ,2
219,应对,2
229,动员,2
660,科普,2
2124,圆环,2
722,赤地,2
1439,新闻网,2
693,自治县,2
1431,微信群,2
679,排查 ,2
1430,农村局,2
2140,汛情,2
662,小编,2
1428,汇报 ,2
687,规章,2
1718,沙子坝,1
1629,学术界,1
1717,滑坡体,1
1631,群发期 ,1
1855,通讯,1
1630,多发 ,1
1856,高工,1
1857,测温 ,1
1858,供应 ,1
1716,集镇,1
1632,群发期,1
1790,储备,1
1853,中旱 ,1
1852, 北部,1
1752,断线 ,1
1647,灾难 ,1
1843,江南,1
1646,进军 ,1
1645,日军,1
1644,大堤 ,1
1643,花园,1
1844,  38 ,1
1845,偶然性,1
1751,倒杆,1
1846, 从人,1
1642,日军 ,1
1847,   一,1
1750,线路,1
1641,肯定,1
1749,配电,1
1640,实力,1
2394,灌溉,1
1748,国网,1
1848,植被,1
2387,长势,1
1637,承揽,1
1849,植物,1
1628,最  ,1
1636,矿产,1
2386,秋粮,1
1746, 标本,1
1715,测量,1
1851, 局部,1
1850,热情,1
1624, 风 疫 ,1
1626,冰冻 ,1
1732,孩子,1
1731,易地,1
1730,大桥,1
1616,词,1
1615,地裂缝,1
1614, 县长,1
1613,灾情 ,1
1612,畅通,1
1726,统战部,1
1611,联络,1
1729,城区,1
1610,值班,1
1609,小时,1
1872,  级 ,1
1608,岗位,1
1874,  据,1
1884,损害,1
1607,季节 ,1
1606,各地,1
1876,少雨,1
1605,当下,1
1604,节气,1
1877, 烧烤,1
1878, 热带,1
1603,节气 ,1
1879,飞燕 ,1
1880,酷暑 ,1
1881,干涸,1
1602,星期,1
1601,变暖 ,1
1725,建筑,1
1724,副处长,1
1625,饥 ,1
1723,防御司,1
1719,干群,1
1860,用电,1
1744,监管 ,1
1861,电 ,1
1743,妈妈,1
1721, 我市,1
1742,爸爸,1
1623,旱 水 虫 雹,1
1741,上海话,1
1862,直辖市,1
1722,震害,1
1622,管线,1
1740,记忆 ,1
1863, 人民,1
1864, 水稻,1
1865,发育,1
1739,年龄,1
1738,姐妹 ,1
1621,道路 ,1
1867,描述,1
1868,数值,1
1869,定义,1
1737,兄弟,1
1620,桥梁,1
1736,途中,1
1735,北上,1
1734,孤儿 ,1
1619,麻烦 ,1
1618, 地,1
1648,百姓,1
1651,位置,1
2395,途径,1
1776,巨制 ,1
1774,交织 ,1
1773,友情 ,1
1772,影片,1
1808,署长,1
1809, 西,1
1684,救,1
1683,圣文,1
1810,损坏,1
1696,风险点,1
1682,成员国,1
1697,防控 ,1
1681, 火山灰,1
1811,灾民,1
2396,黄土,1
1698,应急处,1
1812,帐篷,1
1813, 毯子,1
2391,晚稻,1
1814,食物,1
1815,搜救,1
1699, 法宝 ,1
1680,在线,1
2397,关键,1
2398,热量,1
1816,继,1
1679,猛兽 ,1
2390,断垄,1
1678,国家 ,1
1677,新闻 ,1
1775,暑期,1
1777, 白客 ,1
1711, 要,1
1778, 自,1
1792,建设部,1
1789,灾荒,1
1793, 交通,1
1685,村 村,1
1686,域内,1
1687,个体,1
1688,商铺,1
1689,前沿,1
1690,阵地,1
1786,沙尘暴 ,1
1797,健康委,1
1798,统计局,1
1799, 气象局,1
1784,期待,1
1800, 银,1
1801,保监会,1
1783,大众,1
1691,变电站 ,1
1692,排灌站,1
1782,热搜榜 ,1
1803, 林草局,1
1693,自建房,1
1781,花絮,1
1780,拍摄,1
1804,总会 ,1
1805,国铁,1
1779,业界,1
1694,施工,1
1695,场所,1
1817,研讨会,1
1676,身亡,1
1728,专家组,1
1675,数量 ,1
1709,检查 ,1
1830, 3 ,1
1660,巡排,1
1659,符备战,1
1658,衰减式 ,1
1710,冰凌,1
1657,价值,1
2393,夏连旱,1
1834,催化剂 ,1
1835,   2 ,1
1761,洋流,1
1656,建议 ,1
1655,可能性 ,1
1760,辐射  ,1
1759,泄露,1
1837, 雾水,1
1838,山间,1
1653,网络 ,1
1652,强震仪,1
1791, 住房,1
1758,  核,1
1757,海啸,1
1650,饥荒 ,1
1839,水库 ,1
1840,修筑,1
1649,疾疫,1
1841, 高温,1
1756,   图源 ,1
1842,宣传 ,1
1762,后果,1
1829,    二 ,1
1828,等级 ,1
1707,段,1
1674,受伤 ,1
1701,危险,1
1702,人群,1
1672, 地面,1
1670, 水文,1
1703,应急办,1
1766,片 ,1
2392,60  ,1
2389,苗,1
1704,凌汛,1
1705, 公,1
1706,湖长,1
1669, 地震局,1
1821,中旱,1
1827,特旱,1
2388,差 ,1
1822,资源量,1
1708,巡河,1
1823, 干旱,1
1824,雨水 ,1
1667,农村厅 ,1
1666, 农业,1
1665,应急厅,1
1664,原则,1
1663,结合 ,1
1662,巡排查,1
1661,查  ,1
1826,省 区,1
1883,东南 ,1
2276,帮助,1
1885,雨 ,1
2163,一路,1
2171,使命感,1
2324,微生物,1
2170,责任感,1
2169,上下,1
2325,抵抗力,1
2168,创造性 ,1
2167, 主动性,1
2166,典型 ,1
2165,大会,1
2164,表彰,1
2162,暴风雪,1
2172,片区,1
2161,暴风雪 ,1
2160,东北部,1
2159,民众,1
2158, 令,1
2157,本土,1
2156, 疫情,1
2155,噩耗,1
2326,疫病,1
2154, 省自,1
2153,五,1
2322,腐烂 ,1
2174,科室,1
2149,理赔,1
2187,行星,1
2195,实习生,1
2315,保监局,1
2316,金融,1
2194,负责人 ,1
2193,功能区,1
2192, 凝冻 ,1
2191, 凝冻 IV,1
2190,太阳,1
2189,天象,1
2188,靠近,1
2186,相聚会,1
2321, 尸体,1
2185,震前,1
2184,气象厅,1
2183,概述,1
2182, DIS    ,1
2181,大灾,1
2180,心灵 ,1
2179,千家万户 ,1
2178,温暖,1
2177,决断 ,1
2176,总理,1
2150,长,1
2148,纪录 ,1
2095,省部,1
2107, 防   ,1
2119,总会,1
2332,疫病 ,1
2118,工作部,1
2115,防,1
2114,至上 ,1
2333,血吸虫病,1
2112,办 ,1
2111,安委,1
2110,寒潮,1
2109,防治 ,1
2106,机遇,1
2122,标志 ,1
2105,抢抓,1
2103,专家委,1
2102,总队,1
2101,消防,1
2334,炭疽,1
2100,农村厅,1
2335,救灾 ,1
2099,运输厅,1
2098, 事故,1
2097, 谢,1
2121,不同,1
2123, 放大镜,1
2147,次数,1
2138,微博,1
2327,猪瘟,1
2146,山火,1
2145,救济会,1
2144,基督教,1
2328, 口蹄疫,1
2329,猪,1
2143,团体,1
2142,部 ,1
2141, 经,1
2330,蓝耳病,1
2136,综,1
2125,图形,1
2135,数据库,1
2134,要素调,1
2133,元素 ,1
2132,放大镜,1
2131,反白,1
2331,禽流感,1
2130,中间,1
2129,齐心协力 ,1
2127,图形 ,1
2126, 外围,1
2196, 规范性,1
2197,绩效,1
2198,考评,1
2253,轮,1
2262,获得感,1
2295,江 ,1
2261,大局 ,1
2260,发布 ,1
2259,覆盖率,1
2258,终端,1
2257, 灾害,1
2256,安委办,1
2255,举措,1
2254,降雪,1
2252,宣传片 ,1
2264,安全感,1
2251,成果 ,1
2249,收尾,1
2298,机构 ,1
2248,战 ,1
2247, 大会,1
2246,指导 ,1
2245,论述,1
2244,普查办 ,1
2301,村民,1
2302,斗 ,1
2263,幸福感 ,1
2265,  二 ,1
2199,抓手,1
2285,种类,1
2275,朋友们,1
2277,   声,1
2278,  会,1
2279,监测院,1
2280,院长,1
2281,危害 ,1
2282,隐蔽性,1
2283,特,1
2284,分局,1
2274,旅游季,1
2286,分布 ,1
2294, 图们,1
2287,普查涉,1
2272,全,1
2271,发 ,1
2270,央广网,1
2269,截图,1
2288,人身,1
2289,伤害,1
2290,补偿,1
2291,期限,1
2292, 雨区,1
2303,自然 ,1
2243,省份,1
2241,越南盾 ,1
2208,协作,1
2218,网   ,1
2217,高效 ,1
2310, 07 ,1
2216,图  ,1
2215,管理报,1
2213,弦 ,1
2212,利用,1
2211,增量,1
2210,存量,1
2209,配合,1
2311, 20 07 00,1
2240,暴,1
2207,值守 ,1
2312,灾后,1
2206,监督,1
2205,管控,1
2204,通行,1
2313,重建,1
2203,凝冻 ,1
2201,连线 ,1
2314,银,1
2200,覆盖,1
2219,纪实,1
2308,核心,1
2220,快讯,1
2222,房山,1
2304,规律 ,1
2239, 家底,1
2238,主任 ,1
2237,管理室,1
2305,抗御,1
2236, 这,1
2235,防范 ,1
2234, 水务 ,1
2233,海河,1
2232,职责 ,1
2231,总结 ,1
2230, 十三五 ,1
2229,办公厅,1
2228,建筑 ,1
2227, 二,1
2226,要素,1
2225, 水旱 ,1
2306,谋划,1
2224,介绍 ,1
2223, 普查,1
2307,农村部,1
2096,证明,1
2336,央视网,1
1886,含义,1
1967,立项,1
1975,奠基人,1
1974,气象学,1
1973,院士,1
1972,党员,1
1971,优势 ,1
1970,效益,1
2372,海,1
2373,陆,1
1969,推广,1
1968,准 ,1
1964,科技部,1
1977,家属,1
1963,司长,1
1962,服务司,1
1961,4  ,1
1960,2 ,1
2375,相关性 ,1
2376,震中,1
1959,发改,1
1958, 规划,1
2377, 震,1
2378,震级,1
1976,哀悼 ,1
1978,慰问,1
1955,5  10  ,1
1989,升高,1
2359,脱贫,1
2360,扶贫办,1
2361,帮扶,1
2362,贫困,1
2363,贫,1
2364,端午节,1
2365,同比,1
2366,06 28 08 06 00,1
2367, 852 ,1
2368,救助 ,1
1988, 气温,1
1979, 望节,1
2369,寒区,1
1987,效应,1
1986,温室,1
1985,夏,1
1984,二麦固,1
1983,年,1
1982,1 ,1
1980,电达  ,1
2370,博士,1
2371,成因 ,1
1956,名 ,1
1954,减产,1
2094,建设点,1
1899,灌水 ,1
1916,作法 ,1
1915, 研商,1
1914,引桥,1
1913,止滑,1
2385,夏粮,1
1904,滋味 ,1
1903,阴雨 ,1
1902,春播区,1
1901,专报,1
1900,春耕,1
1898,桔园,1
1917,可能性,1
1897, 当,1
1896,落果 ,1
1895,果 ,1
1894,期 ,1
1893,落果,1
1892,生理,1
1890,天,1
1889,热,1
1888,时节,1
1887,芒种,1
2383,冬小麦,1
1919,线 ,1
2379,大小,1
1943,观光 ,1
2380, 震级,1
1952,产业,1
1950,品质,1
1949, 池,1
1948,断水,1
1947, 距封,1
1946,不雨 ,1
1945,面貌,1
2381, 塘库,1
1944,清除 ,1
1942,物 ,1
1920,理想,1
1941,水情,1
1940,公告,1
1939,水利署,1
1938,部,1
2382, 机井,1
1931,叠像,1
1930,水蛙头,1
1929,苦旱,1
1923,蛙头,1
1921,顶端,1
1990,洪水 ,1
1992,大气局,1
1994,报告 ,1
2057,事务,1
2341,天下,1
2065,舆论,1
2342,广告 ,1
2343,CCTV 1,1
2064,罪魁祸首,1
2344,综合 ,1
2062,苦 ,1
2061,饥荒,1
2060,旱灾 ,1
2058,公署,1
2056,难民,1
2340,  朝闻,1
2054,科学 ,1
2053,做法,1
2052,战书,1
2051,  栗,1
2345,财经 ,1
2050,中药材,1
2049,种子 ,1
2048,花,1
2047,里面,1
2046, 镇,1
2067,掌握,1
2068, 公众,1
1998,死法 ,1
2337, 52 ,1
2093,培育,1
2092,开放,1
2091,船,1
2090,渔船,1
2089,远处,1
1600,关联 ,1
2086,海岛,1
2085,沿海,1
2084,旱情 ,1
2083,都市,1
2082,差异 ,1
2339,直播间,1
2081,感受,1
2079,感受 ,1
2077,年 ,1
2076,进展,1
2075,主持人,1
2338,联播,1
2072,心态,1
2071,不信任 ,1
2070,言论,1
2069,期望值,1
2045, 冬洋芋,1
2044,蔬菜,1
2346,综艺 ,1
2014, 发布,1
2023,同时,1
2022,老天,1
2358,副总指挥,1
2021,煎熬,1
2020,大地,1
2019,互联网,1
2018, 图,1
2017,久,1
2016,气象报社,1
2015, 06 ,1
2013,本页 ,1
2043,乡亲们,1
2009,大田,1
2008,古田,1
2007,高压,1
2006,副热带,1
2005,中等,1
2003,平原,1
2002, ci ,1
2001,前期,1
2000,成因,1
1999, 目的 ,1
2024,连旱 ,1
2025,曲靖 ,1
2027,采访 ,1
2031,07 21 ,1
2042,大季 ,1
2040,备用,1
2039,  2 ,1
2347,中文,1
2038,职责,1
2348,体育,1
2349, CCTV 5,1
2350,河水,1
2037,受旱  1 ,1
2351,泛滥,1
2352,心肺,1
2353,编辑,1
2354, 世卫,1
2355,改革委,1
2356,预算,1
2036,分析 ,1
2035,中雨,1
2357,国家防总,1
2034,小,1
2033, 量级,1
2032,讯 ,1
2088,湿地,1
1200,成本,1
1599,关系,1
719,预兆,1
734,位移,1
732,雨量站,1
731,监控,1
729,自动化,1
727,记载,1
725,子,1
724,饥民,1
723, 草叶,1
721, 鼠疫,1
720, 蝗灾,1
718,国祚,1
1597,视角,1
716,人间,1
715,夏旱,1
706,担当,1
705,政治,1
697,完善,1
688,立法,1
686,立法科,1
685,司法局,1
683,专职,1
681,表,1
735,监测仪,1
736, 裂缝,1
737,伸缩仪,1
739,来临,1
777,评价,1
776,设计院,1
775,勘察,1
774,物探,1
772,总局,1
771,矿山,1
770,村委会 ,1
769,所 ,1
767,防护区,1
