,名词,词频
523,内 ,2
651,部 ,2
2340,基金会,2
756,评论 ,2
423,危险区,2
2414,先生,2
2183,成果,2
2426,委员,2
24,季节,2
806,学习,2
2416,司长,2
461,建房,2
345,冰雹 ,2
26,水源,2
561,官员,2
439,野外,2
619,地势,2
675,多地,2
437,山地,2
38,思路,2
347,袭击 ,2
2182,纲要,2
563,救援队,2
378,雨,2
2418,预置,2
449,西北,2
329, 人类,2
447,城郊,2
328,天灾人祸,2
2422,讲话,2
817,检查组,2
445,冰川,2
2181, 十四五 ,2
2282,会战 ,2
612,管网,2
2364,危机,2
672,西南,2
2425,抗震,2
338,研究 ,2
623,结构,2
42,农村,2
793,往年,2
431,研究院,2
487,滑坡 ,2
76,集中期,2
2409,端午节,2
767, 街道,2
2344,合作 ,2
2343,款项,2
667, 现,2
255,大风,2
2429,部署 ,2
94,海岸,2
95,内陆,2
96,模拟,2
2342,捐赠,2
107,建筑物,2
759,工程 ,2
792,中旬,2
429,智能,2
69,配图,2
353,水管,2
2288,冰冻,2
2413,救助 ,2
2412, 852 ,2
60,夏,2
68,网络,2
62,水情,2
786,副省长,2
2411,06 28 08 06 00,2
2201,主管,2
2410,人数,2
546,总统,2
1839,水灾,1
1843, 禾草,1
1838,史书,1
1842,天 ,1
1841,飞蝗,1
1840, 旱灾 ,1
2398,泛滥,1
1837,史籍,1
2175,基督教,1
2399,心肺,1
2400, 世卫,1
1811,统计局,1
1813, 银,1
2417,决策,1
1816, 林草局,1
2415,提问 ,1
1818,国铁,1
1822,署长,1
1823, 西,1
2408,贫,1
1825,损坏,1
1826,灾民,1
1845,饥,1
1827,帐篷,1
2407,贫困,1
1828, 毯子,1
1829,继,1
2406,帮扶,1
2405,扶贫办,1
1831,安委会,1
2404,脱贫,1
2403,预算,1
1833,反常,1
2402,改革委,1
2401,代表,1
1836,传,1
1844,枕道,1
2388,  朝闻,1
2397, CCTV 5,1
1887,人民 ,1
1892,大雾 ,1
1891,雨 ,1
2376,党员,1
2377, 冲锋,1
2378, 学习,1
1890,值班点,1
1889,遇难者,1
1888,名义,1
2379,构筑,1
2396,体育,1
2380,大堤,1
1886,慰问电,1
2381,党员 ,1
1885,慰问,1
2382,救灾 ,1
2383,央视网,1
2384, 52 ,1
1884,国家主席,1
1893,能见度,1
2375, 灾区,1
1894,差 ,1
2374,沿海,1
1908,中原,1
1907,低温 ,1
1906,夏季,1
2369,突破,1
2370,极值,1
1904,内,1
2371,声,1
1903,春季,1
1902,墒情,1
1901,印象,1
1900,个数,1
1899,北方 ,1
1898,多雨区,1
2372,流域 ,1
1897,旱涝,1
1896,重 ,1
2373, 风雹,1
2385,焦点,1
1882,运行 ,1
1881,强风,1
1863,液化,1
1861,液化 ,1
1860,杀手   ,1
2393,财经 ,1
2394,综艺 ,1
1858,陷   裂隙 ,1
1857, 喷砂   ,1
1856,灾害区,1
1855,异弯藻,1
1854,证交所,1
1853,体重,1
1852, 翻倍 ,1
1851,死亡量,1
1850,赤潮,1
1849,产区,1
1848,生产商,1
2395,中文,1
1846,惨状,1
1862,砂土,1
2392,综合 ,1
1880,联 ,1
2391,CCTV 1,1
2386,访谈,1
1879,晨 ,1
1877,断道 ,1
1876,农户 ,1
1874,下部,1
1873,冲击,1
1872,土体,1
1871, 岩,1
1870,流,1
1869,碎屑,1
2387,直播间,1
2420,落实,1
1868,陡崖,1
1867,上方,1
2389,天下,1
1865,公安部,1
2390,广告 ,1
2419,思想 ,1
1777,片 ,1
2421,主持,1
2468,你厅,1
2470,请示,1
2471,应急 ,1
2472,改革,1
2473,工作厅,1
2474,际,1
2475,活动 ,1
2476,规范,1
2478,我部,1
2479,资质,1
2480,公,1
2481,规程,1
2482,蓄滞洪区,1
2483,资料 ,1
2484,起步区,1
2485,03 11 15 03 00,1
2486, 寒潮  级,1
2487,南下,1
2488,西,1
2489,大雪,1
2469,联席,1
2467,牢牢,1
2491,省政,1
2466,同时,1
1720,检查 ,1
1719,巡河,1
1718,湖长,1
2458,提问,1
1716,市委,1
1715, 公,1
1714,凌汛,1
1713,应急办,1
1712,人群,1
2459,救援局,1
2460,练兵,1
1709, 法宝 ,1
1708,应急处,1
2461,备战 ,1
2462,丰收 ,1
2463, 减灾,1
1705, 区 市 ,1
2464,增产 ,1
2465,理念,1
2490, 协调 ,1
2492,失踪,1
2457,司局,1
2516, 10 ,1
2518,网站 ,1
1662,核查,1
1661, 253 ,1
1659,茶企 ,1
1658,住户,1
2519,主办,1
1657,停电 ,1
2520,前方,1
1656,大水,1
1655,处,1
1654,定位,1
2521,洋县,1
1653,导航,1
1652,戒 ,1
1651, 央广网,1
1650,贵,1
1649,支援,1
1648,难关 ,1
1647,家庭箱,1
2517,科普,1
2515,本页 ,1
2494,时代,1
2514,易发区,1
2495,特色,1
2496,思想,1
2497,全会,1
2498,政治局,1
2499,集体,1
2500,财经,1
2501, 农业,1
2502, 统计局,1
2503, 粮食,1
2504,军委,1
2505,效益,1
2506,预算法,1
2507,条例,1
2508,支付,1
2509,本,1
2510, 本,1
2511,防治资,1
2512,安能,1
2513,提示 ,1
1721,冰凌,1
1722, 要,1
2423,作动员,1
2428,习近,1
2431,副司长,1
2432, 北方,1
2433,旱灾,1
2434,避难,1
1910,平衡 ,1
2435,场所,1
2436,预案 ,1
2437,线上,1
2438,疏散,1
2439,路径,1
1773,后果,1
1772,洋流,1
2442,复核,1
2443,县 ,1
2444,体制,1
2445,手段,1
1770,辐射  ,1
2446,父辈们,1
1769,泄露,1
2430,保障度,1
2427,指挥长,1
1766,   图源 ,1
1783,影片,1
1804,年间,1
1803,灾荒,1
2424,概况,1
1800,收成,1
1799,洪,1
1798,沙尘暴 ,1
1796,期待,1
1795,大众,1
1794,热搜榜 ,1
1793,花絮,1
1792,拍摄,1
1791,业界,1
1790, 自,1
1789, 白客 ,1
1788,巨制 ,1
1787,暑期,1
1786,交织 ,1
1785,国情,1
1784,友情 ,1
1768,  核,1
2447,危机 ,1
2456,复产,1
1742,大桥,1
1739,统战部,1
2450,当下,1
1737,建筑,1
1736,副处长,1
2451,公民,1
1734,震害,1
1733,创建,1
2452,联防,1
1732, 我市,1
2453,招宾馆,1
1730,干群,1
1729,沙子坝,1
1728,监测员,1
1727,滑坡体,1
1726,集镇,1
2454,会议厅,1
1725,测量,1
2455,复工,1
1724,晚,1
1741,专家组,1
1743,易地,1
1764,断线 ,1
1744,孩子,1
1763,倒杆,1
1762,线路,1
1761,配电,1
1760,国网,1
1758,帷幕,1
1756, 标本,1
1755,监管 ,1
1754,妈妈,1
2448,感知 ,1
1753,爸爸,1
1752,上海话,1
1751,记忆 ,1
1750,年龄,1
1749,姐妹 ,1
1748,兄弟,1
2449,认知,1
1747,途中,1
1746,北上,1
1745,孤儿 ,1
1909,收支,1
2347,游乐场,1
2368, 城市,1
2249, 派出,1
2244,我乡,1
2098,床 ,1
2097,感动 ,1
2245, 灾情,1
2246,班子,1
2096,心痛,1
2095,所见所闻 ,1
2247, 乡,1
2248, 雨情,1
2250,灾区 ,1
2086, 甘薯,1
2094,深山,1
2093,经历 ,1
2092,采访,1
2091,雨季 ,1
2090,火车,1
2089,航拍,1
2251,  据江,1
2087,补救,1
2252,淹 ,1
2243,路面,1
2099,桌凳 ,1
2100,床,1
2101,被子,1
2114,紧急生,1
2113,总经理,1
2112,分公司,1
2111,  人保,1
2110,主承办,1
2109,兑现,1
2234,厂区,1
2235,本文,1
2236,微信,1
2237,公众号,1
2238,魅力,1
2239,机,1
2240, 通社,1
2241, 路基,1
2242,塌方 ,1
2105,理赔 ,1
2104,暖心,1
2103,保财险,1
2102,物资 ,1
2253, 水旱 ,1
2085,萎蔫 ,1
2232,装甲车,1
2267,区划,1
2265,防范 ,1
2064,民宅,1
2063,泄漏 ,1
2062,废油,1
2061,工厂,1
2060,住宅,1
2266, 这,1
2059,滑坡 四,1
2058,玉树,1
2055,雨区,1
2084,叶片,1
2054,南北方,1
2053,特征,1
2052,暖湿,1
2051,日期,1
2268,管理室,1
2050,入汛,1
2049,汛 ,1
2269,主任 ,1
2270,研究员,1
2067,线,1
2264, 水务 ,1
2068,  4 ,1
2069,泛滥 ,1
2254,要素,1
2255, 二,1
2256,建筑 ,1
2083,蒸腾 ,1
2082,植株,1
2081,吸收 ,1
2080,水分,1
2258,以下,1
2260, 十三五 ,1
2261,总结 ,1
2078,本能,1
2077, 植物,1
2076,绝收 ,1
2262,职责 ,1
2075, 重,1
2074,破坏性,1
2073,甘薯,1
2263,海河,1
2070,死亡 101,1
2233,车队,1
2231,请求,1
2047,水毁,1
2155,不同,1
2189,暴风雪 ,1
2190,暴风雪,1
2157, 放大镜,1
2191,一路,1
2192,表彰,1
2193,大会,1
2156,标志 ,1
2194,典型 ,1
2195, 主动性,1
2196,创造性 ,1
2207,大灾,1
2154,总会,1
2197,责任感,1
2198,使命感,1
2199,片区,1
2202,科室,1
2203,决断 ,1
2204,温暖,1
2205,千家万户 ,1
2206,心灵 ,1
2188, 令,1
2187,本土,1
2186,噩耗,1
2159,图形,1
2174,团体,1
2173,公益,1
2177,飓风,1
2171,微博,1
2170,综,1
2169,数据库,1
2168,要素调,1
2178,次数,1
2179,纪录 ,1
2167,元素 ,1
2166,放大镜,1
2180,长,1
2165,反白,1
2164,中间,1
2163,齐心协力 ,1
2161,图形 ,1
2184,五,1
2160, 外围,1
2185, 省自,1
2151,防,1
2208, DIS    ,1
2115,受阻,1
2227,电力 ,1
2224,河,1
2133,林业局,1
2226,  敖,1
2132,农村厅,1
2131,运输厅,1
2130, 生物,1
2129, 气象,1
2128, 事故,1
2127, 谢,1
2126,证明,1
2209,概述,1
2228,通信 ,1
2123,省部,1
2122,建设点,1
2121,培育,1
2119,开放,1
2118,受阻 ,1
2117,巡查,1
2116,路段 ,1
2230,院,1
2134,总队,1
2223,内河,1
2222,  1 ,1
2221,观点,1
2150,思维 ,1
2149,底线,1
2148,至上 ,1
2210,气象厅,1
2211,震前,1
2212,摩羯,1
2144,办 ,1
2213,前脚,1
2143,安委,1
2214,后脚,1
2140,防治 ,1
2139, 防   ,1
2138,机遇,1
2137,抢抓,1
2215,商丘 ,1
2216,驻马店,1
2135,专家委,1
2217, 县,1
2220,海绵,1
2271, 家底,1
2046,流域性,1
1911,负担,1
2331,高温,1
1962,干扰,1
2327,愚公,1
1960,地缘,1
2328,民族,1
2329, 门,1
1958,半导体,1
1957,供应商,1
2330,涨水,1
1956,想象,1
2332,母 ,1
2337,电母 ,1
1955,核武器,1
1954,写照,1
1953,核电站,1
2334,冒险站,1
2335,绿化带,1
1952,交运,1
1951,研讨,1
1950,调研 ,1
1949,代县长,1
1963,芯片 ,1
2326,坝闸 ,1
2325,机构 ,1
2324,支流,1
2316,老百姓,1
2317,意外,1
1978, 国防,1
1977,城镇,1
1976,总规划师,1
1975,事务,1
2318,人身,1
1974,地勘处,1
1973,宣传品,1
1972,氛围,1
1971,参观者,1
2319,伤害,1
1970,英国人,1
2320,补偿,1
1968,交流馆,1
2321,期限,1
1967,馆长,1
2322, 图们,1
2323,江 ,1
2336,摄 ,1
1948,区 ,1
2314,分布 ,1
2362,营业额,1
2354, 荆门 ,1
2355,壹,1
2356,亏损,1
1924, 滑坡,1
2357,内地,1
2358,店铺,1
2359,客流量,1
2360,业绩,1
2361,下滑 ,1
1919,泥流 ,1
2338,海口,1
2363,毛利率,1
1918,受灾  ,1
2365,因果,1
1917,市 ,1
1916, 70人,1
1915,秩序,1
2366,关系,1
2367,源头,1
1912,税收 ,1
1926,范围 ,1
2353, 孝感,1
2352,壹基金,1
1928,时段,1
1947,我省,1
1946,作战,1
2339,新闻网,1
1944,防洪堤,1
1943,北岸,1
1942,管护,1
1941,作品,1
1939,战地 ,1
1938,传闻,1
1937,破坏 ,1
1934,地方 ,1
2176,救济会,1
1932,新闻讯,1
1931,极目,1
1930,都市报,1
2348,乐器 ,1
2349,运动,1
2350,器材,1
2351,托管,1
2315,普查涉,1
1979,战略,1
2045,努力 ,1
2021,沙袋 ,1
2278, 大会,1
2279,战 ,1
2027, 土,1
2026,渗水口,1
2025, 砂砾石,1
2280,收尾,1
2024,黏土,1
2023,编织袋,1
2022,险情,1
2020,链接,1
2012,急流,1
2019,原文,1
2281,总结,1
2018,实现,1
2017,例,1
2016,人群 ,1
2283,成果 ,1
2015, 雨,1
2014,渍水 ,1
2013,河湖,1
2028,石料,1
2029,示警,1
2030,哨音,1
2031,旱灾 ,1
2272,暴,1
2273,当局,1
2274,越南盾 ,1
2044,流行 ,1
2043,治理 ,1
2275,普查办 ,1
2042,整改,1
2276,论述,1
2041, 风险,1
2040,媒体人,1
2039,旅行家,1
2038,摄影师,1
2037,简介,1
2036,心,1
2277,指导 ,1
2035,敬仰,1
2034,才智,1
2033,聪明,1
2032,古人,1
2284,宣传片 ,1
2285,汇报 ,1
1980,高山区,1
2310,危害 ,1
2304,朋友们,1
1993,地部,1
1992,中北部,1
2305,帮助,1
2306,   声,1
2307,开展,1
1990,编号,1
2308,  会,1
2309,监测院,1
2311,隐蔽性,1
2286,轮,1
2312,分局,1
1988,通报 ,1
2313,种类,1
1986,无人机,1
1985,村庄 ,1
1984,监测 ,1
1983,防护,1
1982,识别 ,1
1981,机理,1
1995,高空槽,1
1996, 切变线,1
2303,旅游季,1
1998,  级 ,1
2287,降雪,1
2289,安委办,1
2290, 灾害,1
2291,终端,1
2292,覆盖率,1
2008,水果 ,1
2007,收获,1
2006,采摘 ,1
