,动词,词频
534,给,3
393,受伤,3
970, 减轻,3
967, 以,3
81,有利于,3
551,考虑,3
1,立足于,3
887, 现,3
668,想,3
609,给予,3
452,穿,3
181,相信,3
764,突出,3
182,合作,3
836,获取,3
754,呼吁,3
835,属,3
176,分享,3
721,登陆,3
811,抗击,3
246, 有,3
723, 让,3
759,把握,3
233,来自,3
728,增加,3
234,提醒,3
200,吃,3
822,用于,3
851,通知,3
278,消除,3
280,划定,3
755,运用,3
700,打好,3
249,尽,3
256, 受,3
222,汇报,3
213,带领,3
186,播种,3
756,融合,3
166,发放,3
516,到来,2
1012,表明,2
761,设置,2
548,转移 ,2
834,定于,2
553,耐,2
545,派出,2
1003,监测,2
543,发动,2
762,查清,2
763,开放,2
992,令,2
839, 定于,2
531,提及,2
541,降,2
980,领会,2
1015,废止,2
843,得知,2
971,占,2
538,设,2
539,分,2
817,降到,2
816,力求,2
509,熟知,2
768,关心,2
1040,看望,2
483,拿,2
482,干,2
481,开春,2
476,开采,2
475,包含,2
1042, 给,2
782,有,2
1063,赢得,2
1074,衍生,2
783,超过,2
464,居住,2
794,建,2
1076,亟待,2
1082,感应,2
1022,报送,2
451,该,2
780,创新,2
490,敬仰,2
1016,偏轻,2
812,表彰,2
494,须,2
1020,简化,2
1021,取消,2
491,拍摄,2
489,着调 ,2
779,下达,2
488,诱杀,2
487,轰蒙,2
486,升级,2
808,住,2
801,体现,2
485,买,2
850,指示,2
885,提示,2
757, 省,2
952,事关,2
649,站,2
644,席卷,2
643,流离失所,2
903,返贫,2
905,致,2
715,掩埋,2
907,回答,2
716,降雨,2
873,相关,2
865,购买,2
912,严阵,2
913,待,2
914,专访,2
862,阐述,2
856,旅游,2
650,协调,2
874,考察,2
653,在于,2
882,积累,2
686,主演,2
683,扩散,2
680,损毁,2
678,过境,2
677,涉及,2
672,聚焦,2
699,杜绝,2
881,斗,2
889,统计,2
701,量 ,2
662,打通,2
902,克服,2
703,称为,2
658,摄,2
617,过,2
611,调查,2
610,犯,2
939,堆满,2
936,抵达,2
580,陷入,2
576,重于,2
575,预估,2
937,退 ,2
938,堆积,2
570,上报,2
582,下起,2
941,暴发,2
944,埋 ,2
566,调动,2
695,撤离,2
562,执行,2
559,见,2
581,伴随,2
935,跟随,2
727,维持,2
747,生活,2
608,查看,2
607,花,2
922,感受,2
853,服务,2
730,成,2
742,变得,2
602,停止,2
585,应急,2
749,促进,2
932,落实习,2
597,遇,2
595,决定,2
592,伴有,2
586,研发,2
945,防治,2
554,抗,2
450,备好,2
188,知道,2
268,删除,2
350,前往,2
348,搬迁,2
145,透露,2
400,主办,2
264,持,2
344,激励,2
185,调整,2
263,侵犯,2
390,扩大,2
262,标注,2
75,摧毁,2
340,赶赴,2
260,出于,2
295,讲述,2
189,覆盖,2
129,遭到,2
125,投资,2
290,担当,2
388,切断,2
196,去,2
42,允许,2
163,如,2
365,转载,2
164,伤亡,2
50,履行,2
49,率队,2
284,中标,2
66,意味,2
361,收看,2
379,立足,2
356,作,2
360,收听,2
39,避开,2
276,抓好,2
286,办,2
382,做实,2
172,下,2
71,像,2
385,使,2
194,拯救,2
159,刮起,2
302,带队,2
425,树立,2
225,筑牢,2
199,上班,2
297,获得,2
439,波动,2
305,检验,2
227,扛起,2
198,享受,2
88,打起,2
303,冒雨,2
117,规定,2
120,延长,2
444,摄 ,2
311,预言,2
445,询问,2
223,放映,2
424,报警,2
96,播放,2
219,围绕,2
422,简介,2
324,配建,2
231,陪同,2
108,分管,2
423,接到,2
418,参与,2
158,守护,1
895,履职,1
929,指挥,1
930,担任,1
99,涵盖,1
891,感染,1
104,参,1
894,远离,1
119,强迫,1
893,面向,1
118,违反,1
111,减缓,1
892,污染,1
933,赶往,1
112,援引,1
920,减,1
901, 习,1
896,尽责 ,1
897,应对 ,1
124,注重,1
921,成长,1
917,熟悉,1
916,因地制宜,1
123,抗力,1
130,记录,1
132,自查,1
923,为零 ,1
160,坠入,1
136,纵向,1
910,清醒,1
924,蔓延,1
925,思考,1
144,严阵以待,1
926,函复,1
908,采访,1
121,拒绝,1
148,坚持不懈,1
151, 付,1
904,致贫,1
152,想 ,1
157,藏,1
900,护理,1
899,抢险,1
898,全力以赴,1
133,查,1
875,探访,1
161,停 ,1
823,难得一见,1
825,凝冻,1
826,多发,1
827,不容小觑,1
828,加剧,1
197,找,1
830,绷紧,1
831,持续,1
832,刊发,1
833,走,1
195,离开,1
193, 度,1
192,找到,1
191,忘记,1
190,生还 ,1
841,奠定,1
824,相当于,1
821,设计,1
844,预报 ,1
820,称之为,1
804,创,1
805,获,1
806,投保,1
807,控制,1
206,推演,1
809,降临,1
810,苦不堪言 ,1
205,适合,1
202,放松,1
813,弘扬,1
814,激发,1
815,投身,1
201, 等,1
818,送到,1
819,抚慰,1
842,提要,1
845,得益于,1
162, 清,1
866, 至,1
868,普查,1
869,引入,1
870,奉献,1
871,体验,1
872,身临其境,1
173,崩解,1
98,参会,1
876,开闸,1
877,蓄洪,1
878,特有,1
879,移山,1
880,治水,1
165,有关,1
883,下去,1
884,学,1
867,选定,1
174,搜,1
846,约合,1
864,出资,1
847, 致,1
848,观摩,1
849,观看,1
183,生产,1
180,串通,1
854,上线,1
855,出去,1
178,入股,1
857,有所,1
858,外出,1
859,遇到,1
860,对待,1
861,管,1
175,感,1
863,派员,1
940,下拨,1
956,相比 ,1
942,陡涨,1
1059,战胜,1
1052,暂停,1
1053,批复,1
1054,各司其职,1
1055,并发,1
1056,强 ,1
1057,讲 ,1
1058,抗争,1
1060,崩塌 ,1
1050,阻碍,1
1061,流动,1
1062,上升,1
21,设立,1
1064,揭牌,1
1065,冻害,1
1066,流传,1
1067,旱   ,1
1051,含,1
1049,触目惊心,1
1069,肯定,1
1039,设定,1
1032,赞同,1
1033,付出,1
1034,通过,1
1035,从事,1
1036,多于,1
1037,偏重 ,1
1038,评选,1
38,必须,1
1048,依赖,1
1041,确认,1
36,遵循,1
1043, 用,1
1044,修建,1
1045,完毕,1
1046,搬进,1
1047,入住,1
1068,到位 ,1
1070,有别于,1
943,许 ,1
1099,狠抓,1
1092,防止,1
1093,多灾并发,1
1094,靠,1
1095,注视,1
1096,协作,1
1097,拼搏,1
1098,夺取,1
1100,并于,1
1090,重复,1
1101,避让,1
1102,划分,1
1103,列入,1
1104,纪念,1
1105,区分成,1
1106,改革,1
1107,赋予,1
1091,冲毁,1
1089,筑成,1
1071,着眼 ,1
1079,属于,1
1072,努力,1
1073, 未雨绸缪,1
20,启用,1
1075,危害,1
7,落,1
1077,有待,1
1078,历难,1
1080,存,1
1088,应用,1
1081,赠发,1
6,转尽转 ,1
1083,击中,1
1084,爆炸,1
1085,展示,1
1086,经受,1
1087,迈入,1
1031,低估,1
1030,容,1
1029,报告,1
973,摆到,1
966,穿上,1
79,放置,1
968,恳请,1
969,解决,1
77,反对,1
76,夺走,1
972,次生,1
974,放过,1
964,恪守,1
975,错过,1
976,留下,1
977, 据,1
978,垂直,1
979,正值,1
981,统一,1
982,来信,1
965,当成,1
963,从医,1
1028, 旨,1
953,深化,1
95,点击,1
93,盯紧,1
947, 履责,1
948,施行,1
92,万无一失,1
91,发期,1
951,入选,1
84,审查,1
962,践行,1
955,排除,1
802,列举,1
957, 温和 ,1
958,布设,1
959,刻制,1
960,培育,1
82,公告,1
983,回复,1
984,出版,1
985,查询,1
1017,趋多,1
1008,好,1
1009,防灾,1
1010,受阻,1
1011,评价,1
59,为期,1
1013,发给,1
1014,批准 ,1
1018,趋重,1
73,装满,1
1019,制约,1
41,避险,1
1023, 备受,1
1024,丧,1
1025,增多,1
1026,定位,1
1027, 由,1
1007,共存,1
1006,注定,1
1005,诞生,1
1004,息息相关,1
987,评,1
988,发育,1
989, 经,1
990,评议,1
991,抢救,1
72,落入,1
993,动 ,1
994,对抗,1
995,在一起,1
996,测定,1
997,相伴而生,1
999,干涸,1
69,听,1
1001,补助,1
1002,呈,1
803,失控,1
226,选取,1
207,供图,1
364,收到,1
564,没有,1
565,发频,1
369,缺,1
567, 防范,1
368,意识,1
569,加入,1
366,明白,1
363,征求,1
391,名叫,1
359,致力于,1
577,造福,1
578,建造,1
579,层出不穷 ,1
358,回溯,1
354, 对,1
583,回升,1
370, 到,1
372,种,1
561,延缓,1
560,严惩,1
387,统计 ,1
544,请求,1
384,度,1
383,点起,1
547,打印,1
549,爬,1
550,喷播,1
381,结束,1
552,立地,1
380, 于,1
555,适应,1
377,督促,1
375,制订,1
374,了,1
373,活,1
353,消,1
352,分成,1
351,搬迁点,1
334,到达,1
331,叠加,1
612,审视,1
613,互动,1
614,探讨,1
615,袭 ,1
616, 怪,1
330,加之,1
618,谷雨,1
619,温暖如春,1
620,发 ,1
621,竭尽,1
622,加密,1
623,说起,1
624,表现,1
625,不以为然,1
333,承认,1
335,出面,1
587,科学化,1
337,收场,1
588, 合理化,1
589,经济化,1
590,亟须,1
349,督导,1
593,吹响,1
594,创建,1
596, 去,1
347,做出,1
598,警告,1
600,躲到,1
601,摇晃,1
343,表扬,1
604,哗然  ,1
605, 在,1
606,记载,1
540,构成,1
392,丧生,1
800,寓意,1
434,改造,1
437,起 ,1
477,破坏,1
478,求上,1
479,愈演愈烈,1
480,升高,1
436,奔赴,1
435,在线,1
430,得当 ,1
536,分裂 ,1
428,偏,1
421,改编自,1
420,面授,1
419,针对,1
417,充,1
495,披上,1
416,邀,1
438,呈现,1
474, 见,1
473,指引,1
472,说道,1
454,脱 ,1
455,留意,1
456,碰到,1
449,不定,1
458,见到,1
459,答复,1
448,编辑,1
446,遂行,1
463,耕作,1
465,宣告,1
443,抽查,1
442,致电,1
441,对照,1
440,起伏,1
471,警觉,1
497,置之不理,1
498,博爱,1
499,同情,1
518,受访,1
520, 接,1
401,承办,1
523,倒,1
524,逢,1
525,闭眼,1
526, 流泪,1
527,挖,1
528,坐像,1
529,刻有,1
530,剜 ,1
396,送往,1
395,烧伤,1
533,改变,1
394,称 ,1
535,喘息,1
519,跑,1
402,引领,1
414,巡查,1
404,共享,1
501,欺骗,1
502,洗脑 ,1
503,想到,1
504,警惕,1
413,临近,1
411,预警,1
507,听到,1
508,土生土长,1
408,为什么,1
510,来往,1
511,自打,1
512,后 ,1
513,走街串户,1
514, 赴,1
515,普降,1
626,毁坏,1
329,提前,1
628,刷到,1
745, 勿忘,1
737,足以,1
738,炸毁,1
739,悬,1
740,移开,1
741,天马行空,1
743,制造,1
744,损失,1
746,学会,1
629,气愤,1
748,讲解,1
750,编写,1
751,制作,1
752,地勘,1
753,贯通,1
257,预知,1
254,食,1
736,想想,1
735,证实,1
734,爆料,1
733,偏高,1
275,用情,1
718,失,1
274,用心,1
720,距,1
271, 砰,1
722,偏多  ,1
269,谢谢,1
724,封冻,1
725,利于,1
726,减产,1
267,更正,1
729,必不可少,1
265,证明,1
731,缴,1
732, 自,1
253,易,1
758,促,1
252,存 ,1
453,脱,1
221,感谢,1
785,对不起,1
786,欠,1
787, 晃荡,1
788,算是,1
789,碰,1
220,欢迎,1
791,冲走,1
792,怎样,1
793,打扫,1
795,上 ,1
218,与会,1
797,现代化,1
798,着眼于,1
208, 发,1
224,丰富,1
778,波及,1
760,把,1
777,防患于未然,1
250,盛行,1
248,知,1
247,爱,1
244,宣读,1
243,倾听,1
766,开发,1
237,识灾,1
236,下载,1
769,愿,1
771,筹划,1
772,亏空 ,1
773,致使,1
774,停电,1
775,停暖,1
776,蒙受,1
277,堵点,1
714,触发,1
713,俗称,1
648,活动,1
651,传来,1
310,感觉,1
309,读懂,1
654,告诉,1
308,代表,1
656,经,1
657,稳定,1
659,出名,1
304,治理,1
663, 就,1
664,互认,1
665,发誓,1
666,分开,1
667,讲,1
669,家 ,1
312,走到,1
647,    点,1
671,抗拒,1
646,冲翻,1
630,发泄,1
631,气大伤身 ,1
632,看看,1
326,下称,1
634,   ,1
635,沉没,1
317,生长,1
638,执,1
315, 神得,1
640,崩塌,1
641,睡觉,1
642,活埋,1
314,得 ,1
313, 天得 ,1
645,犹如,1
670,回到,1
296,名为,1
712,忽视,1
692,丰收,1
694,通报,1
696,圈定,1
697,决策,1
287,高发,1
285,计,1
702,见于,1
283,下属,1
704,蔽,1
705,相食,1
706,不胜枚举,1
707,位,1
708,恶化,1
709, 称,1
710,冒,1
281,值得,1
693,用,1
691,值爆,1
673,整治,1
690,占领,1
674,治,1
675,破解,1
676,拉开,1
294,梳理,1
679,倾倒,1
293, 摸,1
681,重建,1
682,估量,1
292,走访,1
684,杀青 ,1
685,领衔,1
291,构筑,1
687,出演,1
688,开机,1
689,备受,1
1108,发文,1
