,动词,词频
652,认为,3
497,保证,3
489,避免,3
321,消除,3
762,逼近,3
325,讲话,3
332,预防,3
339,讲述,3
342,拟定,3
344,组建,3
815,属,3
369,传达,3
370,预测,3
372,加之,3
381,响应,3
423,建设,3
432,经历,3
436,帮助,3
778,低于,3
454,掌握,3
770,封闭,3
466,缓解,3
223,使用,3
650,具有,3
85,存,3
183,走进,3
198,举办,3
928,治水,3
134,严防,3
931,下去,3
167,投资,3
169,拥有,3
95,抓,3
98,下发,3
171,遭到,3
207,如,3
930,积累,3
65,聚焦,3
962,养,3
25,爱,3
11,迎来,3
117,制定,3
15,下,3
32,发现,3
942,损坏,3
46,希望,3
58,表明,3
216,喷发,3
118,有利于,3
38,浮出,3
390,搬迁,2
402,出售,2
713,扩散,2
796,编制,2
714,杀青 ,2
553,呈现,2
403,图源,2
404,暴发,2
387,推动,2
386,激励,2
384,拟,2
809,划为,2
128,发出,2
811,占,2
571,建,2
908,设置,2
577,抗,2
576,耐,2
346,检查,2
347,冒雨,2
823,打印,2
147,评估,2
351,演练,2
352,代表,2
695,打通,2
355,预言,2
569,派出,2
37,见底,2
498,返,2
953,返贫,2
911,旅游,2
141,播放,2
366,配建,2
564,获,2
133,打起,2
700,讲,2
715,领衔,2
373,叠加,2
374,防,2
405,少雨,2
925,蓄洪,2
409,致,2
475,转载,2
453, 为,2
932,学,2
524,包含,2
71,请求,2
937,提示,2
67,见,2
468,来袭,2
470,告诉,2
737,呈,2
474,授权,2
512,诱发,2
410,受灾,2
511,拉开,2
757,春播,2
63,惊见,2
62,变,2
741,超过,2
507,伴有,2
490,死于,2
56,提出,2
55,知道,2
495,减产,2
452,树立,2
772,露脸,2
449,简介,2
526,破坏,2
922,考察,2
923,探访,2
924,开闸,2
717,出演,2
579,满足,2
107,像,2
421,滑坡,2
926,特有,2
721,备受,2
927,移山,2
433,不容小觑,2
878,解除,2
437,监测,2
780,警戒,2
779,逼,2
441,征集,2
442,注明,2
777,监控,2
445,参与,2
776,雨,2
775,叠像,2
907,上线,2
568,发动,2
624,停止,2
306,标注,2
963,开发,2
660,沉没,2
266,选取,2
883,行动,2
304,出于,2
686,准备,2
659,   ,2
662,阻止,2
307,侵犯,2
964,评价,2
657,看看,2
236,上班,2
308,持,2
283,修订,2
628,花,2
257,解读,2
310,联系,2
580,做到,2
250,完善,2
676,流离失所,2
203,刮起,2
678,突如其来,2
630,给予,2
633,调查,2
280,增强,2
867,加快,2
629,查看,2
292,肆虐,2
890,抵御,2
18,叫,2
297,覆盖,2
620,警告,2
687,在于,2
210,发放,2
862,抗击,2
653,刷到,2
588, 防范,2
271,陪同,2
327,中标,2
881,发挥,2
270,纳入,2
329,办,2
263,放映,2
590,加入,2
160,规定,2
831,购买,2
269,谋划,2
336,走访,2
691,摄,2
891,同意,2
312,删除,2
262,汇报,2
836,怕,2
318,抓好,2
656,气大伤身 ,2
595,塌陷,2
594,沉降,2
655,发泄,2
22,惊现,2
163,延长,2
654,气愤,2
7,升高,2
230,播种,2
229,调整,2
320,统筹,2
902,指示,2
284,组成,2
729,减灾,1
668,收集,1
667,使,1
665,背井离乡 ,1
666,架设,1
693,预报,1
664,炸开,1
739,丧失,1
747,    ,1
651,毁坏,1
965,应当,1
746,表达,1
941,统计,1
745,表征,1
744,发明,1
742,收到,1
740,高涨,1
661,执,1
730,播撒,1
736,突破,1
663,下令,1
735,修建,1
734,采用,1
943,感染,1
944,暴露,1
733, 下,1
732,下雨,1
731,促使,1
738,增加,1
674,睡觉,1
669,用来,1
958, 使,1
949,护理,1
950,下达,1
685,做实,1
707,破解,1
706,治,1
951, 习,1
705,整治,1
704,抗拒,1
703,回到,1
702,家 ,1
688,开,1
959, 抽穗,1
952,克服,1
945,污染,1
957,断流,1
699,分开,1
698,发誓,1
697,互认,1
696, 就,1
956,增减,1
954,致贫,1
689,经,1
690,稳定,1
694,出台,1
955,探明,1
692,出名,1
709,倾倒,1
710,损毁,1
711,重建,1
712,估量,1
727,强 ,1
670,假设,1
726,撤离,1
725,通报,1
724,丰收,1
723,值爆,1
722,占领,1
671,预期,1
720,开机,1
673,崩塌,1
719,献映,1
718,天崩地裂,1
961,损失,1
675,活埋,1
946,应对 ,1
677,席卷,1
679,犹如,1
947,全力以赴,1
948,抢险,1
680,冲翻,1
960,栽,1
681,    点,1
682,活动,1
683,站,1
684,协调,1
748,度到,1
879,凝冻,1
940,认识,1
839,变成,1
840,搁浅,1
841,前所未见,1
842,出发,1
843,乘,1
900,观摩,1
844, 用,1
845,予以,1
846,现代化,1
847,立足于,1
848,着眼于,1
849,突出,1
850,会商,1
851,核定,1
852,寓意,1
853,融合,1
901,观看,1
838,一望无际,1
899, 致,1
837,拉响,1
825,思考,1
909,主办,1
906,得到,1
826,接受,1
905,服务,1
827,选用,1
828,揭示,1
829,启用,1
830,旱,1
904,建成,1
832,肯定,1
833,估计,1
834,饱受,1
903,通知,1
649,提及,1
854,列举,1
855,失控,1
749,想起,1
887,走,1
866,投身,1
868,分,1
885,到位,1
869,成,1
884,绷紧,1
870,力求,1
871,送到,1
872,抚慰,1
873,受伤,1
882,多发,1
874,称之为,1
875,设计,1
876,难得一见,1
877,相当于,1
880,询问,1
886,刊发,1
888,定于,1
856,创,1
889,获取,1
898,约合,1
897,得益于,1
857,投保,1
896,预报 ,1
858,控制,1
859,住,1
895,得知,1
894,提要,1
893,奠定,1
892, 定于,1
860,降临,1
861,苦不堪言 ,1
863,表彰,1
864,弘扬,1
865,激发,1
824,埋怨,1
822,解析,1
821,采访,1
935,顺应,1
768,踏勘,1
769,延伸,1
771,降至,1
934,尊重,1
933,愚公移山,1
773,亮相,1
774,让位于,1
782,陷,1
783,综合,1
784,吃紧,1
785,落 ,1
786,充斥,1
787,觉得,1
788,有碍,1
789,展开,1
767,邀,1
936,相处 ,1
820,存活,1
765,封 ,1
750,长 ,1
751,少,1
939,如下,1
752,居多,1
753,值,1
754,落,1
755,灌溉,1
938, 现,1
756,适宜,1
758,生活,1
759,习惯,1
760,犯愁,1
761,下滑,1
763,勘察,1
764,封,1
790,剩,1
791,久旱,1
792,上圳,1
793,轮灌,1
916,管,1
808,小于,1
810,衡量,1
812,比较 ,1
813, 据,1
814,记述,1
915,对待,1
914,遇到,1
913,外出,1
912,有所,1
816,研究,1
910,出去,1
817,杀死,1
818,找出,1
819, 让,1
807,肃,1
806,哀  ,1
805,表,1
797,通过,1
794,担心,1
795,牵头,1
921,相关,1
920, 至,1
919,出资,1
918,派员,1
798,审批,1
917,阐述,1
799,紧锣密鼓,1
800,抓紧,1
801,创新,1
802,转化,1
803,惊闻,1
804,逝世,1
835,错,1
483,调,1
648,不以为然,1
275,提醒,1
248, 发,1
258,与会,1
259,围绕,1
260,欢迎,1
261,感谢,1
264,丰富,1
267,扛起,1
276,下载,1
246,推演,1
279,识灾,1
285,倾听,1
286,宣读,1
288, 有,1
289,知,1
290,尽,1
291,盛行,1
247,供图,1
243,适合,1
294,易,1
221,入股,1
205,停 ,1
206, 清,1
208,伤亡,1
209,有关,1
217,崩解,1
218,搜,1
219,感,1
224,串通,1
241,去,1
226,合作,1
227,生产,1
231,点,1
232,上传,1
237,吃,1
238, 等,1
239,放松,1
293,存 ,1
295,食,1
379,收场,1
357, 天得 ,1
340,名为,1
345,带队,1
348,治理,1
349,检验,1
353,读懂,1
354,感觉,1
356,走到,1
358,得 ,1
337, 摸,1
359, 神得,1
361,提早,1
368,下称,1
371,提前,1
375,承认,1
376,到达,1
377,出面,1
338,梳理,1
335,构筑,1
296,入网,1
316,用心,1
298,安装,1
299, 受,1
301,预知,1
309,证明,1
311,更正,1
313,谢谢,1
314, 砰,1
317,用情,1
334,担当,1
319,堵点,1
323,划定,1
324,值得,1
326,下属,1
328,计,1
330,高发,1
333,保护,1
204,坠入,1
202,守护,1
201,藏,1
59,上任,1
47,过去 ,1
49,改名,1
50,源自,1
51,出生,1
52,追求,1
53,穿着,1
57,解决,1
68,变 ,1
44,辟谣,1
69,曝光,1
70,画,1
72,求解,1
73,张贴,1
76,留言,1
77,发财,1
80,开垦,1
45,感到,1
43,挺进,1
196,领导,1
20,称 ,1
2,转向,1
3,移去,1
6,离场,1
9,回暖,1
13,谓,1
14, 倾盆  ,1
19,刷屏,1
24,似,1
42,喜欢,1
26,久旱不雨,1
31, 更于,1
33,去往,1
34,观光,1
35, 惊见刻,1
40,社评,1
41,围攻,1
81,留,1
83,修,1
100,意味,1
172,记录,1
156,减缓,1
157,援引,1
161,违反,1
162,强迫,1
164,拒绝,1
165,抗力,1
166,注重,1
174,自查,1
106,听,1
175,查,1
178,纵向,1
187,严阵以待,1
188,透露,1
191,坚持不懈,1
194, 付,1
195,想 ,1
154,分管,1
150,参,1
148,率,1
145,涵盖,1
108,落入,1
109,装满,1
111,摧毁,1
112,夺走,1
114,反对,1
115,允许,1
116,放置,1
119,公告,1
121,审查,1
122,批准,1
136,发期,1
137,万无一失,1
138,盯紧,1
140,点击,1
144,参会,1
378,认定,1
380,失联,1
647,表现,1
562,变得,1
552,游玩,1
554,供应,1
556,缩小,1
557,命令,1
558,把抗,1
559,入伏,1
561, 正研,1
565, 自,1
549,想到,1
566,降,1
570,增多,1
572,修路,1
573,喷播,1
575,立地,1
578,适应,1
581,严惩,1
550,警惕,1
548,洗脑 ,1
585,没有,1
535,诱杀,1
528,愈演愈烈,1
529,开春,1
530,干,1
531,拿,1
532,出来,1
533,买,1
534,轰蒙,1
536,着调 ,1
547,欺骗,1
537,敬仰,1
538,拍摄,1
540,须,1
541,披上,1
544,置之不理,1
545,博爱,1
546,同情,1
582,延缓,1
586,发频,1
382,赶赴,1
638,袭 ,1
626, 在,1
627,记载,1
631,爆发,1
632,犯,1
634,审视,1
635,互动,1
637,探讨,1
639, 怪,1
623,摇晃,1
640,过,1
641,谷雨,1
642,温暖如春,1
643,发 ,1
644,竭尽,1
645,加密,1
646,说起,1
625,哗然  ,1
622,躲到,1
597,预估,1
608,应急,1
598,重于,1
599,来源,1
600,造福,1
601,建造,1
602,层出不穷 ,1
604,伴随,1
605,下起,1
609,研发,1
619, 去,1
610,科学化,1
611, 合理化,1
612,经济化,1
613,亟须,1
615,转变,1
616,吹响,1
617,创建,1
527,求上,1
525,开采,1
523, 见,1
440,面向,1
427,入夏,1
428,入冬,1
429,笼罩,1
434,容,1
435,忽视,1
438,变化,1
439,迎接,1
443,偏重 ,1
425,批复,1
444,看 ,1
446,针对,1
447,面授,1
448,改编自,1
450,接到,1
451,报警,1
458,偏,1
426,取得,1
424,迈出,1
522,指引,1
395,消,1
383,调度,1
385,表扬,1
389,做出,1
391,督导,1
392,前往,1
393,搬迁点,1
394,分成,1
396, 对,1
422,盼望,1
397,学习,1
398,作,1
411,突出 ,1
415,齐名 ,1
416,称为,1
417,制作,1
418,争取,1
459,处置,1
460,处理,1
461,得当 ,1
509,下 ,1
500,居住,1
501,宣告,1
503,令,1
504,创下,1
505,相伴,1
506, 谨防,1
508,东移,1
510,标志,1
462,突发,1
513,加大,1
514,销售,1
515,方便,1
516,购票,1
517,抓住,1
520,警觉,1
521,说道,1
499,耕作,1
496,答复,1
493,提至,1
491,历经,1
464,相比,1
465,得以,1
469,延续,1
471,承包,1
472,剩下,1
473,加,1
476,复制,1
477,必须,1
478,追究,1
479,派,1
481, 利,1
484,抬高,1
485,汇入,1
486,为什么,1
488,迁移,1
966,蒸发,1
