,动词,词频
741,维持,2
740,减产,2
737, 让,2
180,相信,2
549,必须,2
551,进,2
558,出台,2
727,忽视,2
19,属,2
716,谋划,2
582,分,2
588,设计,2
705,出演,2
14,重建,2
703,领衔,2
357,激励,2
864, 定于,2
355,拟,2
877,听取,2
883,旅游,2
882,设置,2
290,抓好,2
880,通知,2
904,斗,2
296,值得,2
103,来,2
878,指示,2
301,办,2
885,希望,2
874,赴,2
314,获得,2
907,学,2
322,增强,2
324,演练,2
326,代表,2
865,编制,2
661,救,2
109,分管,2
282,删除,2
224,位于,2
893, 为,2
243,面临,2
245,淹 ,2
248,通报,2
249,建成,2
125,投资,2
950,如下,2
897,相关,2
259,尽,2
120,延长,2
237,给,2
269, 受,2
954,维护,2
948,回答,2
117,规定,2
274,出于,2
276,标注,2
277,侵犯,2
278,持,2
88,严防,2
140,利用,2
222,放水,2
80,化解,2
352,失联,2
346,防,2
719,蔽,1
714,打好,1
715,量 ,1
855,出行,1
717,见于,1
718,称为,1
913,携,1
720,相食,1
712,丰收,1
721,不胜枚举,1
722,位,1
723,恶化,1
887,遇到,1
724, 称,1
713,杜绝,1
986,挂牌,1
711,值爆,1
726,熟知,1
854,悬空,1
710,占领,1
709,备受,1
708,开机,1
939,推荐,1
707,献映,1
706,天崩地裂,1
955,严阵,1
838,做到,1
926,处,1
839,称之为,1
725,冒,1
856,召集,1
940,停止,1
853,滑坡,1
748,偏高,1
881,服务,1
747, 自,1
967,成长,1
745,伴有,1
744,缴,1
743,必不可少,1
835,力求,1
742,加大,1
957,入汛,1
884,应该,1
739,利于,1
738,封冻,1
956,待,1
836,送到,1
736,偏多  ,1
837,抚慰,1
735,登陆,1
734,距,1
733,惊悉,1
732,转移 ,1
731,失,1
984,指挥,1
886,外出,1
985,担任,1
729,触发,1
728,俗称,1
888,对待,1
852,通,1
821,流离失所,1
851,冲出,1
892,出资,1
931,深化,1
676,经,1
842,走 ,1
674,返,1
894,购买,1
673,告诉,1
843,添乱,1
932,冲,1
895,给予,1
896, 至,1
844,发稿,1
951,研究,1
933,垮,1
845,偏低,1
850,困 ,1
898,考察,1
899,探访,1
988,提出,1
936,全力以赴,1
900,蓄洪,1
846,登,1
849,落,1
901,特有,1
903,治水,1
949,定于,1
911,逃命,1
935,应对 ,1
989,赶往,1
677,稳定,1
678,出名,1
679,预报,1
690,抗拒,1
701,估量,1
700,花,1
953,汇报,1
927,应急 ,1
698,倾倒,1
928,未雨绸缪,1
841,惹祸,1
695,拉开,1
694,破解,1
693,治,1
929,防灾,1
692,整治,1
889,管,1
987,落实习,1
891,派员,1
689,回到,1
938,简介,1
688,家 ,1
952,清醒,1
937,抢险,1
930,减灾,1
686,讲,1
685,分开,1
684,发誓,1
683,互认,1
682, 就,1
681,陪同,1
890,阐述,1
749,爆料,1
750,证实,1
751,持平 ,1
791,修复,1
964,运用,1
975,创造,1
804,赔尽,1
912, 据,1
866,奠定,1
976,抗灾,1
803,刻骨铭心,1
824,住,1
920,查处,1
977,夺,1
963,创新,1
802,震惊,1
978,导向,1
921,应急,1
858,协调,1
801,淹毁,1
902,移山,1
799,流入,1
798,深达,1
909,变 ,1
825,降临,1
922,失利,1
796,暴雨,1
941,护理,1
795,容,1
794,偏早,1
793,查找,1
792,超标,1
867,提要,1
974,履职,1
942,下达,1
806,抢修,1
917,归因于,1
820,创,1
914,袭,1
819,失控,1
818,列举,1
817,融合,1
970,蔓延,1
822,获,1
815,寓意,1
859,降水,1
971,思考,1
934,诠释,1
860,估计,1
916,配备,1
861,获取,1
807,建,1
812,突出,1
918,关闭,1
910,陡涨,1
972,动员,1
811,着眼于,1
973,树牢,1
965,减,1
943, 习,1
810,立足于,1
823,投保,1
809,现代化,1
919,追责,1
808,予以,1
908,变好,1
790,根治,1
752,偏多 ,1
789,威协,1
766,讲解,1
960,因地制宜,1
764,学会,1
923,忽略,1
924,关乎,1
763, 勿忘,1
875,观摩,1
959,修订,1
761,损失,1
848,毁,1
958,满足,1
759,天马行空,1
876,观看,1
828,表彰,1
829,弘扬,1
758,移开,1
830,激发,1
757,悬,1
756,炸毁,1
905,积累,1
755,足以,1
831,投身,1
968,感受,1
832,加快,1
833,突如其来,1
983,决定,1
946,致贫,1
947,纳入,1
753,想想,1
966,开放,1
768,编写,1
769,制作,1
826,苦不堪言 ,1
788,整改,1
787,彰显,1
868,得知,1
786,堪称,1
785,响起,1
784,寻找,1
783,转运,1
962,健全,1
961,熟悉,1
782,装填,1
781,搬运,1
780,涌出,1
779,优化,1
906,下去,1
981,牵头,1
777,分为,1
979, 现,1
969,为零 ,1
869,预报 ,1
870,得益于,1
774,夜袭,1
871,包含,1
773,   ,1
772,贯通,1
872,约合,1
770,地勘,1
873, 致,1
980,函复,1
800,值,1
495,答复,1
650,经过,1
272,预知,1
281,更正,1
283,谢谢,1
285, 砰,1
288,用心,1
289,用情,1
291,堵点,1
294,分布,1
298,下属,1
299,中标,1
300,计,1
302,高发,1
306,构筑,1
308,走访,1
309, 摸,1
310,梳理,1
311,讲述,1
312,选择,1
279,证明,1
266,安装,1
391,督促,1
264,入网,1
228,  大葱,1
229,推高,1
231,增长,1
233,适宜,1
239,受灾 ,1
242,加剧 ,1
247,相邻,1
250,监测,1
251, 倒,1
252,南下,1
256, 有,1
257,爱,1
258,知,1
260,盛行,1
261,存 ,1
262,易,1
263,食,1
313,名为,1
319,带队,1
321,冒雨,1
327,读懂,1
364,搬迁点,1
365,来自,1
366,分成,1
367,消,1
368, 对,1
371,上,1
372,回溯,1
373,致力于,1
378,征求,1
379,收到,1
381,明白,1
383,意识,1
384,缺,1
385, 到,1
387,种,1
388,活,1
389,了,1
362,督导,1
356,表扬,1
354,调度,1
338,配建,1
328,感觉,1
330,预言,1
331,走到,1
332, 天得 ,1
333,得 ,1
334, 神得,1
335,提早,1
339,下称,1
351,收场,1
343,提前,1
344,加之,1
345,叠加,1
347,承认,1
348,到达,1
349,出面,1
350,认定,1
227, 放眼,1
226,及,1
225,解放,1
123,抗力,1
73,公告,1
75,审查,1
76,批准,1
87,打起,1
90,发期,1
91,万无一失,1
92,盯紧,1
94,点击,1
95,播放,1
98,参会,1
99,涵盖,1
102,率,1
105,参,1
111,减缓,1
112,援引,1
118,违反,1
119,强迫,1
70,放置,1
69,允许,1
67,反对,1
35, 合肥,1
4,使得,1
8,扩建,1
12,拆掉,1
17,设立,1
23,得,1
24,上班,1
30,研发,1
36,增多,1
66,夺走,1
37, 使,1
44,少 ,1
55,意味,1
59,听,1
62,落入,1
63,装满,1
65,摧毁,1
121,拒绝,1
124,注重,1
220,拦截,1
129,记录,1
178,使用,1
179,串通,1
181,生产,1
185,播种,1
187,点,1
188,上传,1
194,运送,1
196,冲走,1
198,冲垮,1
204,怎么办,1
207,松懈,1
209,暴涨,1
210,来袭,1
211,怎么,1
213,接踵而来,1
214,席卷,1
216,犹如,1
177,入股,1
174,感,1
173,搜,1
155,藏,1
131,自查,1
132,查,1
135,纵向,1
142,严阵以待,1
146,坚持不懈,1
148, 付,1
149,想 ,1
158,坠入,1
172,崩解,1
159,停 ,1
160, 清,1
161,如,1
162,伤亡,1
163,有关,1
164,发放,1
171,喷发,1
390,制订,1
393,立足,1
648,泡 ,1
568,倒,1
570,闭眼,1
571, 流泪,1
572,挖,1
573,居住,1
574,坐像,1
575,刻有,1
576,剜 ,1
577,提及,1
578,改变,1
579,喘息,1
580,分裂 ,1
583,构成,1
584,发动,1
585,请求,1
587,带,1
589,斗争,1
590,依 ,1
569,逢,1
566, 接,1
394, 于,1
565,跑,1
542,符合,1
543,处理,1
544,迎新,1
546,通往,1
547,通行,1
548,进出,1
550,绕道,1
552,断裂 ,1
553,输送,1
554,返贫致贫,1
555,泡,1
556,闻,1
557,动 ,1
560,爬,1
561,普降,1
562,到来,1
564,受访,1
592,偏多,1
593,发 ,1
595,感染,1
598,污染,1
626,回升,1
627,转,1
628,前所未有,1
629,接受,1
632,展望,1
633,调配,1
634,援助,1
636,渡,1
637,防控,1
639,呈,1
640,上涨,1
641,所在,1
643,停水,1
644,愿意,1
645,离开,1
646,升级 ,1
647,问,1
624,接近,1
623,伴随,1
622,陷入,1
607,辟谣,1
599,看 ,1
601,填堵,1
602,行 ,1
603,竭尽,1
604,谱写,1
605,暴发,1
606,引起,1
609, 防范,1
621,层出不穷 ,1
610,加入,1
611,上报,1
613,塌陷,1
615,预估,1
618,造福,1
619,建造,1
620,考虑,1
540,给出,1
538,上饶,1
537,泡水 ,1
471,连接,1
437,面授,1
441,冲锋,1
446,警惕,1
450,逃生,1
451,避险,1
452,自救,1
453,互救,1
456,摆动,1
457,突破,1
459,奋战,1
460,吃上,1
461,洗去 ,1
462,吃完,1
465,丢弃,1
466,传播,1
467,历经,1
468,相距,1
435,针对,1
432,充,1
431,邀,1
407,丧生,1
396,拯救,1
398,点起,1
399,度,1
402,统计 ,1
403,切断,1
405,扩大,1
406,名叫,1
409,称 ,1
430,到位,1
410,烧伤,1
411,送往,1
415,引领,1
418,围绕,1
422,为什么,1
426,预警,1
428,临近,1
469,足,1
472,在线,1
536,遇 ,1
473,奔赴,1
505,迫,1
507,差不多,1
508,写入,1
509,反映,1
511,寻求,1
515,解决,1
517,落到,1
518,多,1
520,排,1
524,承载,1
528,令,1
529,揪心,1
530,见诸,1
531,知道,1
532,读,1
533,属于,1
535,做成,1
502,贯穿,1
501,到来 ,1
500,居,1
484,遂行,1
474,起 ,1
477,起伏,1
478,率队,1
479,对照,1
480,致电,1
481,抽查,1
483,询问,1
487,不定,1
499,启用,1
488,备好,1
490,脱,1
491,脱 ,1
492,留意,1
493,碰到,1
497,流淌,1
498,释放,1
990,配合,1
