,动词,词频
360,遭到,4
371,面对,4
222,聚焦,4
510,发出,4
195,叫,4
485,制作,4
442,预测,4
366,加入,4
495,打响,4
257,执行,4
468,感觉,4
153,给,4
1096,摸清,4
610,拥有,4
36,拉开,4
141,加快,4
138,重视,4
786,支持,4
64, 让,4
1043,降临,4
1098,认识,4
70,取消,4
40,减少,4
840,应对,4
62,期待,4
794,下跌,4
1029,安排,4
1125,选择,4
50,上,4
853,作出,4
812,创,4
882,清楚,4
167,超,4
554,经历,4
169,取得,4
168,涉及,4
155,转型,4
553,简称,4
551,登陆,4
71,超过,4
550,上线,4
1060,体现,4
950,分为,4
162,涉嫌,4
10,讲,4
546,延续,4
783,展示,3
375,敢,3
1017,陪伴,3
777,属于,3
364,接受,3
365,出生,3
536,加盟,3
843,保护,3
1016,坐镇,3
825,获,3
293,爆表,3
907,表演,3
879,使出,3
309,办,3
873,领衔,3
988,请,3
320,明白,3
329,恢复,3
845,飙升,3
385,形成,3
336,促进,3
338,确保,3
341,学,3
1002,集结,3
348,赴,3
382,听说,3
1087,官宣,3
387,害怕,3
1191,核定,3
1146,谋划,3
473,打破,3
480,打开,3
634,荣耀,3
618,停产,3
490,备受,3
596,合,3
566,站,3
1218,用于,3
937,追,3
507,听到,3
516,振兴,3
548,在线,3
547,下来,3
523,接种,3
543,处于,3
531,包含,3
533,欲,3
1144,下发,3
463,移动,3
1056,穿上,3
720,传递,3
753,挖掘,3
740,出任,3
739,任,3
411,暴跌,3
738,生,3
416,拿到,3
537,排名,3
1089,掌握,3
711,通过,3
462,按住,3
701,收获,3
426,参赛,3
1099,在于,3
1110,统筹,3
1111,呼吁,3
675,作为,3
662,做到,3
1141,抓,3
613,解决,3
0,使用,3
183,服务,3
227,出场,3
255,讯,3
144,开 ,3
129,通报,3
157,加上,3
197,达到,3
93,展现,3
12,带,3
118,了,3
90, 为,3
267,出台,3
20,启动,3
135,实现,3
240,讲述,3
231,享受,3
254,阅读,3
179,立足,3
150,袭击,3
148,帮助,3
1392,挂牌,3
97,发起,3
244,位于,3
238,上映,3
776,测试,2
166,曝出,2
532,回应,2
1185,采取,2
178,分成,2
1053,起到,2
570,刮,2
1203,抗击,2
170,云集,2
538,花,2
1052,使得,2
1194,起,2
1051,市场化,2
545,转,2
782,公开,2
781,建造,2
549,开发,2
159,使,2
1391,制定,2
1190,会商,2
564,关心,2
154,显,2
560,享年,2
552,还原,2
936,诠释,2
790,指,2
1207,激发,2
826,抛售,2
479,迫不及待,2
1235,号称,2
476,冲上,2
474,差,2
206,想起,2
833,保证,2
1437,防御,2
467,崇敬,2
1005,高潮迭起,2
1242,明确,2
1243,编制,2
1001,称为,2
1000,相比 ,2
213,改,2
846,意味,2
449,逼近,2
204,带走,2
1015,扬扬,2
700,剩余,2
513,表明,2
526,采访,2
793,开盘,2
1038,消灭,2
519,看完,2
517,推,2
1213,降到,2
189,相比,2
508,前行,2
1018,赢得,2
804, 有,2
1027,似,2
1026,逃避,2
1025,探寻,2
501,迎接,2
500,凝聚,2
1020,在,2
1184,感染,2
1423,事关,2
769,成长,2
1126,游玩,2
1121,设置,2
717,体验,2
665,出世,2
1123,突出,2
1124,承担,2
121,相当于,2
1400,退 ,2
718,作,2
1055,注意,2
656,天马行空,2
654,有,2
1131,暴露,2
722,提醒,2
1088,想想,2
724,记得,2
1084,努力,2
668,集中,2
1118,把握,2
714,搭载,2
1401,堆积,2
697,跳,2
704,搬,2
693,合作,2
691,身穿,2
706,遭,2
707,怎样,2
108,突如其来,2
1093,受到,2
683,形容,2
681,透露,2
1404,失联,2
1402,堆满,2
1113,运用,2
1114, 省,2
115,改变,2
1399,抵达,2
731,纳入,2
1398,跟随,2
142,构建,2
81,妥协,2
604,做出,2
754,相伴,2
1066,总结,2
1393,落实习,2
595,表达,2
758,充满,2
588,说明,2
586,实施,2
1059,离,2
583,罚,2
1178,像,2
850,找到,2
579,学会,2
578,爱,2
745,跑动,2
611,算是,2
128,打击,2
612,请教,2
638,催生,2
1145,下达,2
636,比,2
1397,会同,2
1080,分,2
1149,响应,2
735,卷起,2
626,探讨,2
87,理解,2
1157,缓解,2
619,告急,2
617,带入,2
616,闪亮,2
615,发散,2
614,聚,2
1252,死亡,2
102,愿,2
239,改编,2
310,贯穿,2
235,拍摄,2
1306,至上,2
389,设计,2
17,结合,2
391,续约,2
960,说到,2
233,包括,2
7,保持,2
1346,经过,2
958,足以,2
1311,停止,2
397,说 ,2
324,拿,2
956,惊讶,2
402,排挤,2
322,愿意,2
1314,传达,2
407,揭露,2
867,卷入,2
1345,高达,2
1316,返贫,2
410,迎,2
1318,致,2
228,搭配,2
864,留下,2
914,暴涨,2
312,谓,2
386,出海,2
236,执导,2
881,冲破,2
361,陷入,2
352,占,2
1297,如下,2
891,见证,2
349,办厂,2
357,综合,2
894, 身,2
258,配合,2
346,指导,2
890,接,2
359,目睹,2
1355,照亮,2
896,选出,2
247,吸引,2
237,出演 ,2
242,发动,2
241,带领,2
368,达成,2
1293,防范,2
1255,听取,2
1292,入,2
1291,提示,2
14,欣赏,2
340,停,2
377,过,2
337,具有,2
381,说起,2
1319, 请,2
319,呼应,2
929,堪比,2
425,落幕,2
440,失去,2
949,升级,2
423,怎么样,2
285,深化,2
947,奉献,2
1260,建成,2
942,增加,2
930,登上,2
1257,行动,2
32,授权,2
1258,通知,2
428,踢,2
436,知情,2
427,晋级,2
438,演,2
295,犹如,2
434,叫做,2
289,面向,2
437,表现,2
417,创下,2
290,生活,2
443, 受,2
1323,同意,2
994,抢,2
304,唤醒,2
1256,指示,2
851,列入,2
990,放出,2
860,受灾,2
1259,频发,2
306,整顿,2
418,如此,2
1076,顶,1
964,推敲,1
1075,骑,1
1413, 履责,1
1094,制造,1
1451,暗藏,1
965,注水,1
1095,损失,1
966,开场,1
967,下去,1
1074,收视,1
968,面试,1
940,逼到,1
939,唠  ,1
1097,查明,1
1072,等,1
1412,防治,1
938,唠唠,1
1071,勾人,1
1070,强 ,1
941,抱,1
1454,折断,1
1077,断档,1
957,落下,1
948,印象深刻 ,1
1414,认定,1
1083,担当,1
1415,施行,1
1417,问,1
1085,努,1
1086,播放,1
1068,舞 ,1
1452,通,1
955,遗憾,1
951,斗智,1
954,痛批 ,1
1416,答,1
952,斗勇,1
1090,炸毁,1
1082,独播,1
946,跳舞,1
1419,发放,1
959,惊叹,1
1092,移开,1
963,主推,1
1418,排查,1
962,确定,1
953,尝试,1
1078,接档 ,1
1453,掀翻,1
1091,悬,1
1079,开创,1
943,增减,1
961,听,1
1450,落泪 ,1
1081, 于,1
944,PK ,1
945,来到,1
1069,抽刀,1
996,袭 ,1
1067,处理,1
1036,下 ,1
992,脱口而出 ,1
1019,浪费,1
1021,接取,1
1022,寻找,1
991, 抢,1
1023,吹走,1
1432,恪守,1
1024,圈粉,1
1431,从医,1
989,浮想联翩,1
1028,振奋,1
1430,践行,1
1444,拘捕,1
1445,传唤,1
1030,习惯,1
1031,收看,1
1032,感兴趣,1
1033,有所,1
987,惺惺相惜,1
1034,追求,1
1035,出兵,1
1434,化解,1
1435, 以,1
993,对话,1
1004,如约而至,1
1442, 赶,1
998,演出,1
1441,指挥,1
999, 眼,1
1440,降,1
1439,从事,1
995,过瘾,1
1438,开门,1
1003,如火如荼,1
1006,惊呼,1
1014,非比寻常,1
1007,惊心动魄面,1
1008,专属于,1
1009,期待感,1
1010,爆棚,1
1443,督办,1
1011,斩获,1
1012,畅谈,1
1436,减轻,1
1013,挑选,1
986,碰撞,1
1037,瓦解,1
1420,研发,1
1429,培育,1
1048,失守,1
1448,交锋,1
1049,打群架 ,1
975, 任彬,1
974,监制,1
973,虐 ,1
1050,减 ,1
1449,惊心动魄,1
1054,感触,1
972,撑起,1
971,缔造,1
1057,蹙眉捧花,1
1058,揪,1
1422,打好,1
1061,提炼,1
1062,超于,1
1063,登顶,1
1421,入选,1
1065,中,1
970,当属,1
969,艳羡,1
1424,排除,1
1047,回落 ,1
1046,跌 ,1
1042,如,1
985,融进,1
984,阐述,1
983, 用,1
1039,击毙,1
1040,一览 ,1
982,出击,1
981,饮 ,1
1446,协助,1
1041,一览,1
980,闻,1
976,呈现,1
1447,调查,1
1428,刻制,1
1427,牵头,1
1044,火出圈外,1
1045,跌超,1
1426,布设,1
978,嗨,1
977, 快,1
1425, 温和 ,1
1433,当成,1
1338,四溅,1
1411,威胁,1
1267,严酷 ,1
1364,毕现,1
1363,杀气,1
1261,打通,1
1262,捏,1
1263,怕,1
1362,对峙,1
1264,想要,1
1361,分立,1
1360,曝光,1
1265,翻盘 ,1
1359,等人齐,1
1266,喜爱,1
1268,化身,1
1365,一触即发,1
1358,打架,1
1269,把控,1
1270,选取,1
1271,曝,1
1272,标注,1
1273,包容 ,1
1274,带给,1
1275,变,1
1276,冒险,1
1277,拼搏,1
1278,蜕变,1
1279,出发,1
1254,观摩,1
1366,流露,1
1374,变成,1
1239,名副其实,1
1229,奔赴,1
1373,变味,1
1230,临危不惧,1
1231,报名,1
1232,组建,1
1233,提起,1
1372,哀叹,1
1234,识 ,1
1236, 挡,1
1237,失望 ,1
1371,耐人寻味,1
1238,涨到,1
1370,辨,1
1251, 致,1
1240, 占,1
1241,限定,1
1369,黑化 ,1
1368,疑似,1
1367,身陷,1
1244,奠定,1
1245,提要,1
1246,得知,1
1247,预报 ,1
1248,得益于,1
1249,评估,1
1250,约合,1
1280,站上,1
1281,在即,1
1282,接踵而至,1
1325,清醒,1
1312,护理,1
1313, 习,1
1315,克服,1
1317,致贫,1
1344,自转,1
1343,追上,1
1320,回答,1
1321,定于,1
1322,抵御,1
1342,熟悉,1
1341,拍,1
1324, 定于,1
1326,汇报,1
1283, 铺天盖地,1
1327,维护,1
1328,严阵,1
1329,待,1
1340,少 ,1
1330,专访,1
1331,入汛,1
1332,让给,1
1333,减速,1
1334,暴雪,1
1339,高歌,1
1335,完,1
1336,监制 ,1
1310,简介,1
1309,抢险,1
1347,显得,1
1348,牵连,1
1284,讳言,1
1285,冲到,1
1286,过去,1
1287,度过,1
1288,遭批,1
1289,称赞,1
1290,擅长,1
1357,成事,1
1356,合体,1
1354,沉浸,1
1296, 现,1
1353,留意,1
1298,统计,1
1352,意识,1
1300,扩散,1
1301,污染,1
1302,远离,1
1303,完善,1
1351,      ,1
1304,履职,1
1350,联想,1
1349,扑朔迷离,1
1305,尽责 ,1
1307,应对 ,1
1308,全力以赴,1
1228,竭尽,1
1375,关门,1
1100,增强,1
1394,联系,1
1143,波及,1
1147,创新,1
1148,宣布,1
1150,毕业,1
1151,匪夷所思,1
1152,习以为常,1
1396,研判,1
1153,暴怒,1
1154,大打出,1
1155,斥资,1
1156,支撑,1
1395,赶往,1
1158,摇摇欲坠,1
1140,调度,1
1337,出演,1
1160,担忧,1
1161,破坏,1
1162,来临,1
1163,引进,1
1164,喂食,1
1165, 成,1
1166,交织,1
1167,置身,1
1168,抬高,1
1169,拿下,1
1170,带动,1
1142,防患于未然,1
1139,蒙受,1
1227,承载,1
1117,促,1
1101, 勿忘,1
1102,讲解,1
1410,埋 ,1
1409,许 ,1
1104,编写,1
1408,批示,1
1407,陡涨,1
1106,地勘,1
1406,暴发,1
1108,贯通,1
1405,滑坡,1
1403,下拨,1
1119,把,1
1138,停暖,1
1120,塌陷,1
1122,查清,1
1127,前往,1
1128,避开,1
1129,穿,1
1130,备好,1
1132,投入,1
1133,筹划,1
1134,亏空 ,1
1135,摧毁,1
1136,致使,1
1137,停电,1
1171,热议,1
1172,失窃,1
1173,追回,1
1216,受伤,1
1205,表彰,1
1206,弘扬,1
1383,拆伙,1
1208,投身,1
1209,激励,1
1382, 不过,1
1211,调动,1
1212,力求,1
1381,搅乱,1
1214,送到,1
1215,抚慰,1
1380,动荡,1
1379,描述,1
1174,上去,1
1217,称之为,1
1378,撰写,1
1219,难得一见,1
1220, 李响,1
1221,说开,1
1377,放下,1
1222,关,1
1223,严打,1
1224,关闭,1
1225,借,1
1226,供,1
1376,不值一提,1
1204,树立,1
1384,闯,1
1385,震惊,1
1202,遭受,1
1175,丢失,1
1176,优化,1
1177,搭 ,1
1179,该,1
1180, 放,1
1181,起眼,1
1182,煮熟,1
1183,危及,1
1186,予以,1
1187,现代化,1
1188,立足于,1
1189,着眼于,1
1193,寓意,1
1195,列举,1
1196,失控,1
1197,流离失所,1
1198,投保,1
1390,规范,1
1389,相关,1
1388,学习,1
1387,撞击,1
1386,回顾,1
1199,控制,1
1200,住,1
1201,苦不堪言 ,1
1159,拯救,1
728,引动,1
935,组,1
430,回头,1
372,焦虑,1
373,喝闷酒 ,1
374,闲寻气恼,1
376,顶撞,1
378,劝道,1
379,嗔,1
380,多嘴,1
383,伴随,1
384,冲刷 ,1
388,证,1
390,展出,1
392,租借,1
393,预见,1
395,好了,1
396, 话,1
398,转入,1
399,起飞,1
401,飞往,1
403,发文,1
404,恶言,1
405,欺负,1
406,否认,1
408,写道,1
409,出道,1
413,起草,1
414,了 ,1
415,修改 ,1
420,荣膺,1
424,画,1
370,办 ,1
369,转冷,1
358,深受,1
326,步伐 ,1
300,转载,1
303,触,1
305,焕发,1
307,转化,1
308,司法,1
311,座驾,1
314,切割,1
315,镶嵌,1
316,说回,1
318,压制,1
321,降薪 ,1
323,签约,1
325,跟上,1
327,聚莞,1
356, 拼,1
328,掀 ,1
332,确诊,1
333,融入,1
334,甚嚣尘上 ,1
335,关注于,1
339,停课,1
342,借助,1
343,教育,1
344,享有,1
345,获取,1
347,想,1
353,平等,1
355, 比,1
429,改打,1
431,得以,1
298,征求,1
432,踢出,1
491,度,1
493,干涉,1
494,挑起,1
496,反,1
497,转 轮,1
498,收拾,1
502,看上,1
503,微笑,1
504,满意,1
505,制裁,1
506,摇下,1
509,碾,1
511,开市,1
512,四起 ,1
515,开幕,1
518, 算,1
520,见到,1
521,引炸,1
522,质疑,1
524,规定,1
527,贴有,1
528,签订,1
529,签名,1
530,盖章,1
534,掀,1
539,遇,1
540,瘫痪,1
541,等待,1
542,伤痕累累,1
488,上线 ,1
487,告白 ,1
484,行进,1
457, 理性   ,1
433,误用,1
435,通缉,1
441,临近,1
444,涨 ,1
445,饲用,1
446,涨价,1
447,累加,1
448,增多,1
451,比喻,1
452,减掉,1
453,消失,1
454,敲响,1
456,提到,1
458,喜欢,1
483,杀害,1
459,不可思议,1
460,交往,1
464,跌破,1
465,放开,1
466,尊敬,1
469,崇拜,1
470,赚,1
472,赚到,1
475,吃,1
477,热搜 ,1
478,以为,1
481,欢,1
482,抗议,1
299,收到,1
297,导流,1
934,落败,1
146,底 ,1
76,显着,1
78,详,1
80,让步 ,1
85,引得,1
88,急于,1
89,玩,1
92,丰富,1
94,迎建,1
95,献礼,1
96,建党,1
100,看 ,1
103,受辱,1
104,弥补,1
105,犯下,1
106,高傲 ,1
107,屈服,1
110,拦住,1
111,吐,1
112,倒地,1
113,身亡 ,1
114,过往,1
117,嗑,1
122,打本,1
124,反腐,1
125,意欲,1
130,查处,1
136,防控,1
137,降案,1
139,治理,1
75,超额,1
74,攻速,1
67,拉低,1
37,上报,1
2,调节,1
3,大 ,1
4,链接,1
6,不利于,1
11,装备,1
15,兼备,1
16,平衡,1
18,遏制,1
23,为期,1
27,引燃,1
30,生产,1
33, 带,1
35, 久违,1
39,跻身,1
66,打水,1
41,困扰 ,1
44,回落,1
46,想象,1
47,代言,1
51,搜索,1
52,解锁,1
55,赶快,1
56,源源,1
57,get,1
58,浮出,1
60,有没有,1
63,痛失,1
65,王 ,1
145,考虑,1
147,争论不休,1
296,成 ,1
156,层出不穷 ,1
243,添,1
246,试,1
248,到场,1
249,体验 ,1
252,火爆,1
256,巩固,1
260,执结,1
261,上升,1
262,优惠,1
263,保留,1
265,散发,1
266,进 ,1
268,转会,1
269,离队,1
271,回国,1
272,服,1
274,停顿,1
277,整治,1
279,加速,1
280,淘汰,1
281,出局,1
282,有望,1
283,加成,1
286,动员,1
287,创建,1
288,决定,1
291,献,1
292,征集,1
294,集,1
229,打出,1
226,算,1
224,叙说,1
198,放大,1
160,梳理,1
161,举报,1
164,找有,1
165,视为,1
171,座无虚席,1
173,打 ,1
181,关系,1
186,领克,1
188, 领克,1
192, 靠,1
193,种,1
194,起死回生,1
196,护发,1
200,连根,1
223,隐藏,1
201,拔起,1
203,累积,1
205,等到,1
207,珍爱,1
209,跑赢,1
210,所在,1
211, 串起,1
212,邀,1
214, 选,1
215,调生,1
216,齐聚,1
217,别开生面,1
219,坐等,1
555,退休,1
556,查,1
557,投案,1
838,赞成,1
800,贷入,1
801,泼,1
802,招,1
803,上涨,1
805,涨至,1
806,叠加,1
807,重来,1
808,涨穿,1
809,承压,1
811,受益于,1
813,上行,1
814,出口,1
815,驻,1
816,检,1
817,追踪,1
818,脱离,1
819,解释,1
820,扩充,1
822,闪崩,1
823,腰斩,1
824,笑,1
827,落,1
828,量化,1
829,判断,1
830,杀跌,1
831,能否,1
832,尽墨  ,1
835,抑制,1
836,指跌,1
799,经营,1
798,解雇,1
797,加息,1
771,衣着,1
756,色变,1
757,制图,1
759,警醒,1
760,扼住,1
761,见底,1
762,缺,1
763,导演,1
764,描绘,1
765,为纪,1
766,过完,1
767,搭,1
768,长大,1
770,输,1
772,休闲,1
796,主张,1
773,搁,1
774,管,1
775,战斗,1
778,超越,1
779,播报,1
784,发行,1
785,开通,1
787,浸泡,1
788,修复,1
789,颁布,1
791,熔断,1
792,受挫,1
795,下挫,1
837,进,1
839,反对,1
558, 非,1
841,饰 ,1
895,投票,1
897,对,1
898,守,1
899,必须,1
900,承认,1
902,含,1
903,赋予,1
904,设 ,1
905,混进,1
908,传承,1
909,经,1
910,抄袭,1
911, 愿,1
912,重现,1
913,拉涨,1
916,飘红,1
917,中 ,1
918,演绎,1
919,回家,1
920,跳于,1
921,受访,1
922,做完,1
923,言,1
924,受众于,1
925,趁手,1
926,感,1
931,配上,1
932,精准,1
933,燃,1
893,速来,1
892,魅惑,1
889,释放,1
865,承接,1
842,侦破,1
844,盗取,1
847,加剧,1
848,退出,1
849,报,1
852,弄虚作假,1
854,侵袭,1
856,恢,1
857,持续,1
858,蔓延,1
859,覆盖,1
861,出件,1
862, 谢欣 ,1
866,深陷,1
888,乏,1
868,见面,1
869,寒暄 ,1
870,背过身,1
871,去 ,1
872,编剧,1
875, 上,1
876,助阵,1
877,一 ,1
878,谢欣 ,1
880,一搏,1
883,大跌,1
884,蒸发,1
885,并购,1
755, 谈,1
752,听听,1
751,回听,1
750,抓住,1
603,造车,1
605,裹挟,1
606,走,1
608,开服,1
609,毫无疑问,1
620,爽 ,1
621,买,1
622,加码,1
623,求存,1
624,求货,1
627,一意孤行,1
629,来源,1
630,不容小觑,1
631,含有,1
632,排入,1
633,穿越,1
635,搬进,1
637,在 ,1
639,生成,1
640,消亡,1
642,看好,1
643,虚晃,1
644,计数,1
645,共时,1
646,套叠于,1
647,标志,1
648,构成,1
649,解读,1
650,欢迎,1
602,跨界,1
601,阻挡,1
600,窃听,1
577,进来,1
559,逝世,1
561,操纵,1
562,重温,1
563,出风头,1
565,爆出,1
567,道歉,1
568,起步,1
569,超看,1
571,挑,1
573,克上,1
574,享,1
575,侃,1
576,嫁,1
580,容纳,1
599,多,1
581, 坐,1
582,涉,1
584,刮进,1
585,遭罚,1
587,罚款,1
589,学遇 ,1
590,做空,1
591,签署,1
592,依托,1
593,加大,1
594,记录,1
597,批判,1
598,诉说,1
651,互动,1
652, 像,1
653,吵架,1
729,出手,1
703,兑换,1
705,消耗,1
708,搅起,1
709,称 ,1
710,计划,1
712, 给,1
713,自称为Q,1
719,归,1
721,辅助,1
723,忘记,1
725,炸,1
726,轰轰烈烈 ,1
727,利用,1
730,殉职,1
699,修订,1
732,整理,1
733,汇聚,1
734,亮相 ,1
736,落马  ,1
737,查 ,1
741,死亡 ,1
742,无家可归,1
743,搜救,1
744,失踪,1
746,晃动,1
747,庆幸,1
748, 当,1
749,溺水,1
702,结晶,1
698,失,1
655,富有,1
673,止于,1
657,玩出,1
658,相差,1
659,捧腹大笑,1
660,姓,1
661,纵观,1
663,深入,1
664,横空,1
666,爬坡,1
667,占据,1
669,窜上,1
670,热搜,1
671,行走,1
672,踹,1
674,定性,1
696,唱,1
676,跪杀,1
677,撼动,1
678,走访,1
679,冷清 ,1
680,暂停,1
682,偷偷摸摸 ,1
684,购房,1
685,为过,1
687,有关,1
688,值得,1
690,投行,1
692,复古,1
695,扭动,1
1455,困住,1
