,动词,词频
336,担当,4
715,骤降,4
332,办,4
904,住,4
483,顶,4
490,建成,4
48,检查,4
728,满足,4
411,失联,4
319,至上,4
312,联系,4
1056,过,4
40,加大,4
250,讯,4
429,上,4
31,起,4
322,抓好,4
413,调度,4
427,学习,4
97,明确,4
421,前往,4
240,享受,4
238,去,4
457,使,4
130,面临,4
255,带领,4
169,拥有,4
653,主办,4
150,规范,4
279,提醒,4
550,有所,4
152,走,4
626,抗,4
1100,转自,4
569,来源,4
1276,批示,4
621,采用,4
574,穿,4
389,降水,4
615,促进,4
174,惧,4
8,统筹,4
603,需,4
370,留下,4
649,问,4
516,加快,4
1412,构建,4
530,增加,4
23,掌握,4
273,谋划,4
509,耐,4
392,说明,4
887,应该,4
687,突如其来,4
361,冻死,3
394,打开,3
1007,降至,3
1048,有,3
1045,下达,3
403,防,3
408,认定,3
325,分布,3
938,关心,3
961,开,3
372,变得,3
1030,接到,3
334,预防,3
355,死,3
1364, 减轻,3
891,防止,3
1053,倒塌,3
599,诱发,3
617,帮助,3
640,送,3
1232,指挥,3
677,锤炼,3
681,拉,3
1207, 为,3
690,迎,3
691,维护,3
701,堆积,3
1123,用于,3
704,进,3
709,服务,3
807,低于,3
718,通行,3
1187,结冰,3
723,建,3
726,考虑,3
1182,持续,3
795, 让,3
790,牵头,3
1180,获取,3
784,体验,3
778,面对,3
734,保持,3
760,投入,3
606,产生,3
863,跟随,3
432,研判,3
586,防御,3
1061,寻找,3
445,了,3
454,举办,3
461,扩大,3
462,名叫,3
465,称 ,3
471,加上,3
472,训练,3
473,巡逻,3
1066,派出,3
1067,抢修,3
898,成,3
492,出行,3
498,回答,3
747,建设,3
508,越冬,3
523,停电,3
885,奋战,3
537,发电,3
1296,行动,3
539,代表,3
545,给,3
549,支持,3
565,摄 ,3
573,该,3
1248,监测,3
497,戴,3
165,继续,3
86,发出,3
209,模拟,3
44,率,3
50,履行,3
58,滑坡,3
291,偏少,3
65,下发,3
172,通过,3
69,听,3
270,利用,3
71,像,3
274,纳入,3
208,发放,3
116,生活,3
85,批准,3
75,摧毁,3
276,赴,3
160,叫,3
228,调整,3
1430,偏轻,3
287,联合,3
1463,开花,3
157,见,3
264,汇报,3
297,肆虐,3
262,欢迎,3
187,下来,3
311,证明,3
103,调研,3
12,处理,3
15,研究,3
16,存在,3
203,如,3
307,传递,3
196,摸清,3
261,围绕,3
302, 受,3
132,值,3
153,吃,3
246,适合,3
1220,下去,2
149,统一,2
1233,担任,2
722,增多,2
122,赏,2
1473,多于,2
688, 用,2
1196,上线,2
146,等待,2
1197,设置,2
1199,旅游,2
684,赢,2
692,落下,2
1208,购买,2
669,付出,2
1209,给予,2
646,抱,2
699,汇入,2
1202,阐述,2
696,热火朝天,2
1227,渗透,2
1474,偏重 ,2
1226,越过,2
1212,相关,2
663,从事,2
1203,具有,2
665,积累,2
1221,学,2
1213,考察,2
654,承办,2
1230,全力以赴,2
642,外出,2
1294,挂牌,2
179,遭,2
572,备好,2
568,检验,2
1278,会商,2
1279,减,2
1280,开放,2
559,呈现,2
1290, 现,2
540,带给,2
634,驻守,2
190,行,2
192,种好,2
533,开启,2
531,确认,2
1299,抵达,2
1300,退 ,2
1301,堆满,2
199,刮起,2
575,脱,2
579,见到,2
1271,讨论,2
178,阅读,2
632,挂,2
622, 战,2
1254,履职,2
1256,应对 ,2
608,说道,2
168,投身,2
1264,返贫,2
1266,致,2
594,减弱,2
592,伴有,2
1270,核定,2
588,遭到,2
177,推荐,2
585,宣告,2
584,居住,2
583,耕作,2
582,返,2
119,攀登,2
766, 据,2
1181, 由,2
108,分管,2
39,避开,2
920,用,2
1058,得知,2
916,占领,2
42,允许,2
911,出演,2
909,领衔,2
908,杀青 ,2
49,率队,2
56,配合,2
900,通报,2
59,为期,2
1074,拉练,2
66,意味,2
886,执法,2
879, 抵抗,2
1087,裹,2
1092,焊接,2
866,迎接,2
38,必须,2
925,查处,2
1046,创新,2
1033,游玩,2
999,制作,2
7,落,2
1009,表达,2
1010,解决,2
972,返回,2
971,排除,2
956,接受,2
1031,辖,2
1036,得到,2
30,喷发,2
949,驻,2
1037,愿,2
1040,致使,2
942,待,2
940,通知,2
939,关爱,2
936,遵守,2
935,运行,2
865,坚守 ,2
864,记录,2
862,席卷,2
772,认为,2
794,献,2
791,弘扬,2
1139,看 ,2
96,播放,2
781,上 ,2
1145,看看,2
1147,遮挡,2
775,创造,2
201,停 ,2
803,缠绕,2
763,力争,2
1159,提到,2
1163,探索,2
753,研发,2
752,应急,2
748,接近,2
745,陷入,2
736,调动,2
1490,降雪,2
808,穿越,2
1096,泡,2
81,有利于,2
855,捐献,2
1098,凝固,2
1099,定格,2
842,   ,2
840,符合,2
1112,抗击,2
1113,树立,2
835,停车,2
832,送来,2
811,培养,2
1117,力求,2
827,准备,2
826,摄,2
1122,设计,2
817,走出,2
816,袭击,2
815,取暖,2
813,胜,2
1307,防治,2
996,讲解,2
234,找到,2
1330,捡,2
241,上班,2
450,立足,2
1370,登陆,2
1338,题,2
1336,冰冻,2
1373,领会,2
367,抢,2
236,拯救,2
364,砥砺,2
464,受伤,2
1413,预报,2
1380,恶化,2
378,遇见,2
224,合作,2
354,欠,2
352,流放,2
476,经,2
477,诞生,2
478,畅通,2
344,发扬,2
1408,出台,2
479,带,2
339,走访,2
301,查明,2
448,督促,2
444,活,2
1320,前行,2
259,解读,2
412,赶赴,2
263,感谢,2
416,激励,2
410,演练,2
418,做出,2
409,收场,2
265,放映,2
406,出面,2
405,承认,2
424,组建,2
267,筑牢,2
428,作,2
437,明白,2
249, 发,2
269,走进,2
430,收听,2
431,收看,2
271,扛起,2
248,供图,2
286,夯实,2
386,对待,2
385,扎进,2
384,顾,2
383,拍戏,2
493,除冰,2
414,拟,2
326,划定,2
504,封山,2
1318,想要,2
513,入冬,2
512,过冬,2
501,出门,2
320,用心,2
1440,战胜,2
1012,率下 ,1
1121,称之为,1
1115,激发,1
1124,轮回,1
1014,击败,1
1013,突袭,1
1360,扩军,1
1116,分,1
1496,评选,1
1495,拖慢,1
1361,怀揣,1
1416,共存,1
1417,好,1
1015,攻陷,1
1118,降到,1
1119,送到,1
1011,派,1
1120,抚慰,1
1418,防灾,1
1016,威震,1
1114,表彰,1
1017,  哈密,1
1367,摆到,1
1097,严寒,1
1018,地处,1
1366,次生,1
1365,占,1
1498,讲 ,1
1101,包扎,1
1497,强 ,1
1103,列举,1
1104,失控,1
1396,夺回,1
1105,创,1
1106,流离失所,1
1107,获,1
1108,投保,1
1109,控制,1
1363,恳请,1
1110,降临,1
1402,忙,1
1362,如此 ,1
1111,苦不堪言 ,1
1397,展开,1
1038,筹划,1
1359,留言,1
1002,疏导,1
1136,杀,1
1137,相逢,1
1506,闯,1
1489,看起,1
1138,刺杀,1
1003,赶到,1
1140,外 ,1
1141,变本加厉,1
1142,紫,1
1143,透红,1
1135,铸造,1
1001,站,1
1144,泛绿 ,1
1000,地勘,1
1398,遏制,1
998,编写,1
1146,画,1
1488,爆盆,1
997,形成,1
1148,吹向,1
1420,受阻,1
1491,为什么,1
1008, 住,1
1128,养生,1
1019,关闭 ,1
1419,处置,1
1125,阳生,1
1358,呆,1
1401,停下,1
1006,挤出,1
1126,始发,1
1357,失望,1
1127,生发,1
1356,偏低,1
1134,舍,1
1494,查找,1
1493,以身作,1
1129,出手,1
1130,冰上走 ,1
1131,点燃,1
1492,选派,1
1132,奔袭,1
1005,拖离,1
1133,锻造,1
1095,收官,1
1499,抗争,1
1403,请来,1
1068,走深,1
1054,冲走,1
1055,怎样,1
1386,停歇,1
1409,确定,1
1057,打扫,1
1502,塌陷,1
1032,备战,1
1385,肩负,1
1384,突破,1
1059,回家,1
1060,感慨于,1
1383,处 严寒  ,1
1062,陪伴,1
1382,摆拍,1
1394,主播,1
1381,袭来,1
1063,点上,1
1064,转战,1
1395,打破,1
1065,反映,1
1410,补助,1
1393,合成,1
1034,开发,1
1035,暴露,1
1405,积蓄,1
1406,强筋健骨,1
1041,停暖,1
1505,上升,1
1391, 从气,1
1042,蒙受,1
1390, 从,1
1407,自愈合 ,1
1504,流动,1
1043,防患于未然,1
1389,描述,1
1392,吸取,1
1044,波及,1
1388,复工,1
1387,哄抬,1
1047,取得,1
1503,沉降,1
1049,对不起,1
1050, 晃荡,1
1051,算是,1
1052,碰,1
1411,呈,1
1029,争取,1
1039,亏空 ,1
1379,失踪,1
1083,庆祝,1
1024,赠送,1
1501,崩塌 ,1
1085,颁布,1
1086,延长,1
1372,正值,1
1088,暖和,1
1089,跑来跑去,1
1090,玩 ,1
1091,预定,1
1023,执教,1
1500,突发,1
1414,息息相关,1
1371,垂直,1
1022,育,1
1415,注定,1
1021,绣有,1
1369,错过,1
1368,放过,1
1093,交织,1
1094,吹响,1
1025,并举,1
1082,献血,1
1026,排空,1
1075,负重,1
1069, 会,1
1028,吹袭,1
1070,看齐 ,1
1071, 立,1
1072,扬起,1
1378,查清,1
1073,踏上,1
1377,查询,1
1376,出版,1
1027,战完,1
1081,前来,1
1076,整装待发,1
1077,无所畏惧,1
1404,鼓励,1
1375,回复,1
1374,来信,1
1078, 使,1
1149,值守,1
1079,攻坚,1
1080,冒雨,1
1308, 履责,1
1162,无拘无束,1
1150, 守护,1
1328,  言归正传,1
1257,抢险,1
1258,简介,1
1433,闻名于世,1
1260,停止,1
1459,送上,1
1261,护理,1
1458,讲课,1
1262, 习,1
1263,指示,1
1457,逼,1
1265,致贫,1
1456,蹭网 ,1
1255,尽责 ,1
1327,敬业,1
1267,定于,1
1434,出自,1
1268,采访,1
1269, 定于,1
1435,写,1
1326,念念,1
1455,防疫,1
1325,褪去,1
1436,结,1
1324,拼 ,1
1329,拾秋 ,1
1432,穿境,1
1237,施工,1
1246,接报,1
1332,拾,1
1239,完工 ,1
1466,定位,1
1240,驶入,1
1241,废弃,1
1242,爱上,1
1243,分手,1
1428,批准 ,1
1244, 称其是,1
1331,遗漏,1
1245,作业,1
1465,向往,1
1460,捧,1
1247,暖,1
1464,迁往,1
1249,联动,1
1250,装载,1
1429,废止,1
1431,写尽,1
1251,堆放,1
1252,面向,1
1462,合,1
1461,暖暖,1
1253,远离,1
1323,交管,1
1322,交上,1
1437,生津耀彩,1
1444,破产,1
1447,拿出,1
1291,函复,1
1446,到任,1
1292,决定,1
1293,编制,1
1314,入园,1
1295,落实习,1
1313,僵持,1
1312,达成,1
1439, 焉卫轩  ,1
1445,归功于,1
1297,赶往,1
1438,脱颖,1
1311,服役,1
1298,会同,1
1443,溃败,1
1310,答,1
1309,施行,1
1302,下拨,1
1303,暴发,1
1304,陡涨,1
1441,漏掉,1
1442,撤退,1
1305,许 ,1
1315,离园,1
1448,转入,1
1449,倒车,1
1289,导向,1
1272,清醒,1
1273,因地制宜,1
1274,熟悉,1
1321,磨练,1
1454,整理,1
1319,忘,1
1275,健全,1
1453,巡视,1
1452,供电,1
995,学会,1
1277,运用,1
1451,逃逸,1
1317,想到,1
1281,成长,1
1282,为零 ,1
1283,蔓延,1
1316,感知,1
1284,思考,1
1285,动员,1
1286,树牢,1
1287,抗灾,1
1288,夺,1
1450,撞折,1
1238,至主,1
1236,运转,1
1355,作战,1
1482,发热,1
1174, 沐,1
1175,躲避,1
1350,暗香盈袖,1
1176,避寒,1
1349,吹落,1
1177,注入,1
1485, 斗,1
1178,日 ,1
1179,抢抓,1
1484,坐,1
1483,隔离,1
1183,身着,1
1172,携,1
1184, 获,1
1185,停水,1
1186,必不可少 ,1
1481,抛下,1
1188,送达,1
1189,进京,1
1480,踏雪,1
1190,招聘,1
1191,停,1
1192,歇 ,1
1193,阻挡,1
1173,游宴,1
1171, 无,1
1235,有条不紊,1
1161,更新,1
1151,触发,1
1152,累计,1
1153,计入,1
1154,期待,1
1155,增效,1
1156,取消,1
1157,放弃,1
1158,奔赴,1
1354,上路,1
1487,进出,1
1160,不止,1
1306,埋 ,1
1170,熙熙攘攘,1
1353,展现,1
1164,身穿,1
1165, 露,1
1421,受灾,1
1352,拍,1
1166,演,1
1167,心语 ,1
1168,跌破,1
1351, 舍,1
1486,登记,1
1169,严阵以待,1
1479,变化,1
1478,指,1
1194,前进,1
1224,习以为常,1
1214,探访,1
1215,开闸,1
1216,蓄洪,1
1217,特有,1
1218,移山,1
1339,战,1
1219,治水,1
1337,摸查,1
1425,属,1
1222,从警,1
1223,度过,1
1225,越线,1
1195,打通,1
1335,征战,1
1426,领导,1
1228,登机,1
1229,冻僵,1
1400,跨越,1
1334,倾,1
1333,看似,1
1231, 多措,1
1467, 旨,1
1427,发给,1
1234,存,1
1468,报告,1
1211,降雨,1
1210, 至,1
1469, 以,1
1422,评价,1
1348,死 ,1
1477,贴近,1
1198,出去,1
1347,撤出,1
1476,摘下,1
1200,遇到,1
1346,抵挡,1
1201,管,1
1345,杀  ,1
1344,花开,1
1343,应验,1
1204,派员,1
1342,傲霜,1
1475,冒到,1
1341,拍打,1
1423,开采,1
1472,赞同,1
1206,出资,1
1471,低估,1
1340,纷飞,1
1470,容,1
1424,表明,1
1399,铺天盖地,1
754,科学化,1
994, 勿忘,1
993,在于,1
436,转载,1
438,爆发,1
439,意识,1
440,缺,1
441, 到,1
443,种,1
446,制订,1
451, 于,1
452,结束,1
453,做实,1
455,点起,1
456,度,1
458,统计 ,1
459,切断,1
463,丧生,1
466,烧伤,1
467,送往,1
474,怕,1
480,扬扬,1
481,装饰,1
484,察看,1
485,盯,1
487,完工,1
488,移交,1
489,验收,1
494,拿上,1
495,铲除,1
496,雪  辟,1
499,提问,1
435,收到,1
434,征求,1
426, 对,1
379,吓,1
360,挺过,1
362,寻觅,1
363,领悟,1
365,攻坚克难,1
366,堵塞,1
368,拉 ,1
369,回去,1
371,滑过,1
373,看着,1
374,行 ,1
375,想,1
376,簇拥,1
377,小看,1
380,动,1
425,消,1
381,善于,1
382,忍受,1
388,生长,1
395,配建,1
397,下称,1
400,提前,1
401,加之,1
402,叠加,1
415,表扬,1
419,搬迁,1
420,督导,1
422,搬迁点,1
423,分成,1
500,煮,1
502,烟 ,1
503,咬 ,1
591, 谨防,1
562,对照,1
563,致电,1
564,抽查,1
566,询问,1
567,遂行,1
570,编辑,1
571,不定,1
576,脱 ,1
577,留意,1
578,碰到,1
580,答复,1
589,创下,1
590,相伴,1
593,东移,1
560,波动,1
597,标志,1
598,拉开,1
600,销售,1
601,方便,1
602,购票,1
604,抓住,1
607,警觉,1
609,指引,1
610, 见,1
611,包含,1
612, 落实,1
613,烘托,1
614,展示,1
561,起伏,1
558,起 ,1
505,记得,1
528,住在,1
506,带队,1
507,核实,1
511,感应,1
514,储备,1
515,回流,1
517,扣除,1
519,有错,1
520,得,1
521,找对,1
524,怨声载道,1
525, 苦不堪言,1
526,晒出,1
527,挂到,1
529, 分,1
557,盖,1
532,求,1
535,运转 ,1
538,转载自,1
541,抚平,1
542,失去,1
543,出生,1
544,团聚 ,1
546,告诉,1
547,上涨,1
552,说得,1
554,供暖,1
555,综合,1
556,睡觉,1
358,帮上,1
357,名为,1
353,缭绕,1
162,剩下,1
135,浇筑,1
139,思变,1
140,把握,1
141,守 ,1
142,找准,1
144,优化,1
145,匹配,1
147,明责 履责 ,1
151,写到,1
155,一帆风顺,1
158,行走 ,1
159,看过,1
161,死于,1
163,当,1
131,探讨,1
166,给出,1
170,承建,1
171,获得,1
175,着,1
176,查看,1
180,反对 ,1
181,划清,1
182,享,1
183,反弹 ,1
184,新增,1
185,破,1
186,生存,1
188,管理,1
134,加温,1
128,努力,1
193,涉及,1
89,严防,1
6,转尽转 ,1
20,启用,1
21,设立,1
36,遵循,1
41,避险,1
72,落入,1
73,装满,1
76,夺走,1
77,反对,1
79,放置,1
82,公告,1
84,审查,1
88,打起,1
91,发期,1
127,欣赏,1
92,万无一失,1
93,盯紧,1
95,点击,1
98,参会,1
99,涵盖,1
101,评估,1
104,参,1
111,减缓,1
112,援引,1
115,守卫,1
120,务求,1
124,确立,1
125,脚踏实地,1
189,搭好,1
195,落石失稳,1
351,增存,1
321,用情,1
296,盛行,1
298,存 ,1
299,易,1
300,食,1
303,预知,1
306,出于,1
308,标注,1
309,侵犯,1
310,持,1
313,更正,1
314,删除,1
315,谢谢,1
317, 砰,1
323,堵点,1
294,知,1
327,值得,1
329,下属,1
330,中标,1
331,计,1
333,高发,1
337,构筑,1
340, 摸,1
341,改善,1
342,创建,1
345,解,1
347,阻碍,1
348,补充,1
349,抢购,1
295,尽,1
293,爱,1
197,藏,1
232,生还 ,1
200,坠入,1
202, 清,1
204,伤亡,1
205,有关,1
215,崩解,1
216,搜,1
217,感,1
219,入股,1
221,串通,1
222,相信,1
223,投资,1
225,生产,1
229,播种,1
233,忘记,1
290,宣读,1
235, 度,1
237,离开,1
239,找,1
242, 等,1
243,放松,1
247,推演,1
260,与会,1
266,丰富,1
268,选取,1
275,陪同,1
282,下载,1
284,识灾,1
289,倾听,1
616,张贴,1
619,制成,1
620,经受,1
889,赴汤,1
871,飞奔,1
872,了 ,1
873, 干,1
874,上顿,1
875,下顿,1
876,变暖,1
878,关闭,1
880,侵袭,1
881,畅护,1
882,排堵,1
883,解民忧 心,1
884,系,1
888,锻炼 ,1
890,蹈火,1
869,寒意阵阵 ,1
892,开动,1
893,用尽,1
895,抬上,1
896,足,1
897,距离,1
899,加装,1
901,摸,1
902,婆娑,1
903,独居,1
905,照顾,1
906,跌到,1
907,敲门,1
912,天崩地裂,1
870,收拾,1
867,属于,1
914,开机,1
844,感觉,1
821,搏,1
822,勠力同心战,1
823,前行 ,1
824,掀起,1
828,温暖如春,1
831,救助,1
834,停靠,1
836,带 ,1
837,摆放,1
838,守候,1
839,盘查,1
841,离,1
843,出示,1
845,相约,1
861,叫苦,1
846,换上,1
847, 扑向,1
848,据了解,1
849,巡街,1
850,赛跑 ,1
851,检测,1
852,混采,1
853,位,1
854,躺,1
856,移植,1
857,罹患,1
858,供受,1
860,使得,1
913,献映,1
915,备受,1
819,合并,1
978,处,1
963,理解,1
964,须,1
965,打赢,1
966,义不容辞,1
967,一如既往,1
968,注重,1
969,送去,1
970,冒冒,1
973,驻地,1
974,降,1
975,当班,1
976,派发,1
977,蓄势待发,1
979,提示,1
960,走路,1
980,建议,1
981,爆料,1
982,证实,1
983,持平 ,1
984,偏多 ,1
985,想想,1
986,足以,1
987,炸毁,1
988,悬,1
989,移开,1
990,天马行空,1
991,制造,1
992,损失,1
962,拥堵,1
959,来袭 ,1
917,值爆,1
934,升温,1
919,丰收,1
921,过境,1
922,撤离,1
923,圈定,1
924,决策,1
926,违反,1
927,规定,1
928,到位,1
929,尽职尽责,1
930, 站好,1
931,引导,1
932,营造,1
933,备足,1
937,应当,1
958,加,1
941,奋斗,1
943,配送,1
944,搬上,1
945,将,1
946,转发,1
948,看望,1
950,横空,1
951,出世,1
952,研制,1
953,亮相,1
954,挑战,1
955,轮到,1
957,毗邻,1
820,上市,1
818,走向,1
624, 暖,1
693,临近,1
671,战斗,1
672,打响,1
673,引人注目,1
674,练出,1
675,征服,1
676,悬停,1
678,凝聚,1
679,协同,1
680,众志成城,1
682,冲,1
685,有情,1
686,拉近,1
689,见证,1
694,悄,1
668,无怨无悔,1
697,成型,1
698,发源于,1
700,开荒,1
702,掩埋,1
703,翻越,1
705,虚设,1
706,顶风,1
707,冒雪,1
708,屹立,1
711,驱车,1
712,护,1
713,踏实,1
714,平安,1
670,映照,1
667,投产,1
717,吹雪,1
645,喝进,1
625,飘起,1
627,融化,1
628,蓝 ,1
630,温暖,1
631,壮志凌云,1
633,吹,1
635,怀,1
636,胆气 担,1
637,冲锋,1
638,给力 ,1
641,反馈,1
643,进屋,1
644,递上,1
647,觉得,1
666,试采,1
648,理所应当,1
650,出来,1
651,追,1
652,协,1
655,冻,1
656,咬牙,1
657,练 ,1
658,出国,1
659,参赛,1
660,最大化,1
661,高于,1
662,感到,1
664,吃苦,1
716,能见度,1
719,打印,1
814,降下,1
787,开年,1
769,维持,1
770,在望,1
771,低至,1
773,定居,1
774,人迹罕至,1
776,感染,1
777,牵动,1
779,义无反顾,1
780,逆行,1
782,站在,1
783, 入,1
785,发力,1
786,发威,1
788,开训,1
767, 守,1
789,引领,1
792, 奉献,1
793, 通,1
796,战风斗雪,1
798,踏,1
799,评论,1
800,延伸,1
802,清除,1
804,飘浮,1
805,集,1
809,搜排,1
810,捕歼,1
812,敢,1
768,执勤 ,1
765,变样,1
720,转移 ,1
742,造福,1
721,爬,1
724,修路,1
725,喷播,1
727,立地,1
730,发动,1
731,严惩,1
732,延缓,1
733,执行,1
735,发频,1
737, 防范,1
739,加入,1
740,上报,1
741,重于,1
743,建造,1
764,变成,1
744,层出不穷 ,1
746,伴随,1
749,下起,1
750,回升,1
751,转,1
1,立足于,1
755, 合理化,1
756,经济化,1
757,亟须,1
758,体现,1
759,转变,1
761,奋战 ,1
762,间断,1
1507,显得,1
